ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778065540.76,nutriclinic_bot,83.28,1303.6,16.64,9.98,0.28
1778065540.76,nutriclinic_redis,0.24,9.5,0.12,0.15,0.08
1778065540.76,nutriclinic_postgres,0.0,29.2,0.37,1.62,30.2
1778065540.76,nutriclinic_minio,0.02,94.6,1.21,0.05,0.01
1778065543.83,nutriclinic_bot,85.14,1461.2,18.65,14.9,0.31
1778065543.83,nutriclinic_redis,0.9,9.5,0.12,0.15,0.08
1778065543.83,nutriclinic_postgres,2.36,31.0,0.4,1.64,35.2
1778065543.83,nutriclinic_minio,2.4,94.7,1.21,0.05,0.01
1778065546.93,nutriclinic_bot,0.0,1879.0,23.98,14.9,0.31
1778065546.93,nutriclinic_redis,0.55,9.5,0.12,0.15,0.08
1778065546.93,nutriclinic_postgres,0.0,31.0,0.4,1.64,35.2
1778065546.93,nutriclinic_minio,0.05,94.6,1.21,0.05,0.01
1778065550.01,nutriclinic_bot,0.0,1879.0,23.98,14.9,0.31
1778065550.01,nutriclinic_redis,0.59,9.8,0.12,0.15,0.08
1778065550.01,nutriclinic_postgres,0.0,31.0,0.4,1.64,35.2
1778065550.01,nutriclinic_minio,0.0,94.7,1.21,0.05,0.01
1778065553.12,nutriclinic_bot,0.01,1879.0,23.98,14.9,0.31
1778065553.12,nutriclinic_redis,0.33,9.8,0.12,0.15,0.08
1778065553.12,nutriclinic_postgres,0.01,31.0,0.4,1.64,35.2
1778065553.12,nutriclinic_minio,0.0,94.6,1.21,0.05,0.01
1778065556.18,nutriclinic_bot,5.65,1892.4,24.15,14.9,0.35
1778065556.18,nutriclinic_redis,0.41,9.5,0.12,0.15,0.08
1778065556.18,nutriclinic_postgres,0.64,34.8,0.44,1.68,35.2
1778065556.18,nutriclinic_minio,0.02,94.7,1.21,0.05,0.01
1778065559.28,nutriclinic_bot,0.0,2006.0,25.6,14.9,0.35
1778065559.28,nutriclinic_redis,1.18,9.8,0.12,0.15,0.08
1778065559.28,nutriclinic_postgres,2.71,34.8,0.44,1.68,35.2
1778065559.28,nutriclinic_minio,2.53,94.6,1.21,0.05,0.01
1778065562.34,nutriclinic_bot,0.0,2006.0,25.6,14.9,0.35
1778065562.34,nutriclinic_redis,0.21,9.8,0.12,0.15,0.08
1778065562.34,nutriclinic_postgres,0.0,34.8,0.44,1.68,35.2
1778065562.34,nutriclinic_minio,0.0,94.6,1.21,0.05,0.01
1778065565.43,nutriclinic_bot,0.29,2006.0,25.6,14.9,0.35
1778065565.43,nutriclinic_redis,0.58,9.9,0.13,0.15,0.08
1778065565.43,nutriclinic_postgres,0.12,34.9,0.44,1.68,35.2
1778065565.43,nutriclinic_minio,0.03,95.0,1.21,0.05,0.01
1778065568.5,nutriclinic_bot,0.0,2006.0,25.6,14.9,0.35
1778065568.5,nutriclinic_redis,0.86,10.2,0.13,0.15,0.08
