ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778072932.89,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778072935.99,nutriclinic_bot,764.96,2060.3,26.3,142.0,122.0
1778072935.99,nutriclinic_redis,0.24,10.4,0.13,1.04,0.45
1778072935.99,nutriclinic_postgres,4.86,114.4,1.46,146.0,161.0
1778072935.99,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778072939.08,nutriclinic_bot,949.32,2026.5,25.86,142.0,123.0
1778072939.08,nutriclinic_redis,0.27,10.4,0.13,1.04,0.45
1778072939.08,nutriclinic_postgres,1.46,118.7,1.51,146.0,161.0
1778072939.08,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778072942.34,nutriclinic_bot,861.11,2052.1,26.19,142.0,123.0
1778072942.34,nutriclinic_redis,0.38,10.4,0.13,1.04,0.45
1778072942.34,nutriclinic_postgres,0.7,121.5,1.55,146.0,161.0
1778072942.34,nutriclinic_minio,0.03,98.8,1.26,0.05,0.01
1778072945.43,nutriclinic_bot,912.3,2042.9,26.07,142.0,123.0
1778072945.43,nutriclinic_redis,0.59,10.4,0.13,1.04,0.45
1778072945.43,nutriclinic_postgres,3.57,125.9,1.61,147.0,161.0
1778072945.43,nutriclinic_minio,1.95,98.8,1.26,0.05,0.01
1778072948.53,nutriclinic_bot,872.05,2040.8,26.04,142.0,123.0
1778072948.53,nutriclinic_redis,0.34,10.4,0.13,1.04,0.45
1778072948.53,nutriclinic_postgres,3.29,129.6,1.65,147.0,161.0
1778072948.53,nutriclinic_minio,0.03,98.8,1.26,0.05,0.01
1778072951.62,nutriclinic_bot,927.21,2054.1,26.21,143.0,124.0
1778072951.62,nutriclinic_redis,0.25,10.4,0.13,1.04,0.45
1778072951.62,nutriclinic_postgres,0.51,129.8,1.66,147.0,161.0
1778072951.62,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778072954.71,nutriclinic_bot,927.2,2054.1,26.21,143.0,124.0
1778072954.71,nutriclinic_redis,1.26,10.4,0.13,1.04,0.45
1778072954.71,nutriclinic_postgres,1.67,129.8,1.66,147.0,161.0
1778072954.71,nutriclinic_minio,2.8,98.8,1.26,0.05,0.01
1778072957.82,nutriclinic_bot,805.34,2040.8,26.05,143.0,124.0
1778072957.82,nutriclinic_redis,0.26,10.4,0.13,1.05,0.45
1778072957.82,nutriclinic_postgres,1.68,115.2,1.47,147.0,161.0
1778072957.82,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778072960.91,nutriclinic_bot,857.08,2066.4,26.37,143.0,124.0
1778072960.91,nutriclinic_redis,0.23,10.4,0.13,1.05,0.45
1778072960.91,nutriclinic_postgres,2.21,120.3,1.53,147.0,162.0
1778072960.91,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778072964.0,nutriclinic_bot,923.89,2044.9,26.1,143.0,124.0
1778072964.0,nutriclinic_redis,0.29,10.4,0.13,1.05,0.45
1778072964.0,nutriclinic_postgres,0.64,121.2,1.55,148.0,162.0
1778072964.0,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778072967.1,nutriclinic_bot,828.72,2059.3,26.29,143.0,124.0
1778072967.1,nutriclinic_redis,0.29,10.4,0.13,1.05,0.45
1778072967.1,nutriclinic_postgres,1.18,117.6,1.5,148.0,162.0
1778072967.1,nutriclinic_minio,0.1,98.8,1.26,0.05,0.01
1778072970.2,nutriclinic_bot,847.91,2051.1,26.17,143.0,125.0
1778072970.2,nutriclinic_redis,1.0,10.4,0.13,1.05,0.45
1778072970.2,nutriclinic_postgres,7.41,127.7,1.63,148.0,162.0
1778072970.2,nutriclinic_minio,1.9,98.8,1.26,0.05,0.01
1778072973.29,nutriclinic_bot,874.86,2036.7,26.0,143.0,125.0
1778072973.29,nutriclinic_redis,0.24,10.4,0.13,1.05,0.45
1778072973.29,nutriclinic_postgres,0.09,128.2,1.64,148.0,162.0
1778072973.29,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778072976.38,nutriclinic_bot,833.44,2039.8,26.04,143.0,125.0
1778072976.38,nutriclinic_redis,0.26,10.4,0.13,1.05,0.46
1778072976.38,nutriclinic_postgres,1.24,129.9,1.66,148.0,162.0
1778072976.38,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778072979.48,nutriclinic_bot,851.79,2046.0,26.11,143.0,126.0
1778072979.48,nutriclinic_redis,0.28,10.4,0.13,1.05,0.46
1778072979.48,nutriclinic_postgres,3.17,130.0,1.66,149.0,162.0
1778072979.48,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778072982.58,nutriclinic_bot,911.12,2057.2,26.25,143.0,126.0
1778072982.58,nutriclinic_redis,0.25,10.4,0.13,1.06,0.46
1778072982.58,nutriclinic_postgres,1.07,126.1,1.61,149.0,162.0
1778072982.58,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778072985.68,nutriclinic_bot,899.54,2056.2,26.24,143.0,126.0
1778072985.68,nutriclinic_redis,0.26,10.4,0.13,1.06,0.46
1778072985.68,nutriclinic_postgres,4.33,126.5,1.61,149.0,162.0
1778072985.68,nutriclinic_minio,1.97,98.8,1.26,0.05,0.01
1778072988.78,nutriclinic_bot,806.88,2055.2,26.23,144.0,126.0
1778072988.78,nutriclinic_redis,0.24,10.4,0.13,1.06,0.46
1778072988.78,nutriclinic_postgres,2.07,123.9,1.58,149.0,162.0
1778072988.78,nutriclinic_minio,0.03,98.8,1.26,0.05,0.01
1778072991.87,nutriclinic_bot,807.62,2068.5,26.4,144.0,126.0
1778072991.87,nutriclinic_redis,0.26,10.4,0.13,1.06,0.46
1778072991.87,nutriclinic_postgres,2.32,124.4,1.59,149.0,162.0
1778072991.87,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778072994.98,nutriclinic_bot,897.72,2070.5,26.42,144.0,126.0
1778072994.98,nutriclinic_redis,1.33,10.4,0.13,1.06,0.46
1778072994.98,nutriclinic_postgres,5.02,124.9,1.59,149.0,162.0
1778072994.98,nutriclinic_minio,2.55,98.8,1.26,0.05,0.01
1778072998.08,nutriclinic_bot,766.52,2069.5,26.42,144.0,127.0
1778072998.08,nutriclinic_redis,0.35,10.4,0.13,1.06,0.46
1778072998.08,nutriclinic_postgres,0.18,125.7,1.6,149.0,162.0
1778072998.08,nutriclinic_minio,0.1,98.8,1.26,0.05,0.01
1778073001.17,nutriclinic_bot,854.44,2067.5,26.39,144.0,127.0
1778073001.17,nutriclinic_redis,0.33,10.4,0.13,1.06,0.46
1778073001.17,nutriclinic_postgres,0.2,125.8,1.61,150.0,162.0
1778073001.17,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778073004.27,nutriclinic_bot,856.5,2058.2,26.27,144.0,127.0
1778073004.27,nutriclinic_redis,0.31,10.4,0.13,1.07,0.46
1778073004.27,nutriclinic_postgres,0.01,127.8,1.63,150.0,162.0
1778073004.27,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073007.35,nutriclinic_bot,859.24,2061.3,26.3,144.0,127.0
1778073007.35,nutriclinic_redis,0.25,10.4,0.13,1.07,0.46
1778073007.35,nutriclinic_postgres,2.61,126.6,1.62,150.0,162.0
1778073007.35,nutriclinic_minio,0.03,98.8,1.26,0.05,0.01
1778073010.43,nutriclinic_bot,814.41,2067.5,26.38,144.0,128.0
1778073010.43,nutriclinic_redis,0.92,10.4,0.13,1.07,0.46
1778073010.43,nutriclinic_postgres,3.12,127.0,1.62,150.0,162.0
1778073010.43,nutriclinic_minio,2.07,98.8,1.26,0.05,0.01
1778073013.52,nutriclinic_bot,811.36,2067.5,26.39,144.0,128.0
1778073013.52,nutriclinic_redis,0.31,10.4,0.13,1.07,0.46
1778073013.52,nutriclinic_postgres,0.5,127.6,1.63,150.0,162.0
1778073013.52,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073016.63,nutriclinic_bot,842.64,2067.5,26.38,144.0,128.0
1778073016.63,nutriclinic_redis,0.42,10.4,0.13,1.07,0.46
1778073016.63,nutriclinic_postgres,1.49,127.8,1.63,150.0,162.0
1778073016.63,nutriclinic_minio,2.45,98.8,1.26,0.05,0.01
1778073019.75,nutriclinic_bot,891.88,2049.0,26.15,145.0,128.0
1778073019.75,nutriclinic_redis,0.34,10.4,0.13,1.07,0.46
1778073019.75,nutriclinic_postgres,0.13,129.8,1.66,151.0,162.0
1778073019.75,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778073022.86,nutriclinic_bot,880.23,2060.3,26.3,145.0,128.0
1778073022.86,nutriclinic_redis,0.39,10.4,0.13,1.07,0.46
1778073022.86,nutriclinic_postgres,2.37,130.0,1.66,151.0,162.0
1778073022.86,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778073025.96,nutriclinic_bot,853.47,2046.0,26.11,145.0,129.0
1778073025.96,nutriclinic_redis,1.28,10.7,0.14,1.07,0.46
1778073025.96,nutriclinic_postgres,3.81,130.1,1.66,151.0,162.0
1778073025.96,nutriclinic_minio,2.88,98.8,1.26,0.05,0.01
1778073029.06,nutriclinic_bot,900.02,2072.6,26.45,145.0,129.0
1778073029.06,nutriclinic_redis,0.31,10.4,0.13,1.07,0.46
1778073029.06,nutriclinic_postgres,1.93,130.1,1.66,151.0,162.0
1778073029.06,nutriclinic_minio,0.06,98.8,1.26,0.05,0.01
1778073032.15,nutriclinic_bot,937.28,2043.9,26.08,145.0,129.0
1778073032.15,nutriclinic_redis,0.27,10.7,0.14,1.07,0.46
1778073032.15,nutriclinic_postgres,1.02,130.1,1.66,151.0,162.0
1778073032.15,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778073035.25,nutriclinic_bot,811.86,2047.0,26.13,145.0,129.0
1778073035.25,nutriclinic_redis,1.08,10.4,0.13,1.07,0.46
1778073035.25,nutriclinic_postgres,2.8,130.1,1.66,151.0,162.0
1778073035.25,nutriclinic_minio,0.03,98.8,1.26,0.05,0.01
1778073038.36,nutriclinic_bot,822.17,2047.0,26.13,145.0,129.0
1778073038.36,nutriclinic_redis,0.3,10.4,0.13,1.08,0.46
1778073038.36,nutriclinic_postgres,3.06,130.1,1.66,152.0,162.0
1778073038.36,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073041.46,nutriclinic_bot,925.25,2054.1,26.21,145.0,129.0
1778073041.46,nutriclinic_redis,0.29,10.4,0.13,1.08,0.46
1778073041.46,nutriclinic_postgres,0.0,130.1,1.66,152.0,162.0
1778073041.46,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778073044.59,nutriclinic_bot,875.64,2060.3,26.29,145.0,130.0
1778073044.59,nutriclinic_redis,0.25,10.4,0.13,1.08,0.46
1778073044.59,nutriclinic_postgres,0.01,130.1,1.66,152.0,162.0
1778073044.59,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073047.7,nutriclinic_bot,965.9,2050.0,26.16,145.0,130.0
1778073047.7,nutriclinic_redis,0.24,10.4,0.13,1.08,0.46
1778073047.7,nutriclinic_postgres,0.53,130.1,1.66,152.0,162.0
1778073047.7,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073050.82,nutriclinic_bot,819.92,2064.4,26.34,145.0,130.0
1778073050.82,nutriclinic_redis,0.48,10.4,0.13,1.08,0.46
1778073050.82,nutriclinic_postgres,1.63,130.1,1.66,152.0,162.0
1778073050.82,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778073053.92,nutriclinic_bot,882.79,2054.1,26.22,146.0,130.0
1778073053.92,nutriclinic_redis,0.28,10.4,0.13,1.08,0.47
1778073053.92,nutriclinic_postgres,1.21,130.1,1.66,152.0,162.0
1778073053.92,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073057.01,nutriclinic_bot,940.71,2042.9,26.07,146.0,130.0
1778073057.01,nutriclinic_redis,0.25,10.4,0.13,1.08,0.47
1778073057.01,nutriclinic_postgres,0.6,126.2,1.61,152.0,162.0
1778073057.01,nutriclinic_minio,1.96,98.9,1.26,0.05,0.01
1778073060.12,nutriclinic_bot,922.27,2055.2,26.23,146.0,131.0
1778073060.12,nutriclinic_redis,0.29,10.4,0.13,1.08,0.47
1778073060.12,nutriclinic_postgres,0.02,116.5,1.49,153.0,162.0
1778073060.12,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073063.22,nutriclinic_bot,974.85,2055.2,26.23,146.0,131.0
1778073063.22,nutriclinic_redis,0.3,10.7,0.14,1.08,0.47
1778073063.22,nutriclinic_postgres,0.97,120.4,1.54,153.0,162.0
1778073063.22,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778073066.33,nutriclinic_bot,805.26,2024.4,25.84,146.0,131.0
1778073066.33,nutriclinic_redis,0.33,10.4,0.13,1.08,0.47
1778073066.33,nutriclinic_postgres,3.82,123.9,1.58,153.0,162.0
1778073066.33,nutriclinic_minio,2.13,98.8,1.26,0.05,0.01
1778073069.42,nutriclinic_bot,810.19,2046.0,26.11,146.0,131.0
1778073069.42,nutriclinic_redis,0.28,10.4,0.13,1.09,0.47
1778073069.42,nutriclinic_postgres,3.04,129.6,1.65,153.0,162.0
1778073069.42,nutriclinic_minio,0.04,98.8,1.26,0.05,0.01
1778073072.52,nutriclinic_bot,931.08,2048.0,26.14,146.0,131.0
1778073072.52,nutriclinic_redis,0.25,10.4,0.13,1.09,0.47
1778073072.52,nutriclinic_postgres,0.07,129.6,1.65,153.0,162.0
1778073072.52,nutriclinic_minio,0.11,98.8,1.26,0.05,0.01
1778073075.6,nutriclinic_bot,911.74,2059.3,26.28,146.0,132.0
1778073075.6,nutriclinic_redis,0.29,10.4,0.13,1.09,0.47
1778073075.6,nutriclinic_postgres,0.0,122.2,1.56,153.0,162.0
1778073075.6,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073078.7,nutriclinic_bot,938.01,2050.0,26.16,146.0,132.0
1778073078.7,nutriclinic_redis,0.33,10.4,0.13,1.09,0.47
1778073078.7,nutriclinic_postgres,3.58,123.5,1.58,154.0,162.0
1778073078.7,nutriclinic_minio,0.03,98.8,1.26,0.05,0.01
1778073081.8,nutriclinic_bot,858.2,2050.0,26.16,146.0,132.0
1778073081.8,nutriclinic_redis,0.26,10.4,0.13,1.09,0.47
1778073081.8,nutriclinic_postgres,0.01,120.1,1.53,154.0,162.0
1778073081.8,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778073084.91,nutriclinic_bot,885.04,2062.3,26.31,146.0,132.0
1778073084.91,nutriclinic_redis,0.38,10.4,0.13,1.09,0.47
1778073084.91,nutriclinic_postgres,0.01,117.9,1.5,154.0,162.0
1778073084.91,nutriclinic_minio,0.03,98.8,1.26,0.05,0.01
1778073088.04,nutriclinic_bot,924.93,2062.3,26.32,147.0,132.0
1778073088.04,nutriclinic_redis,0.51,10.4,0.13,1.09,0.47
1778073088.04,nutriclinic_postgres,2.29,122.3,1.56,154.0,162.0
1778073088.04,nutriclinic_minio,0.09,98.8,1.26,0.05,0.01
1778073091.12,nutriclinic_bot,741.78,2050.0,26.17,147.0,133.0
1778073091.12,nutriclinic_redis,1.17,10.4,0.13,1.09,0.47
1778073091.12,nutriclinic_postgres,5.24,125.4,1.6,154.0,162.0
1778073091.12,nutriclinic_minio,2.45,98.8,1.26,0.05,0.01
1778073094.23,nutriclinic_bot,821.88,2059.3,26.28,147.0,133.0
1778073094.23,nutriclinic_redis,0.26,10.4,0.13,1.09,0.47
1778073094.23,nutriclinic_postgres,3.8,127.5,1.63,155.0,162.0
1778073094.23,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073097.32,nutriclinic_bot,837.75,2063.4,26.33,147.0,133.0
1778073097.32,nutriclinic_redis,0.32,10.4,0.13,1.09,0.47
1778073097.32,nutriclinic_postgres,0.96,128.3,1.64,155.0,162.0
1778073097.32,nutriclinic_minio,0.04,98.8,1.26,0.05,0.01
1778073100.4,nutriclinic_bot,884.98,2050.0,26.16,147.0,133.0
1778073100.4,nutriclinic_redis,0.31,10.4,0.13,1.09,0.47
1778073100.4,nutriclinic_postgres,4.72,129.7,1.66,155.0,162.0
1778073100.4,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073103.5,nutriclinic_bot,969.48,2060.3,26.29,147.0,133.0
1778073103.5,nutriclinic_redis,0.27,10.4,0.13,1.09,0.47
1778073103.5,nutriclinic_postgres,0.0,129.9,1.66,155.0,162.0
1778073103.5,nutriclinic_minio,0.0,98.8,1.26,0.05,0.01
1778073106.59,nutriclinic_bot,846.95,2056.2,26.24,147.0,133.0
1778073106.59,nutriclinic_redis,0.25,10.4,0.13,1.09,0.47
1778073106.59,nutriclinic_postgres,2.77,129.9,1.66,155.0,162.0
1778073106.59,nutriclinic_minio,2.34,98.8,1.26,0.05,0.01
