ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778065867.37,nutriclinic_redis,0.22,10.3,0.13,0.15,0.09
1778065867.37,nutriclinic_postgres,0.0,39.2,0.5,2.98,40.2
1778065867.37,nutriclinic_minio,0.01,95.3,1.22,0.05,0.01
1778065870.46,nutriclinic_bot,0.08,2031.6,25.93,20.5,1.88
1778065870.46,nutriclinic_redis,0.71,10.3,0.13,0.15,0.09
1778065870.46,nutriclinic_postgres,0.0,39.2,0.5,2.98,40.2
1778065870.46,nutriclinic_minio,0.06,95.3,1.22,0.05,0.01
1778065873.54,nutriclinic_bot,0.16,2032.6,25.93,20.5,1.88
1778065873.54,nutriclinic_redis,0.21,10.3,0.13,0.15,0.09
1778065873.54,nutriclinic_postgres,0.0,39.2,0.5,2.98,40.2
1778065873.54,nutriclinic_minio,0.02,95.3,1.22,0.05,0.01
1778065876.65,nutriclinic_bot,0.22,2039.8,26.03,20.5,1.92
1778065876.65,nutriclinic_redis,1.43,10.6,0.14,0.15,0.09
1778065876.65,nutriclinic_postgres,0.09,39.2,0.5,3.01,40.2
1778065876.65,nutriclinic_minio,2.05,95.5,1.22,0.05,0.01
1778065879.75,nutriclinic_bot,0.28,2039.8,26.03,20.5,1.92
1778065879.75,nutriclinic_redis,0.23,10.6,0.14,0.15,0.09
1778065879.75,nutriclinic_postgres,0.03,39.2,0.5,3.01,40.2
1778065879.75,nutriclinic_minio,0.0,95.3,1.22,0.05,0.01
1778065882.85,nutriclinic_bot,0.48,2040.8,26.04,20.5,1.96
1778065882.85,nutriclinic_redis,0.79,10.3,0.13,0.16,0.09
1778065882.85,nutriclinic_postgres,0.01,39.2,0.5,3.04,40.2
1778065882.85,nutriclinic_minio,0.06,95.3,1.22,0.05,0.01
1778065885.94,nutriclinic_bot,0.0,2040.8,26.04,20.5,1.96
1778065885.94,nutriclinic_redis,1.19,10.7,0.14,0.16,0.09
1778065885.94,nutriclinic_postgres,2.65,39.3,0.5,3.04,40.2
1778065885.94,nutriclinic_minio,2.44,95.9,1.22,0.05,0.01
1778065889.04,nutriclinic_bot,335.02,2040.8,26.05,20.6,2.0
1778065889.04,nutriclinic_redis,0.63,10.4,0.13,0.16,0.09
1778065889.04,nutriclinic_postgres,0.14,39.2,0.5,3.07,40.2
1778065889.04,nutriclinic_minio,0.06,95.3,1.22,0.05,0.01
1778065892.12,nutriclinic_bot,0.01,2039.8,26.04,20.6,2.04
1778065892.12,nutriclinic_redis,0.21,10.6,0.14,0.16,0.09
1778065892.12,nutriclinic_postgres,1.99,39.3,0.5,3.1,40.2
1778065892.12,nutriclinic_minio,0.0,95.4,1.22,0.05,0.01
1778065895.22,nutriclinic_bot,0.0,2039.8,26.04,20.6,2.04
1778065895.22,nutriclinic_redis,0.9,10.6,0.14,0.16,0.09
1778065895.22,nutriclinic_postgres,0.0,39.2,0.5,3.11,40.2
1778065895.22,nutriclinic_minio,0.07,95.3,1.22,0.05,0.01
1778065898.31,nutriclinic_bot,0.26,2039.8,26.04,20.6,2.05
1778065898.31,nutriclinic_redis,0.21,10.6,0.14,0.16,0.09
1778065898.31,nutriclinic_postgres,0.0,39.2,0.5,3.11,40.2
1778065898.31,nutriclinic_minio,0.01,95.3,1.22,0.05,0.01
1778065901.38,nutriclinic_bot,209.69,2030.6,25.91,20.6,2.09
1778065901.38,nutriclinic_redis,0.82,10.3,0.13,0.16,0.09
1778065901.38,nutriclinic_postgres,2.23,39.3,0.5,3.14,40.2
1778065901.38,nutriclinic_minio,2.05,95.3,1.22,0.05,0.01
1778065904.48,nutriclinic_bot,1.04,2040.8,26.05,20.6,2.12
1778065904.48,nutriclinic_redis,0.75,10.6,0.14,0.16,0.09
1778065904.48,nutriclinic_postgres,0.1,39.3,0.5,3.17,40.2
1778065904.48,nutriclinic_minio,0.08,95.3,1.22,0.05,0.01
1778065907.58,nutriclinic_bot,0.0,2041.9,26.06,20.6,2.15
1778065907.58,nutriclinic_redis,0.7,10.6,0.14,0.16,0.09
1778065907.58,nutriclinic_postgres,0.0,39.2,0.5,3.2,40.2
1778065907.58,nutriclinic_minio,1.78,95.3,1.22,0.05,0.01
1778065910.66,nutriclinic_bot,396.11,2067.5,26.39,20.6,2.19
1778065910.66,nutriclinic_redis,0.54,10.4,0.13,0.16,0.09
1778065910.66,nutriclinic_postgres,0.17,39.2,0.5,3.23,40.2
1778065910.66,nutriclinic_minio,0.02,95.3,1.22,0.05,0.01
1778065913.73,nutriclinic_bot,0.3,2048.0,26.13,20.7,2.23
1778065913.73,nutriclinic_redis,0.24,10.3,0.13,0.16,0.09
1778065913.73,nutriclinic_postgres,0.03,39.2,0.5,3.26,40.2
1778065913.73,nutriclinic_minio,0.01,95.3,1.22,0.05,0.01
1778065916.84,nutriclinic_bot,0.28,2039.8,26.03,20.7,2.26
1778065916.84,nutriclinic_redis,1.24,10.3,0.13,0.16,0.09
1778065916.84,nutriclinic_postgres,2.09,39.3,0.5,3.29,40.2
1778065916.84,nutriclinic_minio,0.0,95.3,1.22,0.05,0.01
1778065919.97,nutriclinic_bot,0.5,2039.8,26.03,20.7,2.27
1778065919.97,nutriclinic_redis,0.23,10.3,0.13,0.16,0.09
1778065919.97,nutriclinic_postgres,0.0,39.2,0.5,3.29,40.2
1778065919.97,nutriclinic_minio,0.0,95.3,1.22,0.05,0.01
1778065923.03,nutriclinic_bot,34.3,2064.4,26.35,20.7,2.31
1778065923.03,nutriclinic_redis,0.21,10.6,0.14,0.16,0.09
1778065923.03,nutriclinic_postgres,0.0,39.2,0.5,3.32,40.2
1778065923.03,nutriclinic_minio,0.01,95.3,1.22,0.05,0.01
1778065926.14,nutriclinic_bot,471.58,2062.3,26.32,20.7,2.34
1778065926.14,nutriclinic_redis,1.56,11.0,0.14,0.16,0.09
1778065926.14,nutriclinic_postgres,1.44,40.5,0.52,3.35,40.2
1778065926.14,nutriclinic_minio,1.42,98.5,1.26,0.05,0.01
1778065929.23,nutriclinic_bot,0.1,2062.3,26.32,20.7,2.34
1778065929.23,nutriclinic_redis,0.22,10.3,0.13,0.16,0.09
1778065929.23,nutriclinic_postgres,0.0,39.3,0.5,3.35,40.2
1778065929.23,nutriclinic_minio,0.03,95.3,1.22,0.05,0.01
1778065932.3,nutriclinic_bot,233.12,2056.2,26.24,20.7,2.38
1778065932.3,nutriclinic_redis,0.26,10.4,0.13,0.16,0.09
1778065932.3,nutriclinic_postgres,2.27,39.5,0.5,3.36,40.2
1778065932.3,nutriclinic_minio,0.04,95.3,1.22,0.05,0.01
1778065935.41,nutriclinic_bot,50.21,2068.5,26.4,20.7,2.44
1778065935.41,nutriclinic_redis,0.81,10.3,0.13,0.16,0.09
1778065935.41,nutriclinic_postgres,0.11,39.2,0.5,3.45,40.2
1778065935.41,nutriclinic_minio,0.04,95.3,1.22,0.05,0.01
1778065938.47,nutriclinic_bot,480.95,2041.9,26.06,20.8,2.51
1778065938.47,nutriclinic_redis,0.22,10.3,0.13,0.16,0.09
1778065938.47,nutriclinic_postgres,0.06,39.3,0.5,3.51,40.2
1778065938.47,nutriclinic_minio,0.02,95.3,1.22,0.05,0.01
1778065941.57,nutriclinic_bot,1.52,2040.8,26.05,20.8,2.52
1778065941.57,nutriclinic_redis,1.69,10.6,0.14,0.16,0.09
1778065941.57,nutriclinic_postgres,2.59,39.3,0.5,3.51,40.2
1778065941.57,nutriclinic_minio,2.44,95.4,1.22,0.05,0.01
1778065944.64,nutriclinic_bot,0.02,2040.8,26.05,20.8,2.58
1778065944.64,nutriclinic_redis,0.21,10.8,0.14,0.16,0.09
1778065944.64,nutriclinic_postgres,0.0,39.2,0.5,3.57,40.2
1778065944.64,nutriclinic_minio,0.02,95.3,1.22,0.05,0.01
1778065947.72,nutriclinic_bot,505.67,2043.9,26.08,20.8,2.65
1778065947.72,nutriclinic_redis,0.49,10.3,0.13,0.16,0.09
1778065947.72,nutriclinic_postgres,0.1,39.2,0.5,3.63,40.2
1778065947.72,nutriclinic_minio,0.11,95.4,1.22,0.05,0.01
1778065950.78,nutriclinic_bot,0.33,2040.8,26.05,20.8,2.68
1778065950.78,nutriclinic_redis,0.21,10.6,0.14,0.16,0.09
1778065950.78,nutriclinic_postgres,0.03,39.3,0.5,3.66,40.2
1778065950.78,nutriclinic_minio,0.01,95.4,1.22,0.05,0.01
1778065953.88,nutriclinic_bot,0.0,2041.9,26.05,20.8,2.72
1778065953.88,nutriclinic_redis,0.87,10.6,0.14,0.16,0.09
1778065953.88,nutriclinic_postgres,0.01,39.2,0.5,3.69,40.2
1778065953.88,nutriclinic_minio,0.02,95.4,1.22,0.05,0.01
1778065956.98,nutriclinic_bot,479.71,2040.8,26.04,20.9,2.76
1778065956.98,nutriclinic_redis,0.76,10.6,0.14,0.16,0.09
1778065956.98,nutriclinic_postgres,2.17,39.2,0.5,3.73,40.2
1778065956.98,nutriclinic_minio,2.1,95.4,1.22,0.05,0.01
1778065960.06,nutriclinic_bot,1.04,2041.9,26.05,20.9,2.79
1778065960.06,nutriclinic_redis,0.51,10.6,0.14,0.16,0.09
1778065960.06,nutriclinic_postgres,0.0,39.2,0.5,3.76,40.2
1778065960.06,nutriclinic_minio,0.0,95.4,1.22,0.05,0.01
1778065963.16,nutriclinic_bot,0.0,2040.8,26.05,20.9,2.8
1778065963.16,nutriclinic_redis,0.73,10.3,0.13,0.16,0.09
1778065963.16,nutriclinic_postgres,0.01,39.3,0.5,3.76,40.2
1778065963.16,nutriclinic_minio,0.09,95.6,1.22,0.05,0.01
1778065966.22,nutriclinic_bot,0.82,2040.8,26.05,20.9,2.8
1778065966.22,nutriclinic_redis,0.22,10.6,0.14,0.16,0.09
1778065966.22,nutriclinic_postgres,0.0,39.5,0.5,3.76,40.2
1778065966.22,nutriclinic_minio,0.02,95.4,1.22,0.05,0.01
1778065969.3,nutriclinic_bot,490.99,2041.9,26.06,20.9,2.91
1778065969.3,nutriclinic_redis,0.38,10.3,0.13,0.16,0.09
1778065969.3,nutriclinic_postgres,0.15,39.3,0.5,3.85,40.2
1778065969.3,nutriclinic_minio,0.05,95.4,1.22,0.05,0.01
1778065972.4,nutriclinic_bot,0.0,2040.8,26.05,20.9,2.91
1778065972.4,nutriclinic_redis,1.11,10.6,0.14,0.16,0.09
1778065972.4,nutriclinic_postgres,0.0,39.2,0.5,3.85,40.2
1778065972.4,nutriclinic_minio,2.44,95.4,1.22,0.05,0.01
1778065975.47,nutriclinic_bot,0.09,2040.8,26.05,20.9,2.91
1778065975.47,nutriclinic_redis,0.23,10.6,0.14,0.16,0.09
1778065975.47,nutriclinic_postgres,0.01,39.2,0.5,3.85,40.2
1778065975.47,nutriclinic_minio,0.0,95.4,1.22,0.05,0.01
1778065978.57,nutriclinic_bot,0.03,2040.8,26.05,20.9,2.91
1778065978.57,nutriclinic_redis,0.58,10.8,0.14,0.16,0.09
1778065978.57,nutriclinic_postgres,0.22,39.2,0.5,3.85,40.2
1778065978.57,nutriclinic_minio,3.51,95.4,1.22,0.05,0.01
1778065981.64,nutriclinic_bot,0.0,2040.8,26.05,20.9,2.91
1778065981.64,nutriclinic_redis,1.02,10.3,0.13,0.16,0.09
1778065981.64,nutriclinic_postgres,1.94,39.3,0.5,3.85,40.2
1778065981.64,nutriclinic_minio,1.99,95.6,1.22,0.05,0.01
1778065984.73,nutriclinic_bot,0.03,2040.8,26.05,20.9,2.91
1778065984.73,nutriclinic_redis,0.46,10.3,0.13,0.16,0.09
1778065984.73,nutriclinic_postgres,0.0,39.2,0.5,3.85,40.2
1778065984.73,nutriclinic_minio,0.05,95.4,1.22,0.05,0.01
1778065987.82,nutriclinic_bot,0.33,1009.0,12.88,20.9,2.91
1778065987.82,nutriclinic_redis,0.7,10.8,0.14,0.16,0.09
1778065987.82,nutriclinic_postgres,2.99,31.3,0.4,3.85,40.2
1778065987.82,nutriclinic_minio,2.85,96.2,1.23,0.05,0.01
1778065990.93,nutriclinic_bot,0.0,1009.0,12.88,20.9,2.91
1778065990.93,nutriclinic_redis,0.8,10.6,0.14,0.16,0.09
1778065990.93,nutriclinic_postgres,0.0,31.3,0.4,3.85,40.2
1778065990.93,nutriclinic_minio,0.0,95.4,1.22,0.05,0.01
