ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778068346.71,nutriclinic_postgres,0.11,40.8,0.52,43.9,81.8
1778068346.71,nutriclinic_minio,0.03,97.1,1.24,0.05,0.01
1778068349.81,nutriclinic_bot,0.23,2050.0,26.16,21.2,3.48
1778068349.81,nutriclinic_redis,0.85,10.7,0.14,0.4,0.19
1778068349.81,nutriclinic_postgres,1.99,40.8,0.52,44.0,81.8
1778068349.81,nutriclinic_minio,1.83,97.3,1.24,0.05,0.01
1778068352.9,nutriclinic_bot,61.84,2062.3,26.31,21.2,3.55
1778068352.9,nutriclinic_redis,0.43,10.4,0.13,0.4,0.19
1778068352.9,nutriclinic_postgres,0.07,40.8,0.52,44.0,81.8
1778068352.9,nutriclinic_minio,0.04,97.1,1.24,0.05,0.01
1778068355.99,nutriclinic_bot,58.36,2052.1,26.19,21.2,3.6
1778068355.99,nutriclinic_redis,0.99,10.4,0.13,0.4,0.19
1778068355.99,nutriclinic_postgres,0.44,44.1,0.56,44.1,81.8
1778068355.99,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068359.09,nutriclinic_bot,70.8,2046.0,26.11,21.3,3.73
1778068359.09,nutriclinic_redis,0.2,10.4,0.13,0.4,0.19
1778068359.09,nutriclinic_postgres,0.05,46.4,0.59,44.2,81.8
1778068359.09,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068362.17,nutriclinic_bot,1.57,2044.9,26.1,21.3,3.77
1778068362.17,nutriclinic_redis,0.3,10.7,0.14,0.4,0.19
1778068362.17,nutriclinic_postgres,0.39,48.5,0.62,44.3,81.8
1778068362.17,nutriclinic_minio,0.07,97.1,1.24,0.05,0.01
1778068365.23,nutriclinic_bot,606.93,2053.1,26.21,21.3,3.91
1778068365.23,nutriclinic_redis,0.86,10.4,0.13,0.4,0.19
1778068365.23,nutriclinic_postgres,2.03,48.5,0.62,44.4,81.8
1778068365.23,nutriclinic_minio,2.23,97.1,1.24,0.05,0.01
1778068368.3,nutriclinic_bot,812.75,2073.6,26.46,21.4,4.02
1778068368.3,nutriclinic_redis,0.22,10.4,0.13,0.4,0.19
1778068368.3,nutriclinic_postgres,0.42,52.4,0.67,44.5,81.8
1778068368.3,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068371.38,nutriclinic_bot,5.45,2055.2,26.23,21.4,4.1
1778068371.38,nutriclinic_redis,0.72,10.4,0.13,0.4,0.19
1778068371.38,nutriclinic_postgres,0.26,52.4,0.67,44.5,81.8
1778068371.38,nutriclinic_minio,2.58,97.5,1.24,0.05,0.01
1778068374.48,nutriclinic_bot,2.71,2047.0,26.12,21.4,4.17
1778068374.48,nutriclinic_redis,0.26,10.4,0.13,0.4,0.19
1778068374.48,nutriclinic_postgres,0.12,52.4,0.67,44.6,81.8
1778068374.48,nutriclinic_minio,0.05,97.1,1.24,0.05,0.01
1778068377.59,nutriclinic_bot,0.68,2048.0,26.13,21.4,4.21
1778068377.59,nutriclinic_redis,0.66,10.7,0.14,0.4,0.19
1778068377.59,nutriclinic_postgres,0.0,52.4,0.67,44.6,81.8
1778068377.59,nutriclinic_minio,0.11,97.1,1.24,0.05,0.01
1778068380.71,nutriclinic_bot,785.61,2073.6,26.46,21.5,4.32
1778068380.71,nutriclinic_redis,0.25,10.7,0.14,0.4,0.19
1778068380.71,nutriclinic_postgres,2.34,52.4,0.67,44.7,81.8
1778068380.71,nutriclinic_minio,1.84,97.1,1.24,0.05,0.01
1778068383.79,nutriclinic_bot,0.06,2043.9,26.09,21.5,4.39
1778068383.79,nutriclinic_redis,0.66,10.4,0.13,0.4,0.19
1778068383.79,nutriclinic_postgres,0.0,52.4,0.67,44.8,81.9
1778068383.79,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068386.89,nutriclinic_bot,0.15,2043.9,26.09,21.5,4.39
1778068386.89,nutriclinic_redis,0.33,10.7,0.14,0.4,0.19
1778068386.89,nutriclinic_postgres,0.0,52.4,0.67,44.8,81.9
1778068386.89,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068389.98,nutriclinic_bot,368.39,2071.6,26.44,21.5,4.45
1778068389.98,nutriclinic_redis,1.36,10.7,0.14,0.4,0.19
1778068389.98,nutriclinic_postgres,2.59,52.5,0.67,44.8,81.9
1778068389.98,nutriclinic_minio,1.85,97.1,1.24,0.05,0.01
1778068393.05,nutriclinic_bot,225.52,2069.5,26.41,21.6,4.51
1778068393.05,nutriclinic_redis,0.2,10.4,0.13,0.4,0.19
1778068393.05,nutriclinic_postgres,0.04,52.4,0.67,44.9,81.9
1778068393.05,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068396.13,nutriclinic_bot,0.08,2069.5,26.41,21.6,4.55
1778068396.13,nutriclinic_redis,0.52,10.4,0.13,0.4,0.19
1778068396.13,nutriclinic_postgres,0.0,52.5,0.67,44.9,81.9
1778068396.13,nutriclinic_minio,1.9,97.1,1.24,0.05,0.01
1778068399.23,nutriclinic_bot,481.38,2044.9,26.1,21.6,4.62
1778068399.23,nutriclinic_redis,0.39,10.4,0.13,0.4,0.19
1778068399.23,nutriclinic_postgres,0.16,52.5,0.67,45.0,81.9
1778068399.23,nutriclinic_minio,0.02,97.1,1.24,0.05,0.01
1778068402.3,nutriclinic_bot,432.88,2070.5,26.42,21.6,4.66
1778068402.3,nutriclinic_redis,0.24,10.4,0.13,0.4,0.19
1778068402.3,nutriclinic_postgres,0.09,52.5,0.67,45.0,81.9
1778068402.3,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068405.39,nutriclinic_bot,841.69,2042.9,26.07,21.7,4.76
1778068405.39,nutriclinic_redis,0.86,10.7,0.14,0.4,0.19
1778068405.39,nutriclinic_postgres,2.32,52.5,0.67,45.1,81.9
1778068405.39,nutriclinic_minio,2.08,97.1,1.24,0.05,0.01
1778068408.47,nutriclinic_bot,832.21,2074.6,26.47,21.7,4.86
1778068408.47,nutriclinic_redis,0.27,10.4,0.13,0.4,0.19
1778068408.47,nutriclinic_postgres,0.09,52.5,0.67,45.2,81.9
1778068408.47,nutriclinic_minio,0.12,97.1,1.24,0.05,0.01
1778068411.58,nutriclinic_bot,499.93,2057.2,26.25,21.7,4.96
1778068411.58,nutriclinic_redis,0.33,10.4,0.13,0.4,0.19
1778068411.58,nutriclinic_postgres,0.27,52.5,0.67,45.3,81.9
1778068411.58,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068414.67,nutriclinic_bot,50.7,2075.6,26.48,21.8,5.0
1778068414.67,nutriclinic_redis,0.19,10.4,0.13,0.4,0.19
1778068414.67,nutriclinic_postgres,0.04,52.5,0.67,45.3,81.9
1778068414.67,nutriclinic_minio,0.02,97.1,1.24,0.05,0.01
1778068417.76,nutriclinic_bot,472.68,2048.0,26.14,21.8,5.08
1778068417.76,nutriclinic_redis,0.38,10.7,0.14,0.4,0.19
1778068417.76,nutriclinic_postgres,0.17,52.5,0.67,45.4,81.9
1778068417.76,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068420.83,nutriclinic_bot,0.19,2061.3,26.3,21.8,5.12
1778068420.83,nutriclinic_redis,0.9,10.4,0.13,0.4,0.19
1778068420.83,nutriclinic_postgres,1.94,52.5,0.67,45.4,81.9
1778068420.83,nutriclinic_minio,1.71,97.5,1.24,0.05,0.01
1778068423.93,nutriclinic_bot,925.52,2075.6,26.48,21.9,5.25
1778068423.93,nutriclinic_redis,0.28,10.4,0.13,0.41,0.19
1778068423.93,nutriclinic_postgres,0.18,52.5,0.67,45.4,81.9
1778068423.93,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068427.02,nutriclinic_bot,18.0,2085.9,26.62,21.9,5.32
1778068427.02,nutriclinic_redis,0.23,10.4,0.13,0.41,0.19
1778068427.02,nutriclinic_postgres,0.09,52.5,0.67,45.6,81.9
1778068427.02,nutriclinic_minio,0.02,97.1,1.24,0.05,0.01
1778068430.11,nutriclinic_bot,0.28,2053.1,26.2,21.9,5.36
1778068430.11,nutriclinic_redis,0.23,10.7,0.14,0.41,0.19
1778068430.11,nutriclinic_postgres,0.0,52.5,0.67,45.6,81.9
1778068430.11,nutriclinic_minio,0.02,97.1,1.24,0.05,0.01
1778068433.21,nutriclinic_bot,77.44,2060.3,26.3,21.9,5.39
1778068433.21,nutriclinic_redis,0.4,10.4,0.13,0.41,0.19
1778068433.21,nutriclinic_postgres,0.04,52.8,0.67,45.6,81.9
1778068433.21,nutriclinic_minio,0.03,97.1,1.24,0.05,0.01
1778068436.29,nutriclinic_bot,681.87,2061.3,26.3,21.9,5.5
1778068436.29,nutriclinic_redis,0.25,10.4,0.13,0.41,0.19
1778068436.29,nutriclinic_postgres,0.12,52.6,0.67,45.7,81.9
1778068436.29,nutriclinic_minio,2.24,97.1,1.24,0.05,0.01
1778068439.39,nutriclinic_bot,2.26,2060.3,26.29,22.0,5.58
1778068439.39,nutriclinic_redis,0.46,10.4,0.13,0.41,0.19
1778068439.39,nutriclinic_postgres,0.38,52.9,0.67,45.8,81.9
1778068439.39,nutriclinic_minio,0.03,97.1,1.24,0.05,0.01
1778068442.47,nutriclinic_bot,471.79,2060.3,26.3,22.0,5.64
1778068442.47,nutriclinic_redis,0.21,10.4,0.13,0.41,0.19
1778068442.47,nutriclinic_postgres,0.0,52.6,0.67,45.9,81.9
1778068442.47,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068445.58,nutriclinic_bot,83.81,2087.9,26.65,22.0,5.75
1778068445.58,nutriclinic_redis,1.52,10.4,0.13,0.41,0.19
1778068445.58,nutriclinic_postgres,3.27,52.6,0.67,46.0,81.9
1778068445.58,nutriclinic_minio,2.91,97.1,1.24,0.05,0.01
1778068448.67,nutriclinic_bot,0.19,2060.3,26.29,22.1,5.81
1778068448.67,nutriclinic_redis,0.2,10.4,0.13,0.41,0.19
1778068448.67,nutriclinic_postgres,0.0,52.6,0.67,46.0,81.9
1778068448.67,nutriclinic_minio,0.02,97.1,1.24,0.05,0.01
1778068451.75,nutriclinic_bot,297.16,2078.7,26.53,22.1,5.86
1778068451.75,nutriclinic_redis,0.64,10.4,0.13,0.41,0.19
1778068451.75,nutriclinic_postgres,0.23,52.6,0.67,46.0,81.9
1778068451.75,nutriclinic_minio,1.81,97.6,1.25,0.05,0.01
1778068454.82,nutriclinic_bot,430.08,2055.2,26.23,22.1,5.96
1778068454.82,nutriclinic_redis,0.22,10.4,0.13,0.41,0.19
1778068454.82,nutriclinic_postgres,0.04,52.6,0.67,46.1,81.9
1778068454.82,nutriclinic_minio,0.02,97.1,1.24,0.05,0.01
1778068457.91,nutriclinic_bot,367.96,2065.4,26.36,22.2,6.07
1778068457.91,nutriclinic_redis,0.23,10.4,0.13,0.41,0.19
1778068457.91,nutriclinic_postgres,0.07,52.6,0.67,46.2,81.9
1778068457.91,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068460.99,nutriclinic_bot,0.08,2058.2,26.27,22.2,6.07
1778068460.99,nutriclinic_redis,1.54,10.4,0.13,0.41,0.19
1778068460.99,nutriclinic_postgres,2.65,52.6,0.67,46.2,81.9
1778068460.99,nutriclinic_minio,2.4,97.1,1.24,0.05,0.01
1778068464.08,nutriclinic_bot,259.34,2076.7,26.51,22.2,6.12
1778068464.08,nutriclinic_redis,0.2,10.7,0.14,0.41,0.19
1778068464.08,nutriclinic_postgres,0.11,52.6,0.67,46.3,81.9
1778068464.08,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068467.18,nutriclinic_bot,1.6,2077.7,26.51,22.2,6.17
1778068467.18,nutriclinic_redis,0.78,10.7,0.14,0.41,0.19
1778068467.18,nutriclinic_postgres,0.0,52.6,0.67,46.3,81.9
1778068467.18,nutriclinic_minio,0.2,97.1,1.24,0.05,0.01
1778068470.26,nutriclinic_bot,454.39,2052.1,26.19,22.2,6.21
1778068470.26,nutriclinic_redis,0.24,10.4,0.13,0.41,0.19
1778068470.26,nutriclinic_postgres,0.04,52.6,0.67,46.3,81.9
1778068470.26,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068473.36,nutriclinic_bot,395.12,2077.7,26.51,22.3,6.25
1778068473.36,nutriclinic_redis,0.57,10.4,0.13,0.41,0.19
1778068473.36,nutriclinic_postgres,0.21,52.6,0.67,46.4,81.9
1778068473.36,nutriclinic_minio,0.04,97.1,1.24,0.05,0.01
1778068476.51,nutriclinic_bot,66.57,2055.2,26.23,22.3,6.32
1778068476.51,nutriclinic_redis,0.77,10.4,0.13,0.41,0.19
1778068476.51,nutriclinic_postgres,2.02,52.6,0.67,46.4,81.9
1778068476.51,nutriclinic_minio,1.64,97.1,1.24,0.05,0.01
1778068479.61,nutriclinic_bot,2.07,2059.3,26.28,22.3,6.35
1778068479.61,nutriclinic_redis,0.9,10.7,0.14,0.41,0.19
1778068479.61,nutriclinic_postgres,0.16,52.6,0.67,46.5,81.9
1778068479.61,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068482.7,nutriclinic_bot,439.27,2059.3,26.28,22.3,6.46
1778068482.7,nutriclinic_redis,0.25,10.7,0.14,0.41,0.19
1778068482.7,nutriclinic_postgres,0.04,52.6,0.67,46.5,81.9
1778068482.7,nutriclinic_minio,0.04,97.1,1.24,0.05,0.01
1778068485.77,nutriclinic_bot,490.71,2053.1,26.2,22.4,6.53
1778068485.77,nutriclinic_redis,0.84,10.4,0.13,0.41,0.19
1778068485.77,nutriclinic_postgres,2.11,52.6,0.67,46.6,81.9
1778068485.77,nutriclinic_minio,2.03,97.1,1.24,0.05,0.01
1778068488.87,nutriclinic_bot,0.52,2059.3,26.28,22.4,6.63
1778068488.87,nutriclinic_redis,0.76,10.7,0.14,0.41,0.19
1778068488.87,nutriclinic_postgres,0.0,52.6,0.67,46.7,81.9
1778068488.87,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068491.94,nutriclinic_bot,486.52,2059.3,26.29,22.4,6.71
1778068491.94,nutriclinic_redis,0.88,10.7,0.14,0.41,0.19
1778068491.94,nutriclinic_postgres,0.05,52.6,0.67,46.8,81.9
1778068491.94,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068495.02,nutriclinic_bot,2.01,2059.3,26.28,22.4,6.72
1778068495.02,nutriclinic_redis,0.79,10.7,0.14,0.41,0.19
1778068495.02,nutriclinic_postgres,0.09,52.8,0.67,46.8,81.9
1778068495.02,nutriclinic_minio,0.07,97.1,1.24,0.05,0.01
1778068498.11,nutriclinic_bot,1.43,2060.3,26.29,22.5,6.79
1778068498.11,nutriclinic_redis,0.38,10.4,0.13,0.41,0.2
1778068498.11,nutriclinic_postgres,0.03,52.6,0.67,46.8,81.9
1778068498.11,nutriclinic_minio,0.01,97.2,1.24,0.05,0.01
1778068501.19,nutriclinic_bot,485.36,2052.1,26.19,22.5,6.86
1778068501.19,nutriclinic_redis,0.88,10.7,0.14,0.41,0.2
1778068501.19,nutriclinic_postgres,2.24,52.6,0.67,46.9,81.9
1778068501.19,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068504.26,nutriclinic_bot,430.01,2059.3,26.28,22.5,6.89
1778068504.26,nutriclinic_redis,0.4,10.4,0.13,0.41,0.2
1778068504.26,nutriclinic_postgres,0.0,52.6,0.67,46.9,81.9
1778068504.26,nutriclinic_minio,0.0,97.1,1.24,0.05,0.01
1778068507.37,nutriclinic_bot,0.45,2050.0,26.16,22.5,6.93
1778068507.37,nutriclinic_redis,0.42,10.4,0.13,0.41,0.2
1778068507.37,nutriclinic_postgres,2.4,52.6,0.67,46.9,81.9
1778068507.37,nutriclinic_minio,0.02,97.1,1.24,0.05,0.01
1778068510.49,nutriclinic_bot,0.0,2050.0,26.17,22.5,6.93
1778068510.49,nutriclinic_redis,0.83,10.4,0.13,0.41,0.2
1778068510.49,nutriclinic_postgres,0.0,52.6,0.67,46.9,81.9
1778068510.49,nutriclinic_minio,0.07,97.1,1.24,0.05,0.01
1778068513.6,nutriclinic_bot,0.03,2050.0,26.16,22.5,6.93
1778068513.6,nutriclinic_redis,0.22,10.4,0.13,0.41,0.2
1778068513.6,nutriclinic_postgres,0.0,52.6,0.67,46.9,81.9
1778068513.6,nutriclinic_minio,0.01,97.1,1.24,0.05,0.01
1778068516.69,nutriclinic_bot,0.18,2050.0,26.16,22.5,6.93
1778068516.69,nutriclinic_redis,1.6,10.4,0.13,0.41,0.2
1778068516.69,nutriclinic_postgres,2.57,52.7,0.67,46.9,81.9
1778068516.69,nutriclinic_minio,2.34,97.3,1.24,0.05,0.01
1778068519.77,nutriclinic_bot,0.05,2050.0,26.16,22.5,6.93
1778068519.77,nutriclinic_redis,0.23,10.4,0.13,0.41,0.2
1778068519.77,nutriclinic_postgres,0.0,52.6,0.67,46.9,81.9
1778068519.77,nutriclinic_minio,0.04,97.1,1.24,0.05,0.01
