ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778066427.8,nutriclinic_postgres,0.28,52.5,0.67,14.4,50.5
1778066427.8,nutriclinic_minio,0.06,96.8,1.24,0.05,0.01
1778066430.87,nutriclinic_bot,844.32,2195.5,28.02,35.5,15.2
1778066430.87,nutriclinic_redis,0.26,10.6,0.14,0.22,0.12
1778066430.87,nutriclinic_postgres,2.19,52.6,0.67,14.5,50.5
1778066430.87,nutriclinic_minio,1.87,96.8,1.24,0.05,0.01
1778066433.96,nutriclinic_bot,913.48,2205.7,28.15,35.6,15.4
1778066433.96,nutriclinic_redis,0.26,10.4,0.13,0.23,0.12
1778066433.96,nutriclinic_postgres,0.09,52.6,0.67,14.7,50.5
1778066433.96,nutriclinic_minio,0.01,96.8,1.24,0.05,0.01
1778066437.05,nutriclinic_bot,914.56,2205.7,28.15,35.6,15.6
1778066437.05,nutriclinic_redis,0.24,10.4,0.13,0.23,0.12
1778066437.05,nutriclinic_postgres,0.11,52.5,0.67,14.8,50.5
1778066437.05,nutriclinic_minio,0.02,96.8,1.24,0.05,0.01
1778066440.12,nutriclinic_bot,479.72,2195.5,28.02,35.7,15.7
1778066440.12,nutriclinic_redis,0.23,10.4,0.13,0.23,0.12
1778066440.12,nutriclinic_postgres,0.09,52.5,0.67,14.9,50.5
1778066440.12,nutriclinic_minio,0.0,96.8,1.24,0.05,0.01
1778066443.21,nutriclinic_bot,218.63,2204.7,28.14,35.7,15.8
1778066443.21,nutriclinic_redis,0.64,10.4,0.13,0.23,0.12
1778066443.21,nutriclinic_postgres,0.2,52.6,0.67,15.0,50.5
1778066443.21,nutriclinic_minio,0.06,96.8,1.24,0.05,0.01
1778066446.3,nutriclinic_bot,614.12,2218.0,28.31,35.8,16.0
1778066446.3,nutriclinic_redis,0.23,10.4,0.13,0.23,0.12
1778066446.3,nutriclinic_postgres,2.2,52.6,0.67,15.2,50.5
1778066446.3,nutriclinic_minio,2.3,96.8,1.24,0.05,0.01
1778066449.36,nutriclinic_bot,298.27,2224.1,28.39,35.8,16.0
1778066449.36,nutriclinic_redis,0.25,10.4,0.13,0.23,0.12
1778066449.36,nutriclinic_postgres,0.13,52.6,0.67,15.3,50.5
1778066449.36,nutriclinic_minio,0.03,96.8,1.24,0.05,0.01
1778066452.44,nutriclinic_bot,568.45,2228.2,28.43,35.9,16.3
1778066452.44,nutriclinic_redis,0.3,10.4,0.13,0.23,0.12
1778066452.44,nutriclinic_postgres,0.2,52.6,0.67,15.4,50.6
1778066452.44,nutriclinic_minio,0.01,96.8,1.24,0.05,0.01
1778066455.54,nutriclinic_bot,818.06,2213.9,28.25,36.0,16.4
1778066455.54,nutriclinic_redis,0.86,10.4,0.13,0.23,0.12
1778066455.54,nutriclinic_postgres,0.24,53.3,0.68,15.5,50.6
1778066455.54,nutriclinic_minio,0.0,96.8,1.24,0.05,0.01
1778066458.63,nutriclinic_bot,752.23,2205.7,28.15,36.1,16.6
1778066458.63,nutriclinic_redis,0.3,10.4,0.13,0.23,0.12
1778066458.63,nutriclinic_postgres,1.06,54.0,0.69,15.7,50.6
1778066458.63,nutriclinic_minio,2.0,96.8,1.23,0.05,0.01
1778066461.72,nutriclinic_bot,971.85,2225.2,28.4,36.1,16.8
1778066461.72,nutriclinic_redis,0.28,10.4,0.13,0.23,0.12
1778066461.72,nutriclinic_postgres,1.96,54.2,0.69,15.9,50.6
1778066461.72,nutriclinic_minio,2.04,96.8,1.24,0.05,0.01
1778066464.87,nutriclinic_bot,0.02,2205.7,28.15,36.1,16.8
1778066464.87,nutriclinic_redis,0.23,10.4,0.13,0.23,0.12
1778066464.87,nutriclinic_postgres,0.0,50.3,0.64,15.9,50.6
1778066464.87,nutriclinic_minio,0.02,96.8,1.23,0.05,0.01
1778066467.99,nutriclinic_bot,0.5,2205.7,28.15,36.1,16.8
1778066467.99,nutriclinic_redis,0.97,10.4,0.13,0.23,0.12
1778066467.99,nutriclinic_postgres,0.01,50.3,0.64,15.9,50.6
1778066467.99,nutriclinic_minio,0.04,96.8,1.24,0.05,0.01
1778066471.08,nutriclinic_bot,0.07,2205.7,28.15,36.1,16.8
1778066471.08,nutriclinic_redis,0.22,10.4,0.13,0.23,0.12
1778066471.08,nutriclinic_postgres,0.0,50.3,0.64,15.9,50.6
1778066471.08,nutriclinic_minio,0.01,96.8,1.23,0.05,0.01
1778066474.16,nutriclinic_bot,0.0,2205.7,28.15,36.1,16.8
1778066474.16,nutriclinic_redis,0.71,10.6,0.14,0.23,0.12
1778066474.16,nutriclinic_postgres,0.0,50.3,0.64,15.9,50.6
1778066474.16,nutriclinic_minio,0.02,96.8,1.24,0.05,0.01
1778066477.26,nutriclinic_bot,0.0,1160.2,14.81,36.1,16.8
1778066477.26,nutriclinic_redis,0.21,10.4,0.13,0.23,0.12
1778066477.26,nutriclinic_postgres,0.0,32.9,0.42,15.9,50.6
1778066477.26,nutriclinic_minio,0.02,96.8,1.23,0.05,0.01
