ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778070530.05,nutriclinic_bot,472.23,2044.9,26.1,75.4,54.2
1778070530.05,nutriclinic_redis,0.44,10.4,0.13,0.66,0.3
1778070530.05,nutriclinic_postgres,0.26,52.4,0.67,87.6,119.0
1778070530.05,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070533.15,nutriclinic_bot,76.39,2028.5,25.89,75.5,54.4
1778070533.15,nutriclinic_redis,0.63,10.4,0.13,0.66,0.3
1778070533.15,nutriclinic_postgres,0.19,52.5,0.67,87.8,119.0
1778070533.15,nutriclinic_minio,0.06,98.5,1.26,0.05,0.01
1778070536.25,nutriclinic_bot,785.74,2036.7,25.99,75.6,54.5
1778070536.25,nutriclinic_redis,0.96,10.4,0.13,0.66,0.3
1778070536.25,nutriclinic_postgres,2.67,52.9,0.67,88.0,119.0
1778070536.25,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070539.33,nutriclinic_bot,919.57,2037.8,26.01,75.7,54.7
1778070539.33,nutriclinic_redis,0.26,10.4,0.13,0.66,0.3
1778070539.33,nutriclinic_postgres,0.86,52.5,0.67,88.2,119.0
1778070539.33,nutriclinic_minio,6.27,98.5,1.26,0.05,0.01
1778070542.62,nutriclinic_bot,794.76,2050.0,26.17,75.7,54.8
1778070542.62,nutriclinic_redis,0.32,10.4,0.13,0.67,0.3
1778070542.62,nutriclinic_postgres,0.44,59.5,0.76,88.3,119.0
1778070542.62,nutriclinic_minio,0.03,98.5,1.26,0.05,0.01
1778070545.71,nutriclinic_bot,960.35,2044.9,26.1,75.8,55.0
1778070545.71,nutriclinic_redis,0.29,10.4,0.13,0.67,0.3
1778070545.71,nutriclinic_postgres,0.17,52.4,0.67,88.4,119.0
1778070545.71,nutriclinic_minio,0.01,98.5,1.26,0.05,0.01
1778070548.81,nutriclinic_bot,871.86,2044.9,26.1,75.8,55.2
1778070548.81,nutriclinic_redis,0.25,10.7,0.14,0.67,0.3
1778070548.81,nutriclinic_postgres,0.22,52.5,0.67,88.6,119.0
1778070548.81,nutriclinic_minio,0.04,98.5,1.26,0.05,0.01
1778070551.9,nutriclinic_bot,756.79,2044.9,26.1,75.9,55.4
1778070551.9,nutriclinic_redis,0.98,10.4,0.13,0.67,0.3
1778070551.9,nutriclinic_postgres,0.24,52.5,0.67,88.7,119.0
1778070551.9,nutriclinic_minio,0.12,98.5,1.26,0.05,0.01
1778070555.02,nutriclinic_bot,661.43,2072.6,26.44,75.9,55.5
1778070555.02,nutriclinic_redis,0.35,10.4,0.13,0.67,0.3
1778070555.02,nutriclinic_postgres,0.23,52.5,0.67,88.8,119.0
1778070555.02,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070558.11,nutriclinic_bot,502.18,2057.2,26.25,76.0,55.6
1778070558.11,nutriclinic_redis,0.26,10.4,0.13,0.67,0.3
1778070558.11,nutriclinic_postgres,0.09,52.5,0.67,88.9,119.0
1778070558.11,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070561.2,nutriclinic_bot,922.12,2073.6,26.46,76.1,55.7
1778070561.2,nutriclinic_redis,0.31,10.4,0.13,0.67,0.3
1778070561.2,nutriclinic_postgres,0.22,52.5,0.67,89.0,119.0
1778070561.2,nutriclinic_minio,2.11,98.5,1.26,0.05,0.01
1778070564.29,nutriclinic_bot,898.53,2053.1,26.2,76.1,55.9
1778070564.29,nutriclinic_redis,0.31,10.4,0.13,0.67,0.3
1778070564.29,nutriclinic_postgres,0.0,52.5,0.67,89.1,119.0
1778070564.29,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070567.39,nutriclinic_bot,395.76,2054.1,26.22,76.1,56.0
1778070567.39,nutriclinic_redis,0.21,10.4,0.13,0.67,0.3
1778070567.39,nutriclinic_postgres,0.08,52.5,0.67,89.2,119.0
1778070567.39,nutriclinic_minio,0.08,98.5,1.26,0.05,0.01
1778070570.47,nutriclinic_bot,970.04,2053.1,26.2,76.2,56.1
1778070570.47,nutriclinic_redis,0.27,10.4,0.13,0.67,0.3
1778070570.47,nutriclinic_postgres,0.2,53.4,0.68,89.4,119.0
1778070570.47,nutriclinic_minio,0.03,98.5,1.26,0.05,0.01
1778070573.55,nutriclinic_bot,811.62,2038.8,26.02,76.3,56.3
1778070573.55,nutriclinic_redis,0.25,10.4,0.13,0.67,0.3
1778070573.55,nutriclinic_postgres,0.0,52.9,0.67,89.5,119.0
1778070573.55,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070576.63,nutriclinic_bot,317.13,2043.9,26.08,76.3,56.4
1778070576.63,nutriclinic_redis,0.93,10.4,0.13,0.67,0.31
1778070576.63,nutriclinic_postgres,2.53,50.4,0.64,89.6,119.0
1778070576.63,nutriclinic_minio,2.12,98.5,1.26,0.05,0.01
1778070579.73,nutriclinic_bot,902.61,2075.6,26.49,76.4,56.6
1778070579.73,nutriclinic_redis,0.26,10.4,0.13,0.67,0.31
1778070579.73,nutriclinic_postgres,0.12,51.0,0.65,89.8,119.0
1778070579.73,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070582.83,nutriclinic_bot,547.8,2043.9,26.08,76.4,56.7
1778070582.83,nutriclinic_redis,0.46,10.7,0.14,0.67,0.31
1778070582.83,nutriclinic_postgres,2.46,50.3,0.64,89.9,119.0
1778070582.83,nutriclinic_minio,0.12,98.5,1.26,0.05,0.01
1778070585.93,nutriclinic_bot,0.96,2046.0,26.11,76.5,56.8
1778070585.93,nutriclinic_redis,0.31,10.7,0.14,0.68,0.31
1778070585.93,nutriclinic_postgres,0.0,52.4,0.67,89.9,119.0
1778070585.93,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070589.02,nutriclinic_bot,786.79,2050.0,26.16,76.5,57.0
1778070589.02,nutriclinic_redis,0.37,10.4,0.13,0.68,0.31
1778070589.02,nutriclinic_postgres,0.14,52.4,0.67,90.1,119.0
1778070589.02,nutriclinic_minio,0.05,98.5,1.26,0.05,0.01
1778070592.13,nutriclinic_bot,899.07,2062.3,26.31,76.6,57.2
1778070592.13,nutriclinic_redis,0.96,10.4,0.13,0.68,0.31
1778070592.13,nutriclinic_postgres,2.91,52.4,0.67,90.2,119.0
1778070592.13,nutriclinic_minio,2.25,98.5,1.26,0.05,0.01
1778070595.22,nutriclinic_bot,684.29,2051.1,26.17,76.6,57.3
1778070595.22,nutriclinic_redis,0.25,10.7,0.14,0.68,0.31
1778070595.22,nutriclinic_postgres,0.16,52.4,0.67,90.3,119.0
1778070595.22,nutriclinic_minio,0.05,98.5,1.26,0.05,0.01
1778070598.34,nutriclinic_bot,845.13,2072.6,26.45,76.7,57.4
1778070598.34,nutriclinic_redis,0.44,10.4,0.13,0.68,0.31
1778070598.34,nutriclinic_postgres,0.16,52.5,0.67,90.5,119.0
1778070598.34,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070601.46,nutriclinic_bot,694.38,2062.3,26.32,76.8,57.6
1778070601.46,nutriclinic_redis,0.35,10.7,0.14,0.68,0.31
1778070601.46,nutriclinic_postgres,4.9,53.3,0.68,90.6,119.0
1778070601.46,nutriclinic_minio,3.6,98.5,1.26,0.05,0.01
1778070604.58,nutriclinic_bot,437.4,2052.1,26.19,76.8,57.7
1778070604.58,nutriclinic_redis,0.29,10.7,0.14,0.68,0.31
1778070604.58,nutriclinic_postgres,0.34,50.3,0.64,90.7,119.0
1778070604.58,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070607.68,nutriclinic_bot,985.7,2072.6,26.45,76.9,57.9
1778070607.68,nutriclinic_redis,0.24,10.4,0.13,0.68,0.31
1778070607.68,nutriclinic_postgres,0.02,52.5,0.67,90.9,119.0
1778070607.68,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070610.75,nutriclinic_bot,824.88,2038.8,26.02,77.0,58.1
1778070610.75,nutriclinic_redis,0.25,10.4,0.13,0.68,0.31
1778070610.75,nutriclinic_postgres,0.18,52.5,0.67,91.1,119.0
1778070610.75,nutriclinic_minio,0.03,98.5,1.26,0.05,0.01
1778070613.85,nutriclinic_bot,73.85,2064.4,26.34,77.0,58.2
1778070613.85,nutriclinic_redis,0.23,10.4,0.13,0.68,0.31
1778070613.85,nutriclinic_postgres,0.1,52.5,0.67,91.1,119.0
1778070613.85,nutriclinic_minio,0.01,98.5,1.26,0.05,0.01
1778070616.94,nutriclinic_bot,957.17,2067.5,26.39,77.1,58.4
1778070616.94,nutriclinic_redis,1.01,10.4,0.13,0.68,0.31
1778070616.94,nutriclinic_postgres,2.06,52.5,0.67,91.2,119.0
1778070616.94,nutriclinic_minio,1.8,98.5,1.26,0.05,0.01
1778070620.04,nutriclinic_bot,869.84,2051.1,26.18,77.1,58.5
1778070620.04,nutriclinic_redis,0.32,10.7,0.14,0.68,0.31
1778070620.04,nutriclinic_postgres,0.06,52.5,0.67,91.4,119.0
1778070620.04,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070623.12,nutriclinic_bot,487.62,2051.1,26.17,77.2,58.6
1778070623.12,nutriclinic_redis,0.28,10.4,0.13,0.68,0.31
1778070623.12,nutriclinic_postgres,0.15,52.5,0.67,91.5,119.0
1778070623.12,nutriclinic_minio,1.99,98.5,1.26,0.05,0.01
1778070626.21,nutriclinic_bot,782.77,2057.2,26.25,77.2,58.8
1778070626.21,nutriclinic_redis,0.31,10.4,0.13,0.68,0.31
1778070626.21,nutriclinic_postgres,0.21,52.5,0.67,91.6,119.0
1778070626.21,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070629.31,nutriclinic_bot,514.19,2052.1,26.19,77.3,58.9
1778070629.31,nutriclinic_redis,0.27,10.4,0.13,0.69,0.31
1778070629.31,nutriclinic_postgres,0.11,52.5,0.67,91.7,119.0
1778070629.31,nutriclinic_minio,0.04,98.5,1.26,0.05,0.01
1778070632.41,nutriclinic_bot,4.51,2043.9,26.08,77.3,59.0
1778070632.41,nutriclinic_redis,1.39,10.9,0.14,0.69,0.31
1778070632.41,nutriclinic_postgres,3.23,52.5,0.67,91.8,119.0
1778070632.41,nutriclinic_minio,0.15,98.5,1.26,0.05,0.01
1778070635.5,nutriclinic_bot,563.45,2073.6,26.47,77.4,59.2
1778070635.5,nutriclinic_redis,0.3,10.4,0.13,0.69,0.31
1778070635.5,nutriclinic_postgres,0.19,52.5,0.67,92.1,119.0
1778070635.5,nutriclinic_minio,0.03,98.5,1.26,0.05,0.01
1778070638.59,nutriclinic_bot,363.77,2066.4,26.38,77.5,59.4
1778070638.59,nutriclinic_redis,0.25,10.4,0.13,0.69,0.31
1778070638.59,nutriclinic_postgres,2.27,52.9,0.67,92.1,119.0
1778070638.59,nutriclinic_minio,0.04,98.5,1.26,0.05,0.01
1778070640.66,nutriclinic_bot,961.43,2066.4,26.37,77.6,59.6
1778070640.66,nutriclinic_redis,0.26,10.4,0.13,0.69,0.31
1778070640.66,nutriclinic_postgres,0.4,55.0,0.7,92.3,119.0
1778070640.66,nutriclinic_minio,0.03,98.5,1.26,0.05,0.01
1778070643.75,nutriclinic_bot,868.39,2058.2,26.27,77.6,59.7
1778070643.75,nutriclinic_redis,0.84,10.4,0.13,0.69,0.31
1778070643.75,nutriclinic_postgres,0.0,52.5,0.67,92.4,119.0
1778070643.75,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070646.83,nutriclinic_bot,873.99,2061.3,26.31,77.7,59.9
1778070646.83,nutriclinic_redis,0.85,10.4,0.13,0.69,0.31
1778070646.83,nutriclinic_postgres,2.12,53.4,0.68,92.6,119.0
1778070646.83,nutriclinic_minio,2.09,98.5,1.26,0.05,0.01
1778070649.9,nutriclinic_bot,835.02,2066.4,26.37,77.7,60.1
1778070649.9,nutriclinic_redis,0.28,10.4,0.13,0.69,0.31
1778070649.9,nutriclinic_postgres,0.24,52.5,0.67,92.8,119.0
1778070649.9,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070652.97,nutriclinic_bot,892.73,2064.4,26.35,77.8,60.2
1778070652.97,nutriclinic_redis,0.23,10.4,0.13,0.69,0.31
1778070652.97,nutriclinic_postgres,0.0,52.5,0.67,92.8,119.0
1778070652.97,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070656.08,nutriclinic_bot,917.2,2062.3,26.32,77.8,60.2
1778070656.08,nutriclinic_redis,0.25,10.4,0.13,0.69,0.31
1778070656.08,nutriclinic_postgres,0.11,52.6,0.67,92.9,119.0
1778070656.08,nutriclinic_minio,0.01,98.5,1.26,0.05,0.01
1778070659.16,nutriclinic_bot,542.6,2052.1,26.19,77.9,60.5
1778070659.16,nutriclinic_redis,0.23,10.4,0.13,0.69,0.31
1778070659.16,nutriclinic_postgres,0.4,52.5,0.67,93.1,119.0
1778070659.16,nutriclinic_minio,4.8,98.4,1.26,0.05,0.01
1778070662.26,nutriclinic_bot,599.67,2039.8,26.03,77.9,60.6
1778070662.26,nutriclinic_redis,0.85,10.4,0.13,0.69,0.31
1778070662.26,nutriclinic_postgres,2.22,52.5,0.67,93.2,119.0
1778070662.26,nutriclinic_minio,2.0,98.4,1.26,0.05,0.01
1778070665.35,nutriclinic_bot,881.3,2048.0,26.14,78.0,60.8
1778070665.35,nutriclinic_redis,0.27,10.4,0.13,0.7,0.31
1778070665.35,nutriclinic_postgres,0.2,52.5,0.67,93.4,119.0
1778070665.35,nutriclinic_minio,0.06,98.4,1.26,0.05,0.01
1778070668.45,nutriclinic_bot,540.05,2053.1,26.2,78.0,60.9
1778070668.45,nutriclinic_redis,0.25,10.4,0.13,0.7,0.31
1778070668.45,nutriclinic_postgres,0.07,52.5,0.67,93.5,119.0
1778070668.45,nutriclinic_minio,0.03,98.4,1.26,0.05,0.01
1778070671.53,nutriclinic_bot,750.49,2044.9,26.09,78.1,61.1
1778070671.53,nutriclinic_redis,0.29,10.4,0.13,0.7,0.31
1778070671.53,nutriclinic_postgres,0.22,52.5,0.67,93.7,119.0
1778070671.53,nutriclinic_minio,0.07,98.4,1.26,0.05,0.01
1778070674.62,nutriclinic_bot,677.49,2055.2,26.23,78.1,61.2
1778070674.62,nutriclinic_redis,0.44,10.4,0.13,0.7,0.32
1778070674.62,nutriclinic_postgres,0.18,52.5,0.67,93.7,119.0
1778070674.62,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070677.74,nutriclinic_bot,959.68,2048.0,26.14,78.2,61.4
1778070677.74,nutriclinic_redis,0.81,10.4,0.13,0.7,0.32
1778070677.74,nutriclinic_postgres,2.44,52.5,0.67,93.9,119.0
1778070677.74,nutriclinic_minio,2.35,98.4,1.26,0.05,0.01
1778070680.83,nutriclinic_bot,869.03,2065.4,26.36,78.2,61.4
1778070680.83,nutriclinic_redis,0.81,10.4,0.13,0.7,0.32
1778070680.83,nutriclinic_postgres,0.04,52.5,0.67,93.9,119.0
1778070680.83,nutriclinic_minio,0.03,98.4,1.26,0.05,0.01
1778070683.91,nutriclinic_bot,411.94,2056.2,26.24,78.3,61.5
1778070683.91,nutriclinic_redis,0.24,10.4,0.13,0.7,0.32
1778070683.91,nutriclinic_postgres,0.04,52.5,0.67,94.0,119.0
1778070683.91,nutriclinic_minio,1.94,98.6,1.26,0.05,0.01
1778070687.01,nutriclinic_bot,653.93,2054.1,26.21,78.3,61.7
1778070687.01,nutriclinic_redis,0.32,10.7,0.14,0.7,0.32
1778070687.01,nutriclinic_postgres,0.16,52.5,0.67,94.2,119.0
1778070687.01,nutriclinic_minio,0.11,98.4,1.26,0.05,0.01
1778070690.1,nutriclinic_bot,0.06,2064.4,26.35,78.3,61.7
1778070690.1,nutriclinic_redis,0.3,10.4,0.13,0.7,0.32
1778070690.1,nutriclinic_postgres,0.01,52.8,0.67,94.2,119.0
1778070690.1,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070693.21,nutriclinic_bot,0.11,2064.4,26.35,78.3,61.7
1778070693.21,nutriclinic_redis,0.72,10.7,0.14,0.7,0.32
1778070693.21,nutriclinic_postgres,3.08,52.7,0.67,94.2,119.0
1778070693.21,nutriclinic_minio,0.05,98.5,1.26,0.05,0.01
1778070696.31,nutriclinic_bot,0.04,2064.4,26.35,78.3,61.7
1778070696.31,nutriclinic_redis,0.42,10.4,0.13,0.7,0.32
1778070696.31,nutriclinic_postgres,0.02,52.5,0.67,94.2,119.0
1778070696.31,nutriclinic_minio,0.1,98.4,1.26,0.05,0.01
1778070699.38,nutriclinic_bot,0.0,2064.4,26.35,78.3,61.7
1778070699.38,nutriclinic_redis,0.2,10.4,0.13,0.7,0.32
1778070699.38,nutriclinic_postgres,0.0,52.5,0.67,94.2,119.0
1778070699.38,nutriclinic_minio,0.03,98.4,1.26,0.05,0.01
1778070702.48,nutriclinic_bot,0.0,2064.4,26.35,78.3,61.7
1778070702.48,nutriclinic_redis,1.53,10.4,0.13,0.7,0.32
1778070702.48,nutriclinic_postgres,3.06,52.6,0.67,94.2,119.0
1778070702.48,nutriclinic_minio,2.88,98.7,1.26,0.05,0.01
