ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778057075.76,nutriclinic_postgres,0.04,64.4,0.82,6.49,34.9
1778057075.76,nutriclinic_minio,0.03,138.4,1.77,0.09,0.02
1778057078.83,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057078.83,nutriclinic_redis,0.22,6.4,0.08,0.08,0.08
1778057078.83,nutriclinic_postgres,0.0,64.2,0.82,6.52,34.9
1778057078.83,nutriclinic_minio,0.0,137.9,1.76,0.09,0.02
1778057081.92,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057081.92,nutriclinic_redis,0.84,6.4,0.08,0.08,0.08
1778057081.92,nutriclinic_postgres,2.18,64.2,0.82,6.55,34.9
1778057081.92,nutriclinic_minio,1.71,137.9,1.76,0.09,0.02
1778057084.99,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057084.99,nutriclinic_redis,0.85,6.6,0.08,0.08,0.08
1778057084.99,nutriclinic_postgres,0.0,64.2,0.82,6.58,34.9
1778057084.99,nutriclinic_minio,0.0,137.9,1.76,0.09,0.02
1778057088.11,nutriclinic_bot,0.05,1608.7,20.53,5.21,0.33
1778057088.11,nutriclinic_redis,1.99,6.9,0.09,0.08,0.08
1778057088.11,nutriclinic_postgres,0.38,64.4,0.82,6.62,34.9
1778057088.11,nutriclinic_minio,0.21,137.9,1.76,0.09,0.02
1778057091.2,nutriclinic_bot,0.02,1608.7,20.53,5.21,0.33
1778057091.2,nutriclinic_redis,0.25,6.4,0.08,0.08,0.08
1778057091.2,nutriclinic_postgres,0.14,64.2,0.82,6.74,34.9
1778057091.2,nutriclinic_minio,0.01,137.9,1.76,0.09,0.02
1778057094.3,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057094.3,nutriclinic_redis,0.94,6.6,0.08,0.08,0.08
1778057094.3,nutriclinic_postgres,0.0,64.2,0.82,6.8,34.9
1778057094.3,nutriclinic_minio,0.05,137.9,1.76,0.09,0.02
1778057097.37,nutriclinic_bot,0.0,1608.7,20.53,5.21,0.33
1778057097.37,nutriclinic_redis,0.25,6.6,0.08,0.08,0.08
1778057097.37,nutriclinic_postgres,2.8,64.2,0.82,6.87,34.9
