ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778056798.3,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.31
1778056798.3,nutriclinic_redis,0.19,6.4,0.08,0.06,0.07
1778056798.3,nutriclinic_postgres,0.0,56.2,0.72,2.89,29.8
1778056798.3,nutriclinic_minio,0.02,137.6,1.76,0.09,0.02
1778056801.4,nutriclinic_bot,0.06,1608.7,20.53,5.19,0.31
1778056801.4,nutriclinic_redis,0.49,6.6,0.08,0.06,0.07
1778056801.4,nutriclinic_postgres,0.0,56.2,0.72,2.89,29.8
1778056801.4,nutriclinic_minio,0.06,137.6,1.76,0.09,0.02
1778056804.48,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.31
1778056804.48,nutriclinic_redis,0.92,6.6,0.08,0.06,0.07
1778056804.48,nutriclinic_postgres,0.17,56.4,0.72,2.92,29.8
1778056804.48,nutriclinic_minio,0.02,137.8,1.76,0.09,0.02
1778056807.56,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.31
1778056807.56,nutriclinic_redis,0.61,6.4,0.08,0.06,0.07
1778056807.56,nutriclinic_postgres,0.0,56.4,0.72,2.95,29.8
1778056807.56,nutriclinic_minio,0.05,137.6,1.76,0.09,0.02
1778056810.63,nutriclinic_bot,0.01,1608.7,20.53,5.19,0.31
1778056810.63,nutriclinic_redis,0.83,6.6,0.08,0.06,0.07
1778056810.63,nutriclinic_postgres,0.0,56.2,0.72,2.95,29.8
1778056810.63,nutriclinic_minio,0.01,137.7,1.76,0.09,0.02
1778056813.74,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056813.74,nutriclinic_redis,0.56,6.9,0.09,0.06,0.07
1778056813.74,nutriclinic_postgres,3.51,56.4,0.72,2.98,29.8
1778056813.74,nutriclinic_minio,3.26,138.1,1.76,0.09,0.02
1778056816.86,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056816.86,nutriclinic_redis,0.64,6.9,0.09,0.06,0.07
1778056816.86,nutriclinic_postgres,0.0,56.2,0.72,2.98,29.8
1778056816.86,nutriclinic_minio,0.0,137.7,1.76,0.09,0.02
1778056819.94,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056819.94,nutriclinic_redis,0.57,6.4,0.08,0.06,0.07
1778056819.94,nutriclinic_postgres,0.25,56.2,0.72,2.99,29.8
1778056819.94,nutriclinic_minio,1.59,137.8,1.76,0.09,0.02
1778056823.01,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056823.01,nutriclinic_redis,0.2,6.4,0.08,0.06,0.07
1778056823.01,nutriclinic_postgres,0.0,56.2,0.72,3.05,29.8
1778056823.01,nutriclinic_minio,0.0,137.6,1.76,0.09,0.02
1778056826.11,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056826.11,nutriclinic_redis,1.43,6.6,0.08,0.06,0.07
1778056826.11,nutriclinic_postgres,0.0,56.2,0.72,3.05,29.8
1778056826.11,nutriclinic_minio,0.06,137.6,1.76,0.09,0.02
1778056829.2,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056829.2,nutriclinic_redis,0.8,6.6,0.08,0.06,0.07
1778056829.2,nutriclinic_postgres,3.59,58.1,0.74,3.14,29.8
1778056829.2,nutriclinic_minio,2.93,137.9,1.76,0.09,0.02
1778056832.3,nutriclinic_bot,0.02,1608.7,20.53,5.2,0.31
1778056832.3,nutriclinic_redis,0.75,6.4,0.08,0.06,0.07
1778056832.3,nutriclinic_postgres,0.0,60.0,0.77,3.18,29.8
1778056832.3,nutriclinic_minio,0.03,137.6,1.76,0.09,0.02
1778056835.36,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056835.36,nutriclinic_redis,0.85,6.9,0.09,0.06,0.07
1778056835.36,nutriclinic_postgres,1.9,60.1,0.77,3.18,29.8
1778056835.36,nutriclinic_minio,0.01,137.6,1.76,0.09,0.02
1778056838.44,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.31
1778056838.44,nutriclinic_redis,0.75,6.6,0.08,0.06,0.07
1778056838.44,nutriclinic_postgres,0.35,60.3,0.77,3.25,29.8
1778056838.44,nutriclinic_minio,0.03,137.6,1.76,0.09,0.02
1778056841.53,nutriclinic_bot,0.1,1609.7,20.54,5.2,0.32
1778056841.53,nutriclinic_redis,0.53,6.6,0.08,0.06,0.07
1778056841.53,nutriclinic_postgres,0.18,60.2,0.77,3.34,29.8
1778056841.53,nutriclinic_minio,0.09,137.6,1.76,0.09,0.02
1778056844.61,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056844.61,nutriclinic_redis,0.64,6.6,0.08,0.06,0.07
1778056844.61,nutriclinic_postgres,3.06,60.2,0.77,3.34,29.8
1778056844.61,nutriclinic_minio,2.96,137.9,1.76,0.09,0.02
1778056847.67,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056847.67,nutriclinic_redis,0.23,6.6,0.08,0.06,0.07
1778056847.67,nutriclinic_postgres,0.12,60.5,0.77,3.37,29.8
1778056847.67,nutriclinic_minio,0.0,137.6,1.76,0.09,0.02
1778056850.75,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056850.75,nutriclinic_redis,1.63,6.7,0.09,0.06,0.07
1778056850.75,nutriclinic_postgres,0.13,60.2,0.77,3.43,29.8
1778056850.75,nutriclinic_minio,0.22,137.8,1.76,0.09,0.02
1778056853.83,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056853.83,nutriclinic_redis,0.22,6.4,0.08,0.06,0.07
1778056853.83,nutriclinic_postgres,0.0,60.2,0.77,3.43,29.8
1778056853.83,nutriclinic_minio,0.02,137.8,1.76,0.09,0.02
1778056856.92,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056856.92,nutriclinic_redis,0.63,6.7,0.08,0.06,0.07
1778056856.92,nutriclinic_postgres,0.0,60.2,0.77,3.46,29.8
1778056856.92,nutriclinic_minio,0.0,137.8,1.76,0.09,0.02
1778056860.01,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056860.01,nutriclinic_redis,0.52,6.9,0.09,0.06,0.07
1778056860.01,nutriclinic_postgres,2.4,60.2,0.77,3.49,29.8
1778056860.01,nutriclinic_minio,2.43,137.8,1.76,0.09,0.02
1778056863.12,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056863.12,nutriclinic_redis,0.92,6.6,0.08,0.06,0.07
1778056863.12,nutriclinic_postgres,0.17,60.5,0.77,3.53,29.8
1778056863.12,nutriclinic_minio,0.0,137.8,1.76,0.09,0.02
1778056866.19,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056866.19,nutriclinic_redis,0.82,6.4,0.08,0.06,0.07
1778056866.19,nutriclinic_postgres,0.0,60.2,0.77,3.56,29.8
1778056866.19,nutriclinic_minio,0.03,137.8,1.76,0.09,0.02
1778056869.28,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056869.28,nutriclinic_redis,0.92,6.4,0.08,0.06,0.07
1778056869.28,nutriclinic_postgres,4.23,60.3,0.77,3.56,29.8
1778056869.28,nutriclinic_minio,3.35,138.0,1.76,0.09,0.02
1778056872.58,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056872.58,nutriclinic_redis,0.26,6.4,0.08,0.06,0.07
1778056872.58,nutriclinic_postgres,0.09,60.2,0.77,3.59,29.8
1778056872.58,nutriclinic_minio,0.03,137.8,1.76,0.09,0.02
1778056875.7,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056875.7,nutriclinic_redis,2.17,7.3,0.09,0.06,0.07
1778056875.7,nutriclinic_postgres,0.12,60.2,0.77,3.62,29.8
1778056875.7,nutriclinic_minio,0.07,137.8,1.76,0.09,0.02
1778056878.79,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056878.79,nutriclinic_redis,0.2,6.4,0.08,0.06,0.07
1778056878.79,nutriclinic_postgres,0.14,60.7,0.78,3.68,29.8
1778056878.79,nutriclinic_minio,0.0,137.8,1.76,0.09,0.02
1778056881.88,nutriclinic_bot,0.84,1608.7,20.53,5.2,0.32
1778056881.88,nutriclinic_redis,0.69,6.6,0.08,0.06,0.07
1778056881.88,nutriclinic_postgres,0.78,60.2,0.77,3.68,29.8
1778056881.88,nutriclinic_minio,3.19,137.8,1.76,0.09,0.02
1778056884.97,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056884.97,nutriclinic_redis,0.37,6.6,0.08,0.06,0.07
1778056884.97,nutriclinic_postgres,0.0,60.2,0.77,3.68,29.8
1778056884.97,nutriclinic_minio,1.8,137.9,1.76,0.09,0.02
1778056888.09,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056888.09,nutriclinic_redis,0.81,6.7,0.08,0.06,0.07
1778056888.09,nutriclinic_postgres,0.15,60.5,0.77,3.68,29.8
1778056888.09,nutriclinic_minio,0.06,137.8,1.76,0.09,0.02
1778056891.17,nutriclinic_bot,0.02,1608.7,20.53,5.2,0.32
1778056891.17,nutriclinic_redis,0.23,6.4,0.08,0.06,0.07
1778056891.17,nutriclinic_postgres,0.0,60.2,0.77,3.71,29.8
1778056891.17,nutriclinic_minio,0.01,137.8,1.76,0.09,0.02
1778056894.26,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056894.26,nutriclinic_redis,0.53,6.6,0.08,0.06,0.07
1778056894.26,nutriclinic_postgres,0.0,60.2,0.77,3.71,29.8
1778056894.26,nutriclinic_minio,0.04,137.8,1.76,0.09,0.02
1778056897.4,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056897.4,nutriclinic_redis,0.24,6.4,0.08,0.06,0.07
1778056897.4,nutriclinic_postgres,0.71,48.5,0.62,3.71,29.8
1778056897.4,nutriclinic_minio,0.02,137.8,1.76,0.09,0.02
1778056900.47,nutriclinic_bot,0.01,1608.7,20.53,5.2,0.32
1778056900.47,nutriclinic_redis,0.22,6.9,0.09,0.06,0.07
1778056900.47,nutriclinic_postgres,2.08,48.5,0.62,3.71,29.8
1778056900.47,nutriclinic_minio,1.87,137.9,1.76,0.09,0.02
1778056903.58,nutriclinic_bot,0.0,1608.7,20.53,5.2,0.32
1778056903.58,nutriclinic_redis,0.58,6.4,0.08,0.06,0.07
1778056903.58,nutriclinic_postgres,0.0,48.5,0.62,3.71,29.8
1778056903.58,nutriclinic_minio,0.07,137.8,1.76,0.09,0.02
