ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778069772.09,nutriclinic_bot,202.45,1398.8,17.85,52.2,45.1
1778069772.09,nutriclinic_redis,0.2,10.7,0.14,0.61,0.28
1778069772.09,nutriclinic_postgres,0.0,32.9,0.42,79.8,98.5
1778069772.09,nutriclinic_minio,0.04,98.5,1.26,0.05,0.01
1778069775.17,nutriclinic_bot,48.93,1891.3,24.13,57.1,45.1
1778069775.17,nutriclinic_redis,0.24,10.4,0.13,0.61,0.28
1778069775.17,nutriclinic_postgres,0.0,34.6,0.44,79.8,103.0
1778069775.17,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778069778.29,nutriclinic_bot,0.0,1891.3,24.13,57.1,45.1
1778069778.29,nutriclinic_redis,0.61,10.7,0.14,0.61,0.28
1778069778.29,nutriclinic_postgres,2.18,34.7,0.44,79.8,103.0
1778069778.29,nutriclinic_minio,1.94,98.8,1.26,0.05,0.01
1778069781.36,nutriclinic_bot,0.0,1891.3,24.13,57.1,45.1
1778069781.36,nutriclinic_redis,0.22,10.4,0.13,0.61,0.28
1778069781.36,nutriclinic_postgres,0.0,34.6,0.44,79.8,103.0
1778069781.36,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778069784.44,nutriclinic_bot,0.06,1891.3,24.13,57.1,45.1
1778069784.44,nutriclinic_redis,0.32,10.4,0.13,0.61,0.28
1778069784.44,nutriclinic_postgres,0.0,34.7,0.44,79.8,103.0
1778069784.44,nutriclinic_minio,0.06,98.3,1.25,0.05,0.01
1778069787.54,nutriclinic_bot,0.0,1895.4,24.19,57.1,45.1
1778069787.54,nutriclinic_redis,0.42,10.7,0.14,0.61,0.28
1778069787.54,nutriclinic_postgres,0.0,34.6,0.44,79.8,103.0
1778069787.54,nutriclinic_minio,0.04,98.5,1.26,0.05,0.01
1778069790.65,nutriclinic_bot,0.48,1895.4,24.19,57.1,45.1
1778069790.65,nutriclinic_redis,1.82,10.7,0.14,0.61,0.28
1778069790.65,nutriclinic_postgres,0.0,34.6,0.44,79.8,103.0
1778069790.65,nutriclinic_minio,0.06,98.3,1.25,0.05,0.01
1778069793.75,nutriclinic_bot,0.06,1895.4,24.19,57.1,45.1
1778069793.75,nutriclinic_redis,0.48,10.4,0.13,0.61,0.28
1778069793.75,nutriclinic_postgres,3.38,34.7,0.44,79.8,103.0
1778069793.75,nutriclinic_minio,2.94,98.5,1.26,0.05,0.01
1778069796.81,nutriclinic_bot,0.0,1895.4,24.19,57.1,45.1
1778069796.81,nutriclinic_redis,0.22,10.7,0.14,0.61,0.28
1778069796.81,nutriclinic_postgres,0.0,34.7,0.44,79.8,103.0
1778069796.81,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778069799.91,nutriclinic_bot,0.52,1895.4,24.19,57.1,45.1
1778069799.91,nutriclinic_redis,0.47,10.4,0.13,0.61,0.28
1778069799.91,nutriclinic_postgres,0.0,34.7,0.44,79.8,103.0
1778069799.91,nutriclinic_minio,0.0,98.3,1.26,0.05,0.01
1778069802.99,nutriclinic_bot,0.0,1895.4,24.19,57.1,45.1
1778069802.99,nutriclinic_redis,0.36,10.7,0.14,0.61,0.28
1778069802.99,nutriclinic_postgres,0.0,34.7,0.44,79.8,103.0
1778069802.99,nutriclinic_minio,0.1,98.3,1.25,0.05,0.01
1778069806.1,nutriclinic_bot,0.03,1895.4,24.19,57.1,45.1
1778069806.1,nutriclinic_redis,1.6,10.4,0.13,0.61,0.28
1778069806.1,nutriclinic_postgres,0.0,34.7,0.44,79.8,103.0
1778069806.1,nutriclinic_minio,0.06,98.4,1.26,0.05,0.01
1778069809.16,nutriclinic_bot,0.0,1895.4,24.19,57.1,45.1
1778069809.16,nutriclinic_redis,0.19,10.7,0.14,0.61,0.28
1778069809.16,nutriclinic_postgres,1.97,34.8,0.44,79.8,103.0
1778069809.16,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069812.26,nutriclinic_bot,0.0,1895.4,24.19,57.1,45.2
1778069812.26,nutriclinic_redis,1.75,10.9,0.14,0.61,0.28
1778069812.26,nutriclinic_postgres,0.02,34.8,0.44,79.8,103.0
1778069812.26,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069815.34,nutriclinic_bot,0.03,1895.4,24.19,57.1,45.2
1778069815.34,nutriclinic_redis,0.23,10.4,0.13,0.61,0.28
1778069815.34,nutriclinic_postgres,2.96,34.9,0.44,79.8,103.0
1778069815.34,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778069818.42,nutriclinic_bot,169.85,2026.5,25.87,57.2,45.2
1778069818.42,nutriclinic_redis,0.36,10.4,0.13,0.61,0.28
1778069818.42,nutriclinic_postgres,2.95,38.2,0.49,79.9,103.0
1778069818.42,nutriclinic_minio,0.72,98.3,1.25,0.05,0.01
1778069821.54,nutriclinic_bot,0.0,2017.3,25.75,57.2,45.2
1778069821.54,nutriclinic_redis,1.09,10.7,0.14,0.61,0.28
1778069821.54,nutriclinic_postgres,0.27,37.0,0.47,79.9,103.0
1778069821.54,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069824.63,nutriclinic_bot,0.0,2017.3,25.75,57.2,45.2
1778069824.63,nutriclinic_redis,0.29,10.4,0.13,0.61,0.28
1778069824.63,nutriclinic_postgres,2.94,36.9,0.47,79.9,103.0
1778069824.63,nutriclinic_minio,0.21,98.3,1.25,0.05,0.01
1778069827.72,nutriclinic_bot,0.0,2017.3,25.75,57.2,45.2
1778069827.72,nutriclinic_redis,0.6,10.7,0.14,0.61,0.28
1778069827.72,nutriclinic_postgres,0.03,36.8,0.47,79.9,103.0
1778069827.72,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069830.83,nutriclinic_bot,304.79,2019.3,25.77,57.2,45.2
1778069830.83,nutriclinic_redis,0.98,10.7,0.14,0.61,0.28
1778069830.83,nutriclinic_postgres,0.0,36.8,0.47,79.9,103.0
1778069830.83,nutriclinic_minio,0.03,98.3,1.25,0.05,0.01
1778069833.92,nutriclinic_bot,0.08,2019.3,25.77,57.2,45.2
1778069833.92,nutriclinic_redis,0.22,10.9,0.14,0.61,0.28
1778069833.92,nutriclinic_postgres,2.29,36.9,0.47,79.9,103.0
1778069833.92,nutriclinic_minio,2.19,98.3,1.25,0.05,0.01
1778069837.03,nutriclinic_bot,1.84,2019.3,25.77,57.2,45.2
1778069837.03,nutriclinic_redis,0.59,10.7,0.14,0.61,0.28
1778069837.03,nutriclinic_postgres,0.14,36.9,0.47,79.9,103.0
1778069837.03,nutriclinic_minio,0.03,98.3,1.25,0.05,0.01
1778069840.09,nutriclinic_bot,514.82,2028.5,25.88,57.2,45.3
1778069840.09,nutriclinic_redis,0.22,10.7,0.14,0.61,0.28
1778069840.09,nutriclinic_postgres,0.0,36.8,0.47,79.9,103.0
1778069840.09,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069843.16,nutriclinic_bot,0.04,2027.5,25.88,57.2,45.3
1778069843.16,nutriclinic_redis,0.61,10.7,0.14,0.61,0.28
1778069843.16,nutriclinic_postgres,0.0,36.8,0.47,79.9,103.0
1778069843.16,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778069846.23,nutriclinic_bot,0.79,2027.5,25.88,57.2,45.3
1778069846.23,nutriclinic_redis,0.93,10.7,0.14,0.61,0.28
1778069846.23,nutriclinic_postgres,0.07,36.9,0.47,79.9,103.0
1778069846.23,nutriclinic_minio,0.01,98.3,1.25,0.05,0.01
1778069849.34,nutriclinic_bot,38.94,2028.5,25.89,57.2,45.3
1778069849.34,nutriclinic_redis,0.23,10.7,0.14,0.61,0.28
1778069849.34,nutriclinic_postgres,1.87,36.9,0.47,80.0,103.0
1778069849.34,nutriclinic_minio,1.75,98.5,1.26,0.05,0.01
1778069852.42,nutriclinic_bot,0.0,2028.5,25.89,57.2,45.3
1778069852.42,nutriclinic_redis,0.7,10.9,0.14,0.61,0.28
1778069852.42,nutriclinic_postgres,0.03,36.8,0.47,80.0,103.0
1778069852.42,nutriclinic_minio,0.04,98.3,1.25,0.05,0.01
1778069855.51,nutriclinic_bot,0.05,2028.5,25.89,57.2,45.3
1778069855.51,nutriclinic_redis,0.23,10.4,0.13,0.61,0.28
1778069855.51,nutriclinic_postgres,0.0,36.9,0.47,80.0,103.0
1778069855.51,nutriclinic_minio,2.81,98.3,1.25,0.05,0.01
1778069858.59,nutriclinic_bot,398.46,2023.4,25.83,57.2,45.3
1778069858.59,nutriclinic_redis,0.22,10.7,0.14,0.61,0.28
1778069858.59,nutriclinic_postgres,0.0,36.9,0.47,80.0,103.0
1778069858.59,nutriclinic_minio,0.03,98.3,1.25,0.05,0.01
1778069861.65,nutriclinic_bot,0.0,2023.4,25.82,57.2,45.3
1778069861.65,nutriclinic_redis,1.78,10.4,0.13,0.61,0.28
1778069861.65,nutriclinic_postgres,0.0,36.9,0.47,80.0,103.0
1778069861.65,nutriclinic_minio,0.05,98.3,1.25,0.05,0.01
1778069864.71,nutriclinic_bot,0.0,2023.4,25.82,57.2,45.3
