ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778071934.38,nutriclinic_postgres,0.7,79.4,1.01,119.0,140.0
1778071934.38,nutriclinic_minio,0.03,98.6,1.26,0.05,0.01
1778071937.45,nutriclinic_bot,0.06,2056.2,26.25,110.0,91.2
1778071937.45,nutriclinic_redis,0.79,10.4,0.13,0.85,0.38
1778071937.45,nutriclinic_postgres,0.05,79.4,1.01,119.0,140.0
1778071937.45,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071940.54,nutriclinic_bot,291.6,2060.3,26.29,110.0,91.2
1778071940.54,nutriclinic_redis,0.42,10.4,0.13,0.85,0.38
1778071940.54,nutriclinic_postgres,0.28,79.4,1.01,119.0,140.0
1778071940.54,nutriclinic_minio,2.98,98.6,1.26,0.05,0.01
1778071943.61,nutriclinic_bot,0.01,2049.0,26.15,110.0,91.3
1778071943.61,nutriclinic_redis,0.24,10.4,0.13,0.85,0.38
1778071943.61,nutriclinic_postgres,0.06,79.4,1.01,119.0,140.0
1778071943.61,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071946.71,nutriclinic_bot,1.69,2052.1,26.18,110.0,91.3
1778071946.71,nutriclinic_redis,0.56,10.7,0.14,0.85,0.38
1778071946.71,nutriclinic_postgres,0.21,79.4,1.01,119.0,140.0
1778071946.71,nutriclinic_minio,0.09,98.6,1.26,0.05,0.01
1778071949.79,nutriclinic_bot,0.24,2060.3,26.29,110.0,91.3
1778071949.79,nutriclinic_redis,0.22,10.4,0.13,0.85,0.38
1778071949.79,nutriclinic_postgres,0.08,79.4,1.01,119.0,140.0
1778071949.79,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778071952.9,nutriclinic_bot,0.07,2060.3,26.29,110.0,91.4
1778071952.9,nutriclinic_redis,2.02,10.7,0.14,0.85,0.38
1778071952.9,nutriclinic_postgres,0.18,79.4,1.01,119.0,140.0
1778071952.9,nutriclinic_minio,0.05,98.6,1.26,0.05,0.01
1778071956.0,nutriclinic_bot,0.15,2060.3,26.29,110.0,91.4
1778071956.0,nutriclinic_redis,0.35,10.4,0.13,0.85,0.38
1778071956.0,nutriclinic_postgres,0.07,79.4,1.01,119.0,140.0
1778071956.0,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071959.07,nutriclinic_bot,0.01,2059.3,26.28,110.0,91.4
1778071959.07,nutriclinic_redis,0.28,10.7,0.14,0.85,0.38
1778071959.07,nutriclinic_postgres,0.07,79.4,1.01,119.0,140.0
1778071959.07,nutriclinic_minio,0.04,98.6,1.26,0.05,0.01
1778071962.18,nutriclinic_bot,370.7,2057.2,26.26,110.0,91.5
1778071962.18,nutriclinic_redis,1.19,10.4,0.13,0.85,0.38
1778071962.18,nutriclinic_postgres,1.32,79.4,1.01,119.0,140.0
1778071962.18,nutriclinic_minio,0.13,98.6,1.26,0.05,0.01
1778071965.28,nutriclinic_bot,64.62,2068.5,26.4,110.0,91.5
1778071965.28,nutriclinic_redis,0.68,10.4,0.13,0.85,0.38
1778071965.28,nutriclinic_postgres,3.58,79.4,1.01,119.0,140.0
1778071965.28,nutriclinic_minio,2.11,98.6,1.26,0.05,0.01
1778071968.37,nutriclinic_bot,456.09,2059.3,26.29,110.0,91.6
1778071968.37,nutriclinic_redis,0.44,10.4,0.13,0.85,0.38
1778071968.37,nutriclinic_postgres,1.16,79.4,1.01,119.0,140.0
1778071968.37,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071971.45,nutriclinic_bot,0.17,2059.3,26.28,110.0,91.6
1778071971.45,nutriclinic_redis,0.22,10.9,0.14,0.85,0.38
1778071971.45,nutriclinic_postgres,0.06,79.4,1.01,119.0,140.0
1778071971.45,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778071974.54,nutriclinic_bot,163.36,2062.3,26.31,110.0,91.6
1778071974.54,nutriclinic_redis,0.55,10.7,0.14,0.85,0.38
1778071974.54,nutriclinic_postgres,1.26,79.4,1.01,119.0,140.0
1778071974.54,nutriclinic_minio,0.02,98.6,1.26,0.05,0.01
1778071977.61,nutriclinic_bot,167.55,2059.3,26.29,110.0,91.7
1778071977.61,nutriclinic_redis,1.63,10.4,0.13,0.85,0.38
1778071977.61,nutriclinic_postgres,1.21,79.4,1.01,120.0,140.0
1778071977.61,nutriclinic_minio,0.73,98.7,1.26,0.05,0.01
1778071980.71,nutriclinic_bot,102.19,2068.5,26.4,110.0,91.7
1778071980.71,nutriclinic_redis,0.67,10.4,0.13,0.85,0.38
1778071980.71,nutriclinic_postgres,4.38,79.5,1.01,120.0,140.0
1778071980.71,nutriclinic_minio,2.86,98.7,1.26,0.05,0.01
1778071983.76,nutriclinic_bot,0.01,2060.3,26.29,110.0,91.8
1778071983.76,nutriclinic_redis,1.02,10.4,0.13,0.85,0.38
1778071983.76,nutriclinic_postgres,0.05,79.4,1.01,120.0,140.0
1778071983.76,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071986.86,nutriclinic_bot,270.92,2062.3,26.32,110.0,91.8
1778071986.86,nutriclinic_redis,0.46,10.4,0.13,0.85,0.38
1778071986.86,nutriclinic_postgres,0.61,79.4,1.01,120.0,140.0
1778071986.86,nutriclinic_minio,0.04,98.6,1.26,0.05,0.01
1778071989.94,nutriclinic_bot,1.26,2062.3,26.32,110.0,91.8
1778071989.94,nutriclinic_redis,0.88,10.9,0.14,0.85,0.38
1778071989.94,nutriclinic_postgres,0.25,79.4,1.01,120.0,140.0
1778071989.94,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071993.04,nutriclinic_bot,0.96,2058.2,26.27,110.0,91.9
1778071993.04,nutriclinic_redis,1.89,10.9,0.14,0.85,0.38
1778071993.04,nutriclinic_postgres,0.26,79.4,1.01,120.0,140.0
1778071993.04,nutriclinic_minio,0.14,98.6,1.26,0.05,0.01
1778071996.15,nutriclinic_bot,334.99,2055.2,26.22,110.0,91.9
1778071996.15,nutriclinic_redis,0.2,10.4,0.13,0.85,0.38
1778071996.15,nutriclinic_postgres,0.07,79.4,1.01,120.0,140.0
1778071996.15,nutriclinic_minio,1.8,98.7,1.26,0.05,0.01
1778071999.22,nutriclinic_bot,0.38,2056.2,26.25,110.0,91.9
1778071999.22,nutriclinic_redis,0.59,10.4,0.13,0.85,0.38
1778071999.22,nutriclinic_postgres,0.15,79.4,1.01,120.0,140.0
1778071999.22,nutriclinic_minio,0.1,98.6,1.26,0.05,0.01
1778072002.29,nutriclinic_bot,0.0,2056.2,26.25,110.0,91.9
1778072002.29,nutriclinic_redis,0.21,10.7,0.14,0.85,0.38
1778072002.29,nutriclinic_postgres,0.12,79.4,1.01,120.0,140.0
1778072002.29,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072005.36,nutriclinic_bot,0.01,2058.2,26.27,110.0,92.0
1778072005.36,nutriclinic_redis,0.27,10.4,0.13,0.85,0.38
1778072005.36,nutriclinic_postgres,0.08,79.4,1.01,120.0,140.0
1778072005.36,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072008.45,nutriclinic_bot,0.24,2058.2,26.27,110.0,92.0
1778072008.45,nutriclinic_redis,0.36,10.7,0.14,0.86,0.38
1778072008.45,nutriclinic_postgres,0.13,79.4,1.01,120.0,140.0
1778072008.45,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072011.52,nutriclinic_bot,0.34,2059.3,26.27,111.0,92.0
1778072011.52,nutriclinic_redis,0.22,10.4,0.13,0.86,0.38
1778072011.52,nutriclinic_postgres,0.05,79.4,1.01,120.0,140.0
1778072011.52,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072014.61,nutriclinic_bot,0.39,2059.3,26.27,111.0,92.0
1778072014.61,nutriclinic_redis,0.48,10.7,0.14,0.86,0.38
1778072014.61,nutriclinic_postgres,0.18,79.4,1.01,120.0,140.0
1778072014.61,nutriclinic_minio,0.02,98.6,1.26,0.05,0.01
1778072017.67,nutriclinic_bot,0.34,2059.3,26.28,111.0,92.0
1778072017.67,nutriclinic_redis,0.21,10.4,0.13,0.86,0.38
1778072017.67,nutriclinic_postgres,0.09,79.4,1.01,120.0,140.0
1778072017.67,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072020.74,nutriclinic_bot,0.0,2054.1,26.22,111.0,92.0
1778072020.74,nutriclinic_redis,0.27,10.4,0.13,0.86,0.38
1778072020.74,nutriclinic_postgres,2.88,79.6,1.02,120.0,140.0
1778072020.74,nutriclinic_minio,2.62,98.7,1.26,0.05,0.01
1778072023.83,nutriclinic_bot,0.01,2054.1,26.22,111.0,92.0
1778072023.83,nutriclinic_redis,1.54,11.2,0.14,0.86,0.38
1778072023.83,nutriclinic_postgres,0.09,79.4,1.01,120.0,140.0
1778072023.83,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072026.94,nutriclinic_bot,0.34,2054.1,26.22,111.0,92.0
1778072026.94,nutriclinic_redis,0.86,10.7,0.14,0.86,0.38
1778072026.94,nutriclinic_postgres,3.22,79.4,1.01,120.0,140.0
1778072026.94,nutriclinic_minio,0.08,98.8,1.26,0.05,0.01
1778072030.04,nutriclinic_bot,478.43,2057.2,26.26,111.0,92.1
1778072030.04,nutriclinic_redis,0.43,10.7,0.14,0.86,0.38
1778072030.04,nutriclinic_postgres,0.17,79.4,1.01,120.0,140.0
1778072030.04,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072033.11,nutriclinic_bot,0.02,2057.2,26.25,111.0,92.1
1778072033.11,nutriclinic_redis,0.83,10.4,0.13,0.86,0.38
1778072033.11,nutriclinic_postgres,0.06,79.4,1.01,120.0,140.0
1778072033.11,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072036.2,nutriclinic_bot,458.05,2076.7,26.5,111.0,92.1
1778072036.2,nutriclinic_redis,0.48,10.4,0.13,0.86,0.38
1778072036.2,nutriclinic_postgres,3.88,79.4,1.01,120.0,140.0
1778072036.2,nutriclinic_minio,2.29,98.6,1.26,0.05,0.01
1778072039.27,nutriclinic_bot,477.1,2054.1,26.22,111.0,92.1
1778072039.27,nutriclinic_redis,0.21,10.4,0.13,0.86,0.38
1778072039.27,nutriclinic_postgres,0.05,79.4,1.01,120.0,140.0
1778072039.27,nutriclinic_minio,0.04,98.7,1.26,0.05,0.01
1778072042.35,nutriclinic_bot,1.36,2059.3,26.28,111.0,92.2
1778072042.35,nutriclinic_redis,0.75,10.4,0.13,0.86,0.38
1778072042.35,nutriclinic_postgres,2.68,79.4,1.01,120.0,140.0
1778072042.35,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072045.46,nutriclinic_bot,462.63,2049.0,26.15,111.0,92.2
1778072045.46,nutriclinic_redis,0.24,10.4,0.13,0.86,0.38
1778072045.46,nutriclinic_postgres,0.06,79.4,1.01,120.0,140.0
1778072045.46,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072048.58,nutriclinic_bot,0.01,2049.0,26.15,111.0,92.2
1778072048.58,nutriclinic_redis,2.09,10.5,0.13,0.86,0.38
1778072048.58,nutriclinic_postgres,0.16,79.4,1.01,120.0,140.0
1778072048.58,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072051.64,nutriclinic_bot,50.82,2090.0,26.67,111.0,92.3
1778072051.64,nutriclinic_redis,0.22,10.4,0.13,0.86,0.38
1778072051.64,nutriclinic_postgres,2.42,79.4,1.01,120.0,140.0
1778072051.64,nutriclinic_minio,1.77,98.7,1.26,0.05,0.01
1778072054.73,nutriclinic_bot,1.38,2057.2,26.26,111.0,92.3
1778072054.73,nutriclinic_redis,0.82,10.7,0.14,0.86,0.38
1778072054.73,nutriclinic_postgres,0.27,79.4,1.01,120.0,140.0
1778072054.73,nutriclinic_minio,0.08,98.7,1.26,0.05,0.01
1778072057.83,nutriclinic_bot,0.06,2055.2,26.23,111.0,92.3
1778072057.83,nutriclinic_redis,0.33,10.4,0.13,0.86,0.38
1778072057.83,nutriclinic_postgres,0.07,79.4,1.01,120.0,140.0
1778072057.83,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072060.9,nutriclinic_bot,237.2,2085.9,26.62,111.0,92.4
1778072060.9,nutriclinic_redis,0.23,10.4,0.13,0.86,0.38
1778072060.9,nutriclinic_postgres,0.54,79.4,1.01,120.0,140.0
1778072060.9,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072063.97,nutriclinic_bot,22.07,2087.9,26.65,111.0,92.4
1778072063.97,nutriclinic_redis,1.22,10.4,0.13,0.86,0.38
1778072063.97,nutriclinic_postgres,1.14,81.1,1.04,120.0,140.0
1778072063.97,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072067.06,nutriclinic_bot,133.61,2052.1,26.18,111.0,92.5
1778072067.06,nutriclinic_redis,0.23,10.9,0.14,0.86,0.38
1778072067.06,nutriclinic_postgres,0.06,81.2,1.04,120.0,140.0
1778072067.06,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778072070.15,nutriclinic_bot,0.7,2051.1,26.18,111.0,92.5
1778072070.15,nutriclinic_redis,0.83,10.4,0.13,0.86,0.38
1778072070.15,nutriclinic_postgres,0.2,81.2,1.04,120.0,140.0
1778072070.15,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072073.35,nutriclinic_bot,506.82,2052.1,26.19,111.0,92.6
1778072073.35,nutriclinic_redis,0.8,10.4,0.13,0.86,0.38
1778072073.35,nutriclinic_postgres,0.51,83.3,1.06,120.0,140.0
1778072073.35,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778072076.45,nutriclinic_bot,183.33,2056.2,26.23,111.0,92.7
1778072076.45,nutriclinic_redis,0.24,10.4,0.13,0.86,0.38
1778072076.45,nutriclinic_postgres,1.97,83.3,1.06,120.0,140.0
1778072076.45,nutriclinic_minio,1.8,98.7,1.26,0.05,0.01
1778072079.54,nutriclinic_bot,0.27,2056.2,26.23,111.0,92.7
1778072079.54,nutriclinic_redis,0.68,11.1,0.14,0.86,0.38
1778072079.54,nutriclinic_postgres,0.12,83.3,1.06,120.0,140.0
1778072079.54,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778072082.63,nutriclinic_bot,1.49,2089.0,26.66,111.0,92.7
1778072082.63,nutriclinic_redis,0.95,10.4,0.13,0.86,0.38
1778072082.63,nutriclinic_postgres,0.27,83.3,1.06,120.0,140.0
1778072082.63,nutriclinic_minio,2.0,98.7,1.26,0.05,0.01
1778072085.78,nutriclinic_bot,0.03,2056.2,26.24,111.0,92.8
1778072085.78,nutriclinic_redis,0.66,10.7,0.14,0.86,0.38
1778072085.78,nutriclinic_postgres,0.35,83.3,1.06,120.0,140.0
1778072085.78,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072088.86,nutriclinic_bot,0.91,2056.2,26.24,111.0,92.8
1778072088.86,nutriclinic_redis,0.91,10.4,0.13,0.86,0.38
1778072088.86,nutriclinic_postgres,0.19,83.3,1.06,120.0,140.0
1778072088.86,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778072091.97,nutriclinic_bot,0.0,2056.2,26.24,111.0,92.8
1778072091.97,nutriclinic_redis,0.62,10.4,0.13,0.86,0.38
1778072091.97,nutriclinic_postgres,3.28,83.3,1.06,120.0,140.0
1778072091.97,nutriclinic_minio,3.06,98.7,1.26,0.05,0.01
1778072095.06,nutriclinic_bot,0.14,2056.2,26.24,111.0,92.8
1778072095.06,nutriclinic_redis,0.24,10.4,0.13,0.86,0.38
1778072095.06,nutriclinic_postgres,0.06,83.3,1.06,120.0,140.0
1778072095.06,nutriclinic_minio,0.02,98.7,1.26,0.05,0.01
1778072098.15,nutriclinic_bot,0.03,2056.2,26.24,111.0,92.8
1778072098.15,nutriclinic_redis,0.36,10.7,0.14,0.86,0.38
1778072098.15,nutriclinic_postgres,1.88,83.3,1.06,120.0,140.0
1778072098.15,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072101.25,nutriclinic_bot,0.0,2056.2,26.24,111.0,92.8
1778072101.25,nutriclinic_redis,0.51,10.4,0.13,0.86,0.38
1778072101.25,nutriclinic_postgres,0.01,83.3,1.06,120.0,140.0
1778072101.25,nutriclinic_minio,0.05,98.7,1.26,0.05,0.01
1778072104.32,nutriclinic_bot,0.01,2056.2,26.24,111.0,92.8
1778072104.32,nutriclinic_redis,0.24,10.4,0.13,0.86,0.38
1778072104.32,nutriclinic_postgres,0.01,83.3,1.06,120.0,140.0
1778072104.32,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
