ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778071743.51,nutriclinic_minio,2.23,98.9,1.26,0.05,0.01
1778071746.63,nutriclinic_bot,0.0,2034.7,25.97,105.0,90.5
1778071746.63,nutriclinic_redis,0.96,10.4,0.13,0.85,0.38
1778071746.63,nutriclinic_postgres,0.0,79.3,1.01,118.0,135.0
1778071746.63,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071749.74,nutriclinic_bot,479.92,2044.9,26.09,105.0,90.5
1778071749.74,nutriclinic_redis,0.24,10.9,0.14,0.85,0.38
1778071749.74,nutriclinic_postgres,0.7,79.3,1.01,119.0,135.0
1778071749.74,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778071752.82,nutriclinic_bot,0.0,2043.9,26.09,105.0,90.5
1778071752.82,nutriclinic_redis,0.64,10.4,0.13,0.85,0.38
1778071752.82,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071752.82,nutriclinic_minio,2.58,98.9,1.26,0.05,0.01
1778071755.93,nutriclinic_bot,0.02,2043.9,26.09,105.0,90.5
1778071755.93,nutriclinic_redis,0.99,10.5,0.13,0.85,0.38
1778071755.93,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071755.93,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071759.04,nutriclinic_bot,145.43,2044.9,26.1,105.0,90.5
1778071759.04,nutriclinic_redis,0.56,10.7,0.14,0.85,0.38
1778071759.04,nutriclinic_postgres,3.24,79.3,1.01,119.0,135.0
1778071759.04,nutriclinic_minio,0.1,98.7,1.26,0.05,0.01
1778071762.11,nutriclinic_bot,0.0,2044.9,26.1,105.0,90.5
1778071762.11,nutriclinic_redis,0.19,10.4,0.13,0.85,0.38
1778071762.11,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071762.11,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778071765.19,nutriclinic_bot,0.26,2044.9,26.1,105.0,90.5
1778071765.19,nutriclinic_redis,0.76,10.7,0.14,0.85,0.38
1778071765.19,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071765.19,nutriclinic_minio,0.09,98.6,1.26,0.05,0.01
1778071768.3,nutriclinic_bot,0.0,2044.9,26.1,105.0,90.5
1778071768.3,nutriclinic_redis,0.34,10.7,0.14,0.85,0.38
1778071768.3,nutriclinic_postgres,2.16,79.3,1.01,119.0,135.0
1778071768.3,nutriclinic_minio,0.14,99.1,1.27,0.05,0.01
1778071771.42,nutriclinic_bot,0.0,2044.9,26.1,105.0,90.5
1778071771.42,nutriclinic_redis,2.0,10.7,0.14,0.85,0.38
1778071771.42,nutriclinic_postgres,0.01,79.3,1.01,119.0,135.0
1778071771.42,nutriclinic_minio,0.07,98.7,1.26,0.05,0.01
1778071774.51,nutriclinic_bot,0.06,2044.9,26.1,105.0,90.5
1778071774.51,nutriclinic_redis,0.39,10.4,0.13,0.85,0.38
1778071774.51,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071774.51,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778071777.61,nutriclinic_bot,0.55,2044.9,26.1,105.0,90.5
1778071777.61,nutriclinic_redis,0.73,10.7,0.14,0.85,0.38
1778071777.61,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071777.61,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071780.76,nutriclinic_bot,0.01,2044.9,26.1,105.0,90.5
1778071780.76,nutriclinic_redis,0.79,10.5,0.13,0.85,0.38
1778071780.76,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071780.76,nutriclinic_minio,0.02,98.6,1.26,0.05,0.01
1778071783.86,nutriclinic_bot,0.0,2044.9,26.1,105.0,90.5
1778071783.86,nutriclinic_redis,0.73,10.7,0.14,0.85,0.38
1778071783.86,nutriclinic_postgres,2.87,79.3,1.01,119.0,135.0
1778071783.86,nutriclinic_minio,2.71,99.2,1.27,0.05,0.01
1778071786.95,nutriclinic_bot,0.0,2044.9,26.1,105.0,90.5
1778071786.95,nutriclinic_redis,0.21,10.5,0.13,0.85,0.38
1778071786.95,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071786.95,nutriclinic_minio,0.02,98.7,1.26,0.05,0.01
1778071790.03,nutriclinic_bot,0.09,2044.9,26.1,105.0,90.5
1778071790.03,nutriclinic_redis,0.73,10.7,0.14,0.85,0.38
1778071790.03,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071790.03,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071793.11,nutriclinic_bot,0.0,2044.9,26.1,105.0,90.5
1778071793.11,nutriclinic_redis,0.2,10.4,0.13,0.85,0.38
1778071793.11,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071793.11,nutriclinic_minio,0.02,98.6,1.26,0.05,0.01
1778071796.19,nutriclinic_bot,0.42,2044.9,26.1,105.0,90.5
1778071796.19,nutriclinic_redis,0.91,10.8,0.14,0.85,0.38
1778071796.19,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071796.19,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778071799.28,nutriclinic_bot,0.01,2044.9,26.1,105.0,90.5
1778071799.28,nutriclinic_redis,0.54,10.4,0.13,0.85,0.38
1778071799.28,nutriclinic_postgres,1.96,79.4,1.01,119.0,135.0
1778071799.28,nutriclinic_minio,1.09,98.8,1.26,0.05,0.01
1778071802.39,nutriclinic_bot,0.0,2044.9,26.1,105.0,90.5
1778071802.39,nutriclinic_redis,0.89,10.7,0.14,0.85,0.38
1778071802.39,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071802.39,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778071805.49,nutriclinic_bot,0.12,2044.9,26.1,105.0,90.5
1778071805.49,nutriclinic_redis,0.25,10.4,0.13,0.85,0.38
1778071805.49,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071805.49,nutriclinic_minio,0.04,99.0,1.26,0.05,0.01
1778071808.56,nutriclinic_bot,0.02,2044.9,26.1,105.0,90.5
1778071808.56,nutriclinic_redis,0.34,10.4,0.13,0.85,0.38
1778071808.56,nutriclinic_postgres,2.93,79.4,1.01,119.0,135.0
1778071808.56,nutriclinic_minio,2.78,99.0,1.26,0.05,0.01
1778071811.64,nutriclinic_bot,1.14,2044.9,26.1,105.0,90.5
1778071811.64,nutriclinic_redis,1.29,10.4,0.13,0.85,0.38
1778071811.64,nutriclinic_postgres,0.2,79.3,1.01,119.0,135.0
1778071811.64,nutriclinic_minio,0.05,98.7,1.26,0.05,0.01
1778071814.75,nutriclinic_bot,252.73,2043.9,26.08,105.0,90.6
1778071814.75,nutriclinic_redis,0.22,10.7,0.14,0.85,0.38
1778071814.75,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071814.75,nutriclinic_minio,0.02,98.8,1.26,0.05,0.01
1778071817.84,nutriclinic_bot,0.16,2043.9,26.08,105.0,90.6
1778071817.84,nutriclinic_redis,0.63,10.4,0.13,0.85,0.38
1778071817.84,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071817.84,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778071820.92,nutriclinic_bot,0.03,2043.9,26.08,105.0,90.6
1778071820.92,nutriclinic_redis,0.61,10.7,0.14,0.85,0.38
1778071820.92,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071820.92,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778071824.02,nutriclinic_bot,59.43,2055.2,26.23,105.0,90.6
1778071824.02,nutriclinic_redis,0.61,10.7,0.14,0.85,0.38
1778071824.02,nutriclinic_postgres,2.78,79.4,1.01,119.0,135.0
1778071824.02,nutriclinic_minio,2.62,99.0,1.26,0.05,0.01
1778071827.11,nutriclinic_bot,0.08,2055.2,26.23,105.0,90.6
1778071827.11,nutriclinic_redis,0.21,10.7,0.14,0.85,0.38
1778071827.11,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071827.11,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778071830.19,nutriclinic_bot,1.25,2056.2,26.24,105.0,90.6
1778071830.19,nutriclinic_redis,0.78,10.7,0.14,0.85,0.38
1778071830.19,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071830.19,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778071833.28,nutriclinic_bot,0.0,2055.2,26.23,105.0,90.6
1778071833.28,nutriclinic_redis,0.2,10.7,0.14,0.85,0.38
1778071833.28,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071833.28,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778071836.35,nutriclinic_bot,0.07,2055.2,26.23,105.0,90.6
1778071836.35,nutriclinic_redis,0.75,10.5,0.13,0.85,0.38
1778071836.35,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071836.35,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778071839.44,nutriclinic_bot,0.0,2055.2,26.23,105.0,90.6
1778071839.44,nutriclinic_redis,0.59,10.4,0.13,0.85,0.38
1778071839.44,nutriclinic_postgres,2.54,79.5,1.01,119.0,135.0
1778071839.44,nutriclinic_minio,2.19,98.9,1.26,0.05,0.01
1778071842.51,nutriclinic_bot,0.0,2055.2,26.23,105.0,90.6
1778071842.51,nutriclinic_redis,0.21,10.7,0.14,0.85,0.38
1778071842.51,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071842.51,nutriclinic_minio,0.05,98.7,1.26,0.05,0.01
1778071845.6,nutriclinic_bot,0.0,2055.2,26.23,105.0,90.6
1778071845.6,nutriclinic_redis,0.89,10.4,0.13,0.85,0.38
1778071845.6,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071845.6,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778071848.69,nutriclinic_bot,0.5,2055.2,26.23,105.0,90.6
1778071848.69,nutriclinic_redis,0.24,10.4,0.13,0.85,0.38
1778071848.69,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071848.69,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778071851.76,nutriclinic_bot,0.0,2055.2,26.23,105.0,90.6
1778071851.76,nutriclinic_redis,1.58,10.4,0.13,0.85,0.38
1778071851.76,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071851.76,nutriclinic_minio,0.02,98.7,1.26,0.05,0.01
1778071854.84,nutriclinic_bot,458.21,2056.2,26.24,105.0,90.7
1778071854.84,nutriclinic_redis,0.25,10.7,0.14,0.85,0.38
1778071854.84,nutriclinic_postgres,0.32,79.3,1.01,119.0,135.0
1778071854.84,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778071857.95,nutriclinic_bot,0.23,2056.2,26.24,105.0,90.7
1778071857.95,nutriclinic_redis,0.79,10.7,0.14,0.85,0.38
1778071857.95,nutriclinic_postgres,0.0,79.3,1.01,119.0,135.0
1778071857.95,nutriclinic_minio,0.02,99.4,1.27,0.05,0.01
1778071861.04,nutriclinic_bot,38.53,1995.8,25.47,105.0,90.7
1778071861.04,nutriclinic_redis,0.42,10.4,0.13,0.85,0.38
1778071861.04,nutriclinic_postgres,0.53,71.6,0.91,119.0,135.0
1778071861.04,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778071864.11,nutriclinic_bot,0.01,1020.0,13.02,105.0,90.7
1778071864.11,nutriclinic_redis,0.26,10.7,0.14,0.85,0.38
1778071864.11,nutriclinic_postgres,2.33,71.6,0.91,119.0,135.0
1778071864.11,nutriclinic_minio,2.06,98.8,1.26,0.05,0.01
