ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778068665.03,nutriclinic_minio,0.03,98.2,1.25,0.05,0.01
1778068668.11,nutriclinic_bot,804.83,2050.0,26.16,29.2,11.3
1778068668.11,nutriclinic_redis,0.24,10.4,0.13,0.44,0.21
1778068668.11,nutriclinic_postgres,0.31,52.6,0.67,50.6,87.0
1778068668.11,nutriclinic_minio,1.76,98.2,1.25,0.05,0.01
1778068671.18,nutriclinic_bot,566.07,2046.0,26.11,29.2,11.4
1778068671.18,nutriclinic_redis,0.27,10.4,0.13,0.44,0.21
1778068671.18,nutriclinic_postgres,0.06,52.6,0.67,50.8,87.0
1778068671.18,nutriclinic_minio,0.01,98.2,1.25,0.05,0.01
1778068674.29,nutriclinic_bot,845.82,2068.5,26.39,29.3,11.6
1778068674.29,nutriclinic_redis,0.26,10.4,0.13,0.44,0.21
1778068674.29,nutriclinic_postgres,0.27,54.4,0.69,50.9,87.0
1778068674.29,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068677.38,nutriclinic_bot,875.53,2058.2,26.26,29.3,11.8
1778068677.38,nutriclinic_redis,0.96,10.4,0.13,0.44,0.21
1778068677.38,nutriclinic_postgres,2.58,54.3,0.69,51.1,87.0
1778068677.38,nutriclinic_minio,2.99,98.3,1.25,0.05,0.01
1778068680.46,nutriclinic_bot,866.98,2066.4,26.37,29.4,12.0
1778068680.46,nutriclinic_redis,0.29,10.4,0.13,0.44,0.21
1778068680.46,nutriclinic_postgres,0.22,50.8,0.65,51.2,87.0
1778068680.46,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068683.54,nutriclinic_bot,488.09,2055.2,26.23,29.4,12.1
1778068683.54,nutriclinic_redis,0.23,10.4,0.13,0.44,0.21
1778068683.54,nutriclinic_postgres,0.11,52.5,0.67,51.4,87.0
1778068683.54,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068686.63,nutriclinic_bot,961.96,2068.5,26.4,29.5,12.3
1778068686.63,nutriclinic_redis,0.26,10.4,0.13,0.44,0.21
1778068686.63,nutriclinic_postgres,0.09,52.5,0.67,51.5,87.1
1778068686.63,nutriclinic_minio,0.03,98.2,1.25,0.05,0.01
1778068689.7,nutriclinic_bot,799.7,2066.4,26.37,29.6,12.4
1778068689.7,nutriclinic_redis,0.25,10.4,0.13,0.44,0.21
1778068689.7,nutriclinic_postgres,0.1,52.5,0.67,51.7,87.1
1778068689.7,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068692.79,nutriclinic_bot,484.15,2057.2,26.26,29.6,12.6
1778068692.79,nutriclinic_redis,0.83,10.4,0.13,0.44,0.21
1778068692.79,nutriclinic_postgres,2.14,52.5,0.67,51.8,87.1
1778068692.79,nutriclinic_minio,2.18,98.3,1.25,0.05,0.01
1778068695.88,nutriclinic_bot,934.38,2068.5,26.4,29.7,12.8
1778068695.88,nutriclinic_redis,0.27,10.4,0.13,0.44,0.21
1778068695.88,nutriclinic_postgres,0.07,52.5,0.67,52.0,87.1
1778068695.88,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068698.95,nutriclinic_bot,647.27,2068.5,26.4,29.7,12.9
1778068698.95,nutriclinic_redis,0.29,10.7,0.14,0.45,0.21
1778068698.95,nutriclinic_postgres,0.85,52.6,0.67,52.1,87.1
1778068698.95,nutriclinic_minio,0.03,98.2,1.25,0.05,0.01
1778068702.03,nutriclinic_bot,664.13,2068.5,26.39,29.8,13.1
1778068702.03,nutriclinic_redis,0.27,10.7,0.14,0.45,0.21
1778068702.03,nutriclinic_postgres,0.77,52.6,0.67,52.3,87.1
1778068702.03,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068705.1,nutriclinic_bot,1.26,2057.2,26.26,29.9,13.2
1778068705.1,nutriclinic_redis,0.23,10.7,0.14,0.45,0.21
1778068705.1,nutriclinic_postgres,0.05,52.5,0.67,52.3,87.1
1778068705.1,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068708.18,nutriclinic_bot,960.29,2068.5,26.4,29.9,13.3
1778068708.18,nutriclinic_redis,1.05,10.4,0.13,0.45,0.21
1778068708.18,nutriclinic_postgres,2.88,52.6,0.67,52.5,87.1
1778068708.18,nutriclinic_minio,2.51,98.3,1.25,0.05,0.01
1778068711.28,nutriclinic_bot,294.15,2068.5,26.4,30.0,13.5
1778068711.28,nutriclinic_redis,0.23,10.4,0.13,0.45,0.21
1778068711.28,nutriclinic_postgres,0.11,52.6,0.67,52.6,87.1
1778068711.28,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068714.36,nutriclinic_bot,462.84,2065.4,26.36,30.0,13.6
1778068714.36,nutriclinic_redis,0.52,10.4,0.13,0.45,0.21
1778068714.36,nutriclinic_postgres,0.15,52.6,0.67,52.7,87.1
1778068714.36,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068717.45,nutriclinic_bot,554.97,2052.1,26.19,30.0,13.7
1778068717.45,nutriclinic_redis,0.79,11.2,0.14,0.45,0.21
1778068717.45,nutriclinic_postgres,0.05,52.6,0.67,52.8,87.1
1778068717.45,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068720.54,nutriclinic_bot,477.61,2053.1,26.2,30.1,13.9
1778068720.54,nutriclinic_redis,0.45,10.4,0.13,0.45,0.21
1778068720.54,nutriclinic_postgres,0.12,52.6,0.67,52.9,87.1
1778068720.54,nutriclinic_minio,0.04,98.2,1.25,0.05,0.01
1778068723.62,nutriclinic_bot,0.55,2052.1,26.19,30.1,14.0
1778068723.62,nutriclinic_redis,0.23,10.4,0.13,0.45,0.21
1778068723.62,nutriclinic_postgres,1.92,52.6,0.67,53.0,87.1
1778068723.62,nutriclinic_minio,1.67,98.3,1.25,0.05,0.01
1778068726.72,nutriclinic_bot,517.57,2040.8,26.04,30.2,14.0
1778068726.72,nutriclinic_redis,0.25,10.7,0.14,0.45,0.21
1778068726.72,nutriclinic_postgres,0.1,52.6,0.67,53.0,87.1
1778068726.72,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068729.81,nutriclinic_bot,943.83,2035.7,25.98,30.3,14.3
1778068729.81,nutriclinic_redis,0.27,10.7,0.14,0.45,0.21
1778068729.81,nutriclinic_postgres,0.11,52.6,0.67,53.2,87.1
1778068729.81,nutriclinic_minio,0.01,98.2,1.25,0.05,0.01
1778068732.91,nutriclinic_bot,263.38,2052.1,26.19,30.3,14.4
1778068732.91,nutriclinic_redis,0.24,10.4,0.13,0.45,0.21
1778068732.91,nutriclinic_postgres,2.84,53.0,0.68,53.3,87.1
1778068732.91,nutriclinic_minio,2.61,98.6,1.26,0.05,0.01
1778068736.02,nutriclinic_bot,411.48,2058.2,26.27,30.3,14.5
1778068736.02,nutriclinic_redis,0.54,10.4,0.13,0.45,0.21
1778068736.02,nutriclinic_postgres,0.1,52.6,0.67,53.4,87.1
1778068736.02,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068739.09,nutriclinic_bot,799.12,2044.9,26.1,30.4,14.6
1778068739.09,nutriclinic_redis,0.27,10.4,0.13,0.45,0.21
1778068739.09,nutriclinic_postgres,0.1,52.6,0.67,53.5,87.1
1778068739.09,nutriclinic_minio,1.87,98.3,1.25,0.05,0.01
1778068742.17,nutriclinic_bot,861.9,2040.8,26.05,30.5,14.8
1778068742.17,nutriclinic_redis,0.27,10.4,0.13,0.45,0.21
1778068742.17,nutriclinic_postgres,0.09,52.6,0.67,53.6,87.1
1778068742.17,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778068745.29,nutriclinic_bot,304.28,2051.1,26.18,30.5,14.9
1778068745.29,nutriclinic_redis,0.46,10.7,0.14,0.46,0.21
1778068745.29,nutriclinic_postgres,0.16,52.6,0.67,53.7,87.1
1778068745.29,nutriclinic_minio,0.05,98.3,1.25,0.05,0.01
1778068748.37,nutriclinic_bot,81.9,2037.8,26.01,30.5,15.0
1778068748.37,nutriclinic_redis,0.84,10.4,0.13,0.46,0.21
1778068748.37,nutriclinic_postgres,1.91,52.7,0.67,53.8,87.1
1778068748.37,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778068751.47,nutriclinic_bot,577.33,2068.5,26.4,30.6,15.2
1778068751.47,nutriclinic_redis,0.31,10.4,0.13,0.46,0.21
1778068751.47,nutriclinic_postgres,0.26,52.6,0.67,54.0,87.1
1778068751.47,nutriclinic_minio,0.01,98.3,1.25,0.05,0.01
1778068754.77,nutriclinic_bot,698.89,2029.6,25.9,30.7,15.2
1778068754.77,nutriclinic_redis,0.34,10.4,0.13,0.46,0.21
1778068754.77,nutriclinic_postgres,0.09,52.6,0.67,54.1,87.1
1778068754.77,nutriclinic_minio,0.03,98.3,1.25,0.05,0.01
1778068757.84,nutriclinic_bot,506.79,2034.7,25.97,30.7,15.4
1778068757.84,nutriclinic_redis,0.88,10.5,0.13,0.46,0.21
1778068757.84,nutriclinic_postgres,0.08,52.6,0.67,54.2,87.2
1778068757.84,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778068760.94,nutriclinic_bot,280.59,2044.9,26.1,30.7,15.5
1778068760.94,nutriclinic_redis,0.23,10.7,0.14,0.46,0.21
1778068760.94,nutriclinic_postgres,0.01,52.6,0.67,54.3,87.2
1778068760.94,nutriclinic_minio,0.05,98.3,1.25,0.05,0.01
1778068764.04,nutriclinic_bot,0.0,2044.9,26.1,30.8,15.5
1778068764.04,nutriclinic_redis,1.73,10.4,0.13,0.46,0.21
1778068764.04,nutriclinic_postgres,1.9,52.6,0.67,54.3,87.2
1778068764.04,nutriclinic_minio,1.8,98.3,1.25,0.05,0.01
1778068767.15,nutriclinic_bot,0.11,2044.9,26.1,30.8,15.5
1778068767.15,nutriclinic_redis,0.89,10.7,0.14,0.46,0.21
1778068767.15,nutriclinic_postgres,0.0,52.6,0.67,54.3,87.2
1778068767.15,nutriclinic_minio,0.22,98.5,1.26,0.05,0.01
1778068770.23,nutriclinic_bot,0.02,2044.9,26.1,30.8,15.5
1778068770.23,nutriclinic_redis,0.23,10.4,0.13,0.46,0.21
1778068770.23,nutriclinic_postgres,0.0,52.6,0.67,54.3,87.2
1778068770.23,nutriclinic_minio,0.01,98.3,1.25,0.05,0.01
1778068773.31,nutriclinic_bot,0.05,2044.9,26.1,30.8,15.5
1778068773.31,nutriclinic_redis,0.23,10.4,0.13,0.46,0.21
1778068773.31,nutriclinic_postgres,2.9,52.8,0.67,54.3,87.2
1778068773.31,nutriclinic_minio,2.69,98.5,1.26,0.05,0.01
