ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778071000.26,nutriclinic_bot,212.83,1389.6,17.74,88.6,75.2
1778071000.26,nutriclinic_redis,0.84,10.7,0.14,0.77,0.34
1778071000.26,nutriclinic_postgres,2.1,32.9,0.42,106.0,125.0
1778071000.26,nutriclinic_minio,2.03,99.0,1.26,0.05,0.01
1778071003.35,nutriclinic_bot,17.73,1896.4,24.21,93.6,75.2
1778071003.35,nutriclinic_redis,0.29,10.4,0.13,0.77,0.35
1778071003.35,nutriclinic_postgres,0.36,34.9,0.44,106.0,130.0
1778071003.35,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778071006.44,nutriclinic_bot,916.86,2034.7,25.97,93.8,75.5
1778071006.44,nutriclinic_redis,0.29,10.4,0.13,0.77,0.35
1778071006.44,nutriclinic_postgres,0.65,46.8,0.6,106.0,130.0
1778071006.44,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778071009.53,nutriclinic_bot,812.87,2024.4,25.84,93.8,75.7
1778071009.53,nutriclinic_redis,0.9,10.4,0.13,0.77,0.35
1778071009.53,nutriclinic_postgres,0.72,49.8,0.64,106.0,130.0
1778071009.53,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778071012.65,nutriclinic_bot,817.06,2031.6,25.93,93.9,75.9
1778071012.65,nutriclinic_redis,0.37,10.7,0.14,0.77,0.35
1778071012.65,nutriclinic_postgres,0.17,50.3,0.64,106.0,130.0
1778071012.65,nutriclinic_minio,0.04,98.4,1.26,0.05,0.01
1778071015.74,nutriclinic_bot,925.5,2044.9,26.09,93.9,76.1
1778071015.74,nutriclinic_redis,0.3,10.4,0.13,0.77,0.35
1778071015.74,nutriclinic_postgres,3.87,55.9,0.71,106.0,130.0
1778071015.74,nutriclinic_minio,3.16,98.4,1.26,0.05,0.01
1778071018.82,nutriclinic_bot,796.48,2033.7,25.96,94.1,76.3
1778071018.82,nutriclinic_redis,0.29,10.4,0.13,0.78,0.35
1778071018.82,nutriclinic_postgres,0.01,49.1,0.63,107.0,130.0
1778071018.82,nutriclinic_minio,0.05,98.5,1.26,0.05,0.01
1778071021.95,nutriclinic_bot,821.78,2033.7,25.95,94.2,76.5
1778071021.95,nutriclinic_redis,0.28,10.4,0.13,0.78,0.35
1778071021.95,nutriclinic_postgres,0.01,65.0,0.83,107.0,130.0
1778071021.95,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778071025.08,nutriclinic_bot,756.85,2041.9,26.06,94.2,76.7
1778071025.08,nutriclinic_redis,1.31,10.4,0.13,0.78,0.35
1778071025.08,nutriclinic_postgres,1.6,78.0,0.99,107.0,130.0
1778071025.08,nutriclinic_minio,1.44,98.5,1.26,0.05,0.01
1778071028.2,nutriclinic_bot,910.86,2048.0,26.13,94.3,76.9
1778071028.2,nutriclinic_redis,0.26,10.4,0.13,0.78,0.35
1778071028.2,nutriclinic_postgres,1.08,63.5,0.81,107.0,130.0
1778071028.2,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778071031.36,nutriclinic_bot,862.5,2054.1,26.22,94.4,77.2
1778071031.36,nutriclinic_redis,0.38,10.4,0.13,0.78,0.35
1778071031.36,nutriclinic_postgres,2.87,50.3,0.64,107.0,130.0
1778071031.36,nutriclinic_minio,2.25,98.5,1.26,0.05,0.01
1778071034.5,nutriclinic_bot,861.21,2037.8,26.0,94.6,77.4
1778071034.5,nutriclinic_redis,0.27,10.4,0.13,0.78,0.35
1778071034.5,nutriclinic_postgres,0.43,63.7,0.81,108.0,130.0
1778071034.5,nutriclinic_minio,0.06,98.5,1.26,0.05,0.01
1778071037.6,nutriclinic_bot,844.41,2046.0,26.11,94.7,77.6
1778071037.6,nutriclinic_redis,0.24,10.4,0.13,0.79,0.35
1778071037.6,nutriclinic_postgres,0.97,80.0,1.02,108.0,130.0
1778071037.6,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778071040.72,nutriclinic_bot,843.62,2056.2,26.24,94.7,77.9
1778071040.72,nutriclinic_redis,1.0,10.4,0.13,0.79,0.35
1778071040.72,nutriclinic_postgres,3.72,83.5,1.06,108.0,130.0
1778071040.72,nutriclinic_minio,2.97,98.5,1.26,0.05,0.01
1778071043.81,nutriclinic_bot,916.1,2069.5,26.41,94.8,78.0
1778071043.81,nutriclinic_redis,0.24,10.4,0.13,0.79,0.35
1778071043.81,nutriclinic_postgres,0.13,86.6,1.11,108.0,130.0
1778071043.81,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778071046.91,nutriclinic_bot,826.28,2066.4,26.37,94.9,78.2
1778071046.91,nutriclinic_redis,0.33,10.4,0.13,0.79,0.35
1778071046.91,nutriclinic_postgres,0.56,58.0,0.74,108.0,130.0
1778071046.91,nutriclinic_minio,0.14,98.5,1.26,0.05,0.01
1778071050.01,nutriclinic_bot,813.46,2073.6,26.47,95.0,78.5
1778071050.01,nutriclinic_redis,0.9,10.4,0.13,0.79,0.35
1778071050.01,nutriclinic_postgres,0.0,56.3,0.72,108.0,130.0
1778071050.01,nutriclinic_minio,0.05,98.5,1.26,0.05,0.01
1778071053.09,nutriclinic_bot,947.9,2070.5,26.42,95.1,78.7
1778071053.09,nutriclinic_redis,0.3,10.4,0.13,0.79,0.35
1778071053.09,nutriclinic_postgres,0.45,67.0,0.85,109.0,130.0
1778071053.09,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778071056.18,nutriclinic_bot,901.41,2071.6,26.43,95.2,79.0
1778071056.18,nutriclinic_redis,0.29,10.4,0.13,0.79,0.36
1778071056.18,nutriclinic_postgres,3.73,83.2,1.06,109.0,130.0
1778071056.18,nutriclinic_minio,1.95,98.5,1.26,0.05,0.01
1778071059.3,nutriclinic_bot,890.57,2071.6,26.44,95.3,79.2
1778071059.3,nutriclinic_redis,0.33,10.4,0.13,0.79,0.36
1778071059.3,nutriclinic_postgres,0.55,84.8,1.08,109.0,130.0
1778071059.3,nutriclinic_minio,0.55,98.5,1.26,0.05,0.01
1778071062.41,nutriclinic_bot,804.11,2069.5,26.41,95.3,79.2
1778071062.41,nutriclinic_redis,0.32,10.4,0.13,0.8,0.36
1778071062.41,nutriclinic_postgres,0.58,84.9,1.08,109.0,130.0
1778071062.41,nutriclinic_minio,2.52,98.5,1.26,0.05,0.01
1778071065.5,nutriclinic_bot,799.97,2067.5,26.39,95.4,79.5
1778071065.5,nutriclinic_redis,0.85,10.4,0.13,0.8,0.36
1778071065.5,nutriclinic_postgres,0.11,85.0,1.08,109.0,130.0
1778071065.5,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778071068.6,nutriclinic_bot,871.73,2061.3,26.31,95.7,79.9
1778071068.6,nutriclinic_redis,0.24,10.4,0.13,0.8,0.36
1778071068.6,nutriclinic_postgres,1.24,59.1,0.75,110.0,130.0
1778071068.6,nutriclinic_minio,0.03,98.5,1.26,0.05,0.01
1778071071.71,nutriclinic_bot,798.8,2070.5,26.42,95.7,80.0
1778071071.71,nutriclinic_redis,0.24,10.4,0.13,0.8,0.36
1778071071.71,nutriclinic_postgres,2.63,69.0,0.88,110.0,130.0
1778071071.71,nutriclinic_minio,2.87,98.5,1.26,0.05,0.01
1778071074.81,nutriclinic_bot,759.76,2068.5,26.4,95.9,80.5
1778071074.81,nutriclinic_redis,0.24,10.4,0.13,0.8,0.36
1778071074.81,nutriclinic_postgres,1.52,82.1,1.05,110.0,130.0
1778071074.81,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778071077.91,nutriclinic_bot,933.55,2072.6,26.45,95.9,80.5
1778071077.91,nutriclinic_redis,0.24,10.4,0.13,0.8,0.36
1778071077.91,nutriclinic_postgres,0.0,82.5,1.05,110.0,130.0
1778071077.91,nutriclinic_minio,1.14,98.5,1.26,0.05,0.01
1778071081.01,nutriclinic_bot,852.7,2070.5,26.42,96.0,80.6
1778071081.01,nutriclinic_redis,0.9,11.1,0.14,0.8,0.36
1778071081.01,nutriclinic_postgres,2.79,81.5,1.04,110.0,130.0
1778071081.01,nutriclinic_minio,2.12,98.5,1.26,0.05,0.01
1778071084.11,nutriclinic_bot,822.96,2070.5,26.43,96.0,80.9
1778071084.11,nutriclinic_redis,0.31,10.7,0.14,0.81,0.36
1778071084.11,nutriclinic_postgres,0.1,83.9,1.07,110.0,130.0
1778071084.11,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778071087.2,nutriclinic_bot,899.36,2070.5,26.43,96.2,81.1
1778071087.2,nutriclinic_redis,0.29,10.4,0.13,0.81,0.36
1778071087.2,nutriclinic_postgres,0.26,87.1,1.11,111.0,130.0
1778071087.2,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778071090.28,nutriclinic_bot,930.88,2067.5,26.39,96.3,81.5
1778071090.28,nutriclinic_redis,0.29,10.7,0.14,0.81,0.36
1778071090.28,nutriclinic_postgres,0.93,91.1,1.16,111.0,130.0
1778071090.28,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778071093.41,nutriclinic_bot,920.01,2071.6,26.43,96.3,81.5
1778071093.41,nutriclinic_redis,0.3,10.4,0.13,0.81,0.36
1778071093.41,nutriclinic_postgres,0.53,91.3,1.17,111.0,130.0
1778071093.41,nutriclinic_minio,0.03,98.5,1.26,0.05,0.01
1778071096.5,nutriclinic_bot,950.17,2079.7,26.55,96.4,81.8
1778071096.5,nutriclinic_redis,0.28,10.4,0.13,0.81,0.36
1778071096.5,nutriclinic_postgres,2.39,91.4,1.17,111.0,130.0
