ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778072196.86,nutriclinic_bot,447.21,2066.4,26.37,116.0,94.1
1778072196.86,nutriclinic_redis,0.65,10.4,0.13,0.87,0.39
1778072196.86,nutriclinic_postgres,1.11,83.4,1.06,122.0,145.0
1778072196.86,nutriclinic_minio,0.04,98.6,1.26,0.05,0.01
1778072199.98,nutriclinic_bot,0.72,2046.0,26.11,116.0,94.2
1778072199.98,nutriclinic_redis,1.04,10.7,0.14,0.87,0.39
1778072199.98,nutriclinic_postgres,0.0,83.4,1.06,122.0,145.0
1778072199.98,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072203.11,nutriclinic_bot,2.01,2073.6,26.47,116.0,94.2
1778072203.11,nutriclinic_redis,0.72,10.4,0.13,0.87,0.39
1778072203.11,nutriclinic_postgres,3.01,83.4,1.06,122.0,145.0
1778072203.11,nutriclinic_minio,2.73,98.9,1.26,0.05,0.01
1778072206.17,nutriclinic_bot,425.77,2047.0,26.12,116.0,94.3
1778072206.17,nutriclinic_redis,0.25,10.4,0.13,0.87,0.39
1778072206.17,nutriclinic_postgres,0.03,83.4,1.06,122.0,145.0
1778072206.17,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072209.27,nutriclinic_bot,1.15,2044.9,26.09,116.0,94.4
1778072209.27,nutriclinic_redis,1.54,10.9,0.14,0.87,0.39
1778072209.27,nutriclinic_postgres,0.03,83.4,1.06,122.0,145.0
1778072209.27,nutriclinic_minio,1.75,98.6,1.26,0.05,0.01
1778072212.37,nutriclinic_bot,294.19,2061.3,26.3,116.0,94.5
1778072212.37,nutriclinic_redis,0.69,10.7,0.14,0.87,0.39
1778072212.37,nutriclinic_postgres,0.48,83.4,1.06,122.0,145.0
1778072212.37,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072215.44,nutriclinic_bot,483.99,2062.3,26.32,116.0,94.5
1778072215.44,nutriclinic_redis,0.24,10.4,0.13,0.87,0.39
1778072215.44,nutriclinic_postgres,0.47,83.4,1.06,122.0,145.0
1778072215.44,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072218.52,nutriclinic_bot,479.21,2044.9,26.1,116.0,94.6
1778072218.52,nutriclinic_redis,0.38,10.7,0.14,0.87,0.39
1778072218.52,nutriclinic_postgres,0.01,83.4,1.06,122.0,145.0
1778072218.52,nutriclinic_minio,2.37,98.6,1.26,0.05,0.01
1778072221.61,nutriclinic_bot,0.34,2042.9,26.08,116.0,94.7
1778072221.61,nutriclinic_redis,0.24,10.7,0.14,0.87,0.39
1778072221.61,nutriclinic_postgres,0.0,83.4,1.06,122.0,145.0
1778072221.61,nutriclinic_minio,5.89,98.6,1.26,0.05,0.01
1778072224.69,nutriclinic_bot,0.93,2042.9,26.08,117.0,94.7
1778072224.69,nutriclinic_redis,1.12,10.7,0.14,0.87,0.39
1778072224.69,nutriclinic_postgres,0.01,83.4,1.06,122.0,145.0
1778072224.69,nutriclinic_minio,0.04,98.6,1.26,0.05,0.01
1778072227.78,nutriclinic_bot,399.16,2042.9,26.07,117.0,94.7
1778072227.78,nutriclinic_redis,0.24,10.4,0.13,0.87,0.39
1778072227.78,nutriclinic_postgres,4.76,83.5,1.06,122.0,145.0
1778072227.78,nutriclinic_minio,0.05,98.6,1.26,0.05,0.01
1778072230.89,nutriclinic_bot,0.05,2042.9,26.07,117.0,94.7
1778072230.89,nutriclinic_redis,0.84,10.4,0.13,0.87,0.39
1778072230.89,nutriclinic_postgres,0.01,83.4,1.06,122.0,145.0
1778072230.89,nutriclinic_minio,0.05,98.6,1.26,0.05,0.01
1778072233.97,nutriclinic_bot,0.68,2069.5,26.41,117.0,94.8
1778072233.97,nutriclinic_redis,0.8,10.7,0.14,0.87,0.39
1778072233.97,nutriclinic_postgres,4.78,83.4,1.06,122.0,145.0
1778072233.97,nutriclinic_minio,0.04,98.8,1.26,0.05,0.01
1778072237.06,nutriclinic_bot,300.01,2060.3,26.29,117.0,94.9
1778072237.06,nutriclinic_redis,0.29,10.4,0.13,0.87,0.39
1778072237.06,nutriclinic_postgres,0.48,83.4,1.06,122.0,145.0
1778072237.06,nutriclinic_minio,0.06,98.6,1.26,0.05,0.01
1778072240.16,nutriclinic_bot,222.22,2059.3,26.28,117.0,94.9
1778072240.16,nutriclinic_redis,1.63,10.4,0.13,0.87,0.39
1778072240.16,nutriclinic_postgres,0.62,83.4,1.06,122.0,145.0
1778072240.16,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072243.31,nutriclinic_bot,386.19,2044.9,26.1,117.0,95.0
1778072243.31,nutriclinic_redis,0.36,10.4,0.13,0.87,0.39
1778072243.31,nutriclinic_postgres,2.16,83.4,1.06,122.0,145.0
1778072243.31,nutriclinic_minio,2.13,99.1,1.26,0.05,0.01
1778072246.41,nutriclinic_bot,452.46,2046.0,26.11,117.0,95.1
1778072246.41,nutriclinic_redis,0.43,10.4,0.13,0.87,0.39
1778072246.41,nutriclinic_postgres,0.0,83.4,1.06,122.0,145.0
1778072246.41,nutriclinic_minio,0.03,98.6,1.26,0.05,0.01
1778072249.47,nutriclinic_bot,0.11,2046.0,26.1,117.0,95.1
1778072249.47,nutriclinic_redis,0.75,11.6,0.15,0.87,0.39
1778072249.47,nutriclinic_postgres,0.0,83.4,1.06,122.0,145.0
1778072249.47,nutriclinic_minio,0.02,98.6,1.26,0.05,0.01
1778072252.56,nutriclinic_bot,2.01,2046.0,26.1,117.0,95.1
1778072252.56,nutriclinic_redis,0.4,10.4,0.13,0.87,0.39
1778072252.56,nutriclinic_postgres,1.79,83.4,1.06,122.0,145.0
1778072252.56,nutriclinic_minio,0.03,98.6,1.26,0.05,0.01
1778072255.63,nutriclinic_bot,338.33,2057.2,26.25,117.0,95.2
1778072255.63,nutriclinic_redis,0.24,10.4,0.13,0.87,0.39
1778072255.63,nutriclinic_postgres,0.0,83.4,1.06,122.0,145.0
1778072255.63,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072258.71,nutriclinic_bot,257.38,2064.4,26.34,117.0,95.2
1778072258.71,nutriclinic_redis,0.25,10.4,0.13,0.87,0.39
1778072258.71,nutriclinic_postgres,0.03,83.4,1.06,123.0,145.0
1778072258.71,nutriclinic_minio,1.85,98.6,1.26,0.05,0.01
1778072261.81,nutriclinic_bot,26.0,2074.6,26.47,117.0,95.3
1778072261.81,nutriclinic_redis,0.26,10.7,0.14,0.87,0.39
1778072261.81,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072261.81,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072264.89,nutriclinic_bot,411.23,2064.4,26.34,117.0,95.4
1778072264.89,nutriclinic_redis,1.02,10.4,0.13,0.87,0.39
1778072264.89,nutriclinic_postgres,1.87,83.6,1.07,123.0,145.0
1778072264.89,nutriclinic_minio,0.05,98.6,1.26,0.05,0.01
1778072267.97,nutriclinic_bot,1.15,2058.2,26.26,117.0,95.4
1778072267.97,nutriclinic_redis,0.58,10.4,0.13,0.87,0.39
1778072267.97,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072267.97,nutriclinic_minio,0.0,98.6,1.26,0.05,0.01
1778072271.07,nutriclinic_bot,0.49,2058.2,26.26,117.0,95.4
1778072271.07,nutriclinic_redis,0.38,10.4,0.13,0.87,0.39
1778072271.07,nutriclinic_postgres,0.01,83.4,1.06,123.0,145.0
1778072271.07,nutriclinic_minio,0.01,98.6,1.26,0.05,0.01
1778072274.17,nutriclinic_bot,0.07,2058.2,26.26,117.0,95.5
1778072274.17,nutriclinic_redis,0.88,10.4,0.13,0.87,0.39
1778072274.17,nutriclinic_postgres,2.92,83.6,1.07,123.0,145.0
1778072274.17,nutriclinic_minio,2.66,98.8,1.26,0.05,0.01
1778072277.26,nutriclinic_bot,0.16,2058.2,26.26,117.0,95.5
1778072277.26,nutriclinic_redis,0.27,10.4,0.13,0.87,0.39
1778072277.26,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072277.26,nutriclinic_minio,2.07,98.7,1.26,0.05,0.01
1778072280.34,nutriclinic_bot,552.2,2048.0,26.14,117.0,95.5
1778072280.34,nutriclinic_redis,1.41,10.4,0.13,0.87,0.39
1778072280.34,nutriclinic_postgres,1.27,83.4,1.06,123.0,145.0
1778072280.34,nutriclinic_minio,0.07,98.7,1.26,0.05,0.01
1778072283.43,nutriclinic_bot,558.32,2050.0,26.16,117.0,95.5
1778072283.43,nutriclinic_redis,0.26,10.7,0.14,0.87,0.39
1778072283.43,nutriclinic_postgres,2.67,83.7,1.07,123.0,145.0
1778072283.43,nutriclinic_minio,2.55,98.8,1.26,0.05,0.01
1778072286.53,nutriclinic_bot,438.8,2058.2,26.27,117.0,95.6
1778072286.53,nutriclinic_redis,0.57,10.4,0.13,0.87,0.39
1778072286.53,nutriclinic_postgres,1.16,83.4,1.06,123.0,145.0
1778072286.53,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778072289.61,nutriclinic_bot,0.44,2058.2,26.26,117.0,95.7
1778072289.61,nutriclinic_redis,0.22,10.4,0.13,0.87,0.39
1778072289.61,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072289.61,nutriclinic_minio,0.01,98.8,1.26,0.05,0.01
1778072292.69,nutriclinic_bot,485.67,2059.3,26.28,117.0,95.8
1778072292.69,nutriclinic_redis,0.26,10.7,0.14,0.87,0.39
1778072292.69,nutriclinic_postgres,0.65,83.4,1.06,123.0,145.0
1778072292.69,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072295.79,nutriclinic_bot,1.09,2058.2,26.26,117.0,95.8
1778072295.79,nutriclinic_redis,0.98,10.7,0.14,0.87,0.39
1778072295.79,nutriclinic_postgres,0.08,83.4,1.06,123.0,145.0
1778072295.79,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072298.9,nutriclinic_bot,510.47,2058.2,26.27,117.0,95.8
1778072298.9,nutriclinic_redis,0.51,10.7,0.14,0.87,0.39
1778072298.9,nutriclinic_postgres,3.6,83.4,1.06,123.0,145.0
1778072298.9,nutriclinic_minio,2.84,98.7,1.26,0.05,0.01
1778072301.96,nutriclinic_bot,1.57,2050.0,26.17,117.0,95.9
1778072301.96,nutriclinic_redis,0.24,10.4,0.13,0.88,0.39
1778072301.96,nutriclinic_postgres,0.06,83.4,1.06,123.0,145.0
1778072301.96,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072305.05,nutriclinic_bot,0.58,2050.0,26.16,117.0,95.9
1778072305.05,nutriclinic_redis,1.51,11.3,0.14,0.88,0.39
1778072305.05,nutriclinic_postgres,0.06,83.4,1.06,123.0,145.0
1778072305.05,nutriclinic_minio,0.03,98.7,1.26,0.05,0.01
1778072308.15,nutriclinic_bot,0.34,2058.2,26.27,117.0,96.0
1778072308.15,nutriclinic_redis,0.24,10.7,0.14,0.88,0.39
1778072308.15,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072308.15,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072311.26,nutriclinic_bot,1.73,2058.2,26.27,117.0,96.0
1778072311.26,nutriclinic_redis,0.88,10.8,0.14,0.88,0.39
1778072311.26,nutriclinic_postgres,0.11,83.4,1.06,123.0,145.0
1778072311.26,nutriclinic_minio,0.05,98.7,1.26,0.05,0.01
1778072314.35,nutriclinic_bot,388.01,2070.5,26.43,117.0,96.1
1778072314.35,nutriclinic_redis,0.2,10.4,0.13,0.88,0.39
1778072314.35,nutriclinic_postgres,0.51,83.4,1.06,123.0,145.0
1778072314.35,nutriclinic_minio,2.04,98.7,1.26,0.05,0.01
1778072317.45,nutriclinic_bot,0.33,2058.2,26.27,117.0,96.1
1778072317.45,nutriclinic_redis,0.33,10.7,0.14,0.88,0.39
1778072317.45,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072317.45,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072320.52,nutriclinic_bot,0.5,2058.2,26.27,117.0,96.1
1778072320.52,nutriclinic_redis,1.64,11.2,0.14,0.88,0.39
1778072320.52,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072320.52,nutriclinic_minio,0.02,98.7,1.26,0.05,0.01
1778072323.6,nutriclinic_bot,227.13,2065.4,26.35,117.0,96.2
1778072323.6,nutriclinic_redis,0.2,10.7,0.14,0.88,0.39
1778072323.6,nutriclinic_postgres,0.08,83.4,1.06,123.0,145.0
1778072323.6,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072326.72,nutriclinic_bot,75.6,2081.8,26.56,117.0,96.3
1778072326.72,nutriclinic_redis,0.66,10.4,0.13,0.88,0.39
1778072326.72,nutriclinic_postgres,1.02,83.4,1.06,123.0,145.0
1778072326.72,nutriclinic_minio,0.07,98.7,1.26,0.05,0.01
1778072329.8,nutriclinic_bot,0.1,2048.0,26.13,117.0,96.3
1778072329.8,nutriclinic_redis,0.22,10.7,0.14,0.88,0.39
1778072329.8,nutriclinic_postgres,0.01,83.4,1.06,123.0,145.0
1778072329.8,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072332.88,nutriclinic_bot,0.03,2048.0,26.13,117.0,96.3
1778072332.88,nutriclinic_redis,0.22,10.7,0.14,0.88,0.39
1778072332.88,nutriclinic_postgres,0.0,83.6,1.07,123.0,145.0
1778072332.88,nutriclinic_minio,0.01,98.7,1.26,0.05,0.01
1778072335.98,nutriclinic_bot,0.0,2048.0,26.13,117.0,96.3
1778072335.98,nutriclinic_redis,1.23,10.7,0.14,0.88,0.39
1778072335.98,nutriclinic_postgres,0.03,83.4,1.06,123.0,145.0
1778072335.98,nutriclinic_minio,0.0,98.7,1.26,0.05,0.01
1778072339.08,nutriclinic_bot,0.03,2048.0,26.13,117.0,96.3
1778072339.08,nutriclinic_redis,0.67,10.4,0.13,0.88,0.39
1778072339.08,nutriclinic_postgres,3.46,83.5,1.07,123.0,145.0
1778072339.08,nutriclinic_minio,2.99,98.9,1.26,0.05,0.01
1778072342.18,nutriclinic_bot,0.0,2048.0,26.13,117.0,96.3
1778072342.18,nutriclinic_redis,0.78,10.7,0.14,0.88,0.39
1778072342.18,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072342.18,nutriclinic_minio,8.62,98.7,1.26,0.05,0.01
1778072345.25,nutriclinic_bot,0.0,2048.0,26.13,117.0,96.3
1778072345.25,nutriclinic_redis,0.22,10.7,0.14,0.88,0.39
1778072345.25,nutriclinic_postgres,0.0,83.4,1.06,123.0,145.0
1778072345.25,nutriclinic_minio,0.02,98.7,1.26,0.05,0.01
