ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778070049.53,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070052.63,nutriclinic_bot,343.42,2030.6,25.91,62.5,46.1
1778070052.63,nutriclinic_redis,1.08,10.4,0.13,0.62,0.28
1778070052.63,nutriclinic_postgres,3.08,37.1,0.47,80.6,108.0
1778070052.63,nutriclinic_minio,0.02,98.5,1.26,0.05,0.01
1778070055.69,nutriclinic_bot,478.64,2030.6,25.92,62.5,46.2
1778070055.69,nutriclinic_redis,0.22,10.4,0.13,0.62,0.28
1778070055.69,nutriclinic_postgres,0.04,36.9,0.47,80.7,108.0
1778070055.69,nutriclinic_minio,0.01,98.5,1.26,0.05,0.01
1778070058.79,nutriclinic_bot,0.98,2029.6,25.91,62.5,46.2
1778070058.79,nutriclinic_redis,1.85,11.2,0.14,0.62,0.28
1778070058.79,nutriclinic_postgres,0.1,36.9,0.47,80.7,108.0
1778070058.79,nutriclinic_minio,4.88,98.9,1.26,0.05,0.01
1778070061.86,nutriclinic_bot,0.06,2022.4,25.81,62.5,46.2
1778070061.86,nutriclinic_redis,0.23,10.7,0.14,0.62,0.28
1778070061.86,nutriclinic_postgres,2.01,36.9,0.47,80.8,108.0
1778070061.86,nutriclinic_minio,1.93,98.4,1.26,0.05,0.01
1778070064.94,nutriclinic_bot,477.98,2030.6,25.91,62.5,46.3
1778070064.94,nutriclinic_redis,0.22,10.4,0.13,0.62,0.28
1778070064.94,nutriclinic_postgres,0.07,36.9,0.47,80.8,108.0
1778070064.94,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070068.03,nutriclinic_bot,448.7,2030.6,25.91,62.6,46.3
1778070068.03,nutriclinic_redis,1.22,10.4,0.13,0.62,0.28
1778070068.03,nutriclinic_postgres,0.06,36.9,0.47,80.9,108.0
1778070068.03,nutriclinic_minio,1.64,98.4,1.26,0.05,0.01
1778070071.11,nutriclinic_bot,0.24,2020.4,25.78,62.6,46.4
1778070071.11,nutriclinic_redis,0.21,10.4,0.13,0.62,0.28
1778070071.11,nutriclinic_postgres,2.44,37.0,0.47,80.9,108.0
1778070071.11,nutriclinic_minio,2.2,98.6,1.26,0.05,0.01
1778070074.19,nutriclinic_bot,23.34,2030.6,25.91,62.6,46.4
1778070074.19,nutriclinic_redis,0.36,10.7,0.14,0.62,0.28
1778070074.19,nutriclinic_postgres,0.0,36.9,0.47,80.9,108.0
1778070074.19,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778070077.28,nutriclinic_bot,0.55,2030.6,25.91,62.6,46.5
1778070077.28,nutriclinic_redis,0.34,10.7,0.14,0.62,0.28
1778070077.28,nutriclinic_postgres,2.33,36.9,0.47,81.0,108.0
1778070077.28,nutriclinic_minio,0.05,98.4,1.26,0.05,0.01
1778070080.35,nutriclinic_bot,523.18,2030.6,25.91,62.6,46.5
1778070080.35,nutriclinic_redis,0.22,10.4,0.13,0.62,0.28
1778070080.35,nutriclinic_postgres,0.05,36.9,0.47,81.0,108.0
1778070080.35,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070083.43,nutriclinic_bot,0.73,2029.6,25.91,62.6,46.5
1778070083.43,nutriclinic_redis,1.64,10.7,0.14,0.62,0.28
1778070083.43,nutriclinic_postgres,0.1,36.9,0.47,81.0,108.0
1778070083.43,nutriclinic_minio,0.0,98.5,1.26,0.05,0.01
1778070086.51,nutriclinic_bot,0.03,2029.6,25.91,62.6,46.5
1778070086.51,nutriclinic_redis,0.56,10.7,0.14,0.62,0.28
1778070086.51,nutriclinic_postgres,2.91,36.9,0.47,81.0,108.0
1778070086.51,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778070089.63,nutriclinic_bot,410.05,2033.7,25.95,62.7,46.6
1778070089.63,nutriclinic_redis,0.75,10.7,0.14,0.62,0.28
1778070089.63,nutriclinic_postgres,0.16,36.9,0.47,81.1,108.0
1778070089.63,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070092.72,nutriclinic_bot,0.07,2030.6,25.91,62.7,46.6
1778070092.72,nutriclinic_redis,0.82,10.7,0.14,0.62,0.28
1778070092.72,nutriclinic_postgres,0.0,36.9,0.47,81.1,108.0
1778070092.72,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778070095.81,nutriclinic_bot,460.71,2031.6,25.92,62.7,46.7
1778070095.81,nutriclinic_redis,0.43,10.4,0.13,0.62,0.28
1778070095.81,nutriclinic_postgres,0.17,36.9,0.47,81.2,108.0
1778070095.81,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070098.88,nutriclinic_bot,0.85,2030.6,25.92,62.7,46.7
1778070098.88,nutriclinic_redis,0.21,10.4,0.13,0.62,0.28
1778070098.88,nutriclinic_postgres,0.06,36.9,0.47,81.2,108.0
1778070098.88,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070101.94,nutriclinic_bot,100.37,2052.1,26.19,62.7,46.8
1778070101.94,nutriclinic_redis,0.21,10.4,0.13,0.62,0.28
1778070101.94,nutriclinic_postgres,1.86,37.1,0.47,81.2,108.0
1778070101.94,nutriclinic_minio,1.71,98.6,1.26,0.05,0.01
1778070105.06,nutriclinic_bot,0.92,2052.1,26.19,62.7,46.8
1778070105.06,nutriclinic_redis,0.67,10.9,0.14,0.62,0.28
1778070105.06,nutriclinic_postgres,0.1,36.9,0.47,81.2,108.0
1778070105.06,nutriclinic_minio,0.06,98.4,1.26,0.05,0.01
1778070108.13,nutriclinic_bot,0.34,2029.6,25.9,62.7,46.8
1778070108.13,nutriclinic_redis,0.32,10.4,0.13,0.62,0.28
1778070108.13,nutriclinic_postgres,0.03,36.9,0.47,81.3,108.0
1778070108.13,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070111.22,nutriclinic_bot,137.23,2021.4,25.8,62.8,46.8
1778070111.22,nutriclinic_redis,0.69,10.4,0.13,0.62,0.28
1778070111.22,nutriclinic_postgres,0.0,36.9,0.47,81.3,108.0
1778070111.22,nutriclinic_minio,0.03,98.4,1.26,0.05,0.01
1778070114.48,nutriclinic_bot,184.9,2050.0,26.17,62.8,46.9
1778070114.48,nutriclinic_redis,0.25,10.4,0.13,0.62,0.28
1778070114.48,nutriclinic_postgres,0.06,36.9,0.47,81.3,108.0
1778070114.48,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070117.59,nutriclinic_bot,214.21,2028.5,25.88,62.8,46.9
1778070117.59,nutriclinic_redis,0.56,10.7,0.14,0.62,0.28
1778070117.59,nutriclinic_postgres,0.01,36.9,0.47,81.3,108.0
1778070117.59,nutriclinic_minio,2.08,98.4,1.26,0.05,0.01
1778070120.69,nutriclinic_bot,0.13,2026.5,25.86,62.8,46.9
1778070120.69,nutriclinic_redis,0.22,10.4,0.13,0.62,0.28
1778070120.69,nutriclinic_postgres,0.33,37.3,0.48,81.3,108.0
1778070120.69,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070123.76,nutriclinic_bot,0.87,2026.5,25.86,62.8,46.9
1778070123.76,nutriclinic_redis,1.93,11.1,0.14,0.62,0.28
1778070123.76,nutriclinic_postgres,0.0,36.9,0.47,81.3,108.0
1778070123.76,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070126.85,nutriclinic_bot,457.32,2035.7,25.98,62.8,47.0
1778070126.85,nutriclinic_redis,0.26,10.7,0.14,0.62,0.28
1778070126.85,nutriclinic_postgres,2.15,36.9,0.47,81.4,108.0
1778070126.85,nutriclinic_minio,2.28,98.4,1.26,0.05,0.01
1778070129.91,nutriclinic_bot,0.08,2026.5,25.86,62.8,47.0
1778070129.91,nutriclinic_redis,0.21,10.4,0.13,0.62,0.28
1778070129.91,nutriclinic_postgres,0.0,36.9,0.47,81.4,108.0
1778070129.91,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070133.02,nutriclinic_bot,482.61,2026.5,25.87,62.8,47.0
1778070133.02,nutriclinic_redis,0.37,10.7,0.14,0.62,0.28
1778070133.02,nutriclinic_postgres,2.8,37.1,0.47,81.4,108.0
1778070133.02,nutriclinic_minio,0.06,98.4,1.26,0.05,0.01
1778070136.08,nutriclinic_bot,0.09,2026.5,25.86,62.8,47.0
1778070136.08,nutriclinic_redis,0.2,10.4,0.13,0.62,0.28
1778070136.08,nutriclinic_postgres,0.03,36.9,0.47,81.4,108.0
1778070136.08,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778070139.16,nutriclinic_bot,0.67,2026.5,25.86,62.8,47.0
1778070139.16,nutriclinic_redis,0.73,10.4,0.13,0.62,0.28
1778070139.16,nutriclinic_postgres,0.0,36.9,0.47,81.4,108.0
1778070139.16,nutriclinic_minio,0.06,98.4,1.26,0.05,0.01
1778070142.26,nutriclinic_bot,0.47,2026.5,25.86,62.9,47.0
1778070142.26,nutriclinic_redis,0.22,10.9,0.14,0.62,0.28
1778070142.26,nutriclinic_postgres,1.89,36.9,0.47,81.4,108.0
1778070142.26,nutriclinic_minio,1.61,98.5,1.26,0.05,0.01
1778070145.35,nutriclinic_bot,265.3,2051.1,26.18,62.9,47.1
1778070145.35,nutriclinic_redis,0.25,10.4,0.13,0.62,0.28
1778070145.35,nutriclinic_postgres,0.11,36.9,0.47,81.5,108.0
1778070145.35,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070148.45,nutriclinic_bot,0.0,2026.5,25.86,62.9,47.2
1778070148.45,nutriclinic_redis,1.75,10.4,0.13,0.62,0.28
1778070148.45,nutriclinic_postgres,0.0,36.9,0.47,81.6,108.0
1778070148.45,nutriclinic_minio,0.06,98.4,1.26,0.05,0.01
1778070151.54,nutriclinic_bot,0.08,2026.5,25.86,62.9,47.2
1778070151.54,nutriclinic_redis,0.85,10.7,0.14,0.62,0.28
1778070151.54,nutriclinic_postgres,0.01,36.9,0.47,81.6,108.0
1778070151.54,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070154.65,nutriclinic_bot,470.16,2026.5,25.87,62.9,47.2
1778070154.65,nutriclinic_redis,0.45,10.7,0.14,0.62,0.28
1778070154.65,nutriclinic_postgres,0.13,36.9,0.47,81.6,108.0
1778070154.65,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778070157.74,nutriclinic_bot,48.08,2024.4,25.84,63.0,47.3
1778070157.74,nutriclinic_redis,0.21,10.7,0.14,0.62,0.28
1778070157.74,nutriclinic_postgres,1.95,37.1,0.47,81.7,108.0
1778070157.74,nutriclinic_minio,1.85,98.7,1.26,0.05,0.01
1778070160.83,nutriclinic_bot,0.0,2024.4,25.84,63.0,47.3
1778070160.83,nutriclinic_redis,0.72,10.7,0.14,0.62,0.28
1778070160.83,nutriclinic_postgres,0.01,36.9,0.47,81.7,108.0
1778070160.83,nutriclinic_minio,0.04,98.4,1.26,0.05,0.01
1778070163.93,nutriclinic_bot,645.46,2035.7,25.98,63.0,47.4
1778070163.93,nutriclinic_redis,1.06,10.4,0.13,0.62,0.28
1778070163.93,nutriclinic_postgres,2.26,36.9,0.47,81.7,108.0
1778070163.93,nutriclinic_minio,0.03,98.4,1.26,0.05,0.01
1778070167.03,nutriclinic_bot,334.88,2044.9,26.1,63.0,47.4
1778070167.03,nutriclinic_redis,0.57,10.4,0.13,0.62,0.28
1778070167.03,nutriclinic_postgres,1.29,40.3,0.51,81.8,108.0
1778070167.03,nutriclinic_minio,1.38,106.1,1.35,0.05,0.01
1778070170.11,nutriclinic_bot,502.06,2022.4,25.81,63.0,47.5
1778070170.11,nutriclinic_redis,0.27,10.4,0.13,0.62,0.28
1778070170.11,nutriclinic_postgres,0.02,36.9,0.47,81.8,108.0
1778070170.11,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070173.19,nutriclinic_bot,252.06,2041.9,26.06,63.1,47.5
1778070173.19,nutriclinic_redis,0.57,10.4,0.13,0.62,0.28
1778070173.19,nutriclinic_postgres,0.19,36.9,0.47,81.9,108.0
1778070173.19,nutriclinic_minio,0.06,98.4,1.26,0.05,0.01
1778070176.28,nutriclinic_bot,0.25,2026.5,25.87,63.1,47.6
1778070176.28,nutriclinic_redis,0.22,10.4,0.13,0.62,0.28
1778070176.28,nutriclinic_postgres,0.03,36.9,0.47,81.9,108.0
1778070176.28,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778070179.35,nutriclinic_bot,476.95,2025.5,25.85,63.1,47.6
1778070179.35,nutriclinic_redis,0.51,10.4,0.13,0.62,0.29
1778070179.35,nutriclinic_postgres,0.06,36.9,0.47,82.0,108.0
1778070179.35,nutriclinic_minio,5.26,98.4,1.26,0.05,0.01
1778070182.45,nutriclinic_bot,0.42,2027.5,25.87,63.1,47.7
1778070182.45,nutriclinic_redis,0.79,10.4,0.13,0.62,0.29
1778070182.45,nutriclinic_postgres,2.91,36.9,0.47,82.0,108.0
1778070182.45,nutriclinic_minio,2.61,98.7,1.26,0.05,0.01
1778070185.52,nutriclinic_bot,0.0,2023.4,25.83,63.1,47.7
1778070185.52,nutriclinic_redis,0.23,10.7,0.14,0.62,0.29
1778070185.52,nutriclinic_postgres,0.05,36.9,0.47,82.0,108.0
1778070185.52,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070188.59,nutriclinic_bot,0.58,2023.4,25.82,63.1,47.7
1778070188.59,nutriclinic_redis,1.08,10.4,0.13,0.63,0.29
1778070188.59,nutriclinic_postgres,0.12,36.9,0.47,82.1,109.0
1778070188.59,nutriclinic_minio,0.05,98.4,1.26,0.05,0.01
1778070191.68,nutriclinic_bot,114.01,2054.1,26.22,63.1,47.8
1778070191.68,nutriclinic_redis,0.22,10.7,0.14,0.63,0.29
1778070191.68,nutriclinic_postgres,0.05,36.9,0.47,82.1,109.0
1778070191.68,nutriclinic_minio,0.01,98.4,1.26,0.05,0.01
1778070194.75,nutriclinic_bot,0.25,2040.8,26.05,63.1,47.8
1778070194.75,nutriclinic_redis,0.22,10.4,0.13,0.63,0.29
1778070194.75,nutriclinic_postgres,0.02,36.9,0.47,82.1,109.0
1778070194.75,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
1778070197.84,nutriclinic_bot,361.29,2039.8,26.03,63.2,47.8
1778070197.84,nutriclinic_redis,0.36,10.7,0.14,0.63,0.29
1778070197.84,nutriclinic_postgres,2.51,36.9,0.47,82.2,109.0
1778070197.84,nutriclinic_minio,2.37,98.5,1.26,0.05,0.01
1778070200.9,nutriclinic_bot,478.72,2040.8,26.05,63.2,47.9
1778070200.9,nutriclinic_redis,0.22,10.7,0.14,0.63,0.29
1778070200.9,nutriclinic_postgres,0.06,36.9,0.47,82.2,109.0
1778070200.9,nutriclinic_minio,0.03,98.4,1.26,0.05,0.01
1778070203.98,nutriclinic_bot,284.54,2040.8,26.05,63.2,47.9
1778070203.98,nutriclinic_redis,1.38,10.4,0.13,0.63,0.29
1778070203.98,nutriclinic_postgres,1.97,36.9,0.47,82.2,109.0
1778070203.98,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070207.04,nutriclinic_bot,0.01,2059.3,26.28,63.2,47.9
1778070207.04,nutriclinic_redis,0.22,10.4,0.13,0.63,0.29
1778070207.04,nutriclinic_postgres,0.0,36.9,0.47,82.2,109.0
1778070207.04,nutriclinic_minio,0.06,98.7,1.26,0.05,0.01
1778070210.12,nutriclinic_bot,0.02,2059.3,26.28,63.2,47.9
1778070210.12,nutriclinic_redis,0.8,10.4,0.13,0.63,0.29
1778070210.12,nutriclinic_postgres,0.0,36.9,0.47,82.2,109.0
1778070210.12,nutriclinic_minio,0.0,98.4,1.26,0.05,0.01
1778070213.21,nutriclinic_bot,20.44,2059.3,26.27,63.2,47.9
1778070213.21,nutriclinic_redis,0.4,10.4,0.13,0.63,0.29
1778070213.21,nutriclinic_postgres,1.87,36.9,0.47,82.2,109.0
1778070213.21,nutriclinic_minio,1.72,98.4,1.26,0.05,0.01
1778070216.33,nutriclinic_bot,0.0,1004.0,12.81,63.2,47.9
1778070216.33,nutriclinic_redis,0.85,10.7,0.14,0.63,0.29
1778070216.33,nutriclinic_postgres,0.0,32.9,0.42,82.2,109.0
1778070216.33,nutriclinic_minio,0.03,98.4,1.26,0.05,0.01
1778070219.42,nutriclinic_bot,0.0,1004.0,12.81,63.2,47.9
1778070219.42,nutriclinic_redis,0.84,10.7,0.14,0.63,0.29
1778070219.42,nutriclinic_postgres,0.0,32.9,0.42,82.2,109.0
1778070219.42,nutriclinic_minio,0.02,98.4,1.26,0.05,0.01
