ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778056478.08,nutriclinic_minio,0.02,137.5,1.75,0.09,0.02
1778056481.18,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056481.18,nutriclinic_redis,0.48,6.6,0.08,0.05,0.07
1778056481.18,nutriclinic_postgres,0.0,55.0,0.7,1.36,24.8
1778056481.18,nutriclinic_minio,0.02,137.5,1.75,0.09,0.02
1778056484.25,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056484.25,nutriclinic_redis,0.24,6.6,0.08,0.05,0.07
1778056484.25,nutriclinic_postgres,0.0,54.9,0.7,1.36,24.8
1778056484.25,nutriclinic_minio,0.02,137.5,1.75,0.09,0.02
1778056487.34,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056487.34,nutriclinic_redis,0.91,6.4,0.08,0.05,0.07
1778056487.34,nutriclinic_postgres,0.0,55.0,0.7,1.36,24.8
1778056487.34,nutriclinic_minio,0.0,137.5,1.75,0.09,0.02
1778056490.4,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056490.4,nutriclinic_redis,0.23,6.6,0.08,0.05,0.07
1778056490.4,nutriclinic_postgres,1.9,55.0,0.7,1.36,24.8
1778056490.4,nutriclinic_minio,1.94,137.6,1.76,0.09,0.02
1778056493.49,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056493.49,nutriclinic_redis,1.75,7.3,0.09,0.05,0.07
1778056493.49,nutriclinic_postgres,0.21,55.0,0.7,1.39,24.8
1778056493.49,nutriclinic_minio,0.07,137.5,1.75,0.09,0.02
1778056496.6,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056496.6,nutriclinic_redis,0.35,6.6,0.08,0.05,0.07
1778056496.6,nutriclinic_postgres,0.0,55.0,0.7,1.39,24.8
1778056496.6,nutriclinic_minio,0.0,137.5,1.75,0.09,0.02
1778056499.71,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056499.71,nutriclinic_redis,0.84,6.6,0.08,0.05,0.07
1778056499.71,nutriclinic_postgres,0.01,55.0,0.7,1.39,24.8
1778056499.71,nutriclinic_minio,0.08,137.5,1.75,0.09,0.02
1778056502.8,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056502.8,nutriclinic_redis,0.81,6.8,0.09,0.05,0.07
1778056502.8,nutriclinic_postgres,0.06,55.0,0.7,1.42,24.9
1778056502.8,nutriclinic_minio,0.0,137.5,1.75,0.09,0.02
1778056505.88,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056505.88,nutriclinic_redis,0.59,6.6,0.08,0.05,0.07
1778056505.88,nutriclinic_postgres,2.74,55.0,0.7,1.42,24.9
1778056505.88,nutriclinic_minio,2.67,137.5,1.75,0.09,0.02
1778056508.97,nutriclinic_bot,0.06,1608.7,20.53,5.18,0.3
1778056508.97,nutriclinic_redis,1.1,7.3,0.09,0.05,0.07
1778056508.97,nutriclinic_postgres,0.0,55.0,0.7,1.42,24.9
1778056508.97,nutriclinic_minio,0.0,137.5,1.75,0.09,0.02
1778056512.03,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056512.03,nutriclinic_redis,0.19,6.6,0.08,0.05,0.07
1778056512.03,nutriclinic_postgres,0.04,55.0,0.7,1.43,24.9
1778056512.03,nutriclinic_minio,0.02,137.5,1.76,0.09,0.02
1778056515.13,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056515.13,nutriclinic_redis,0.45,6.6,0.08,0.05,0.07
1778056515.13,nutriclinic_postgres,0.0,55.0,0.7,1.46,24.9
1778056515.13,nutriclinic_minio,0.06,137.5,1.75,0.09,0.02
1778056518.19,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056518.19,nutriclinic_redis,0.79,6.6,0.08,0.05,0.07
1778056518.19,nutriclinic_postgres,0.0,55.0,0.7,1.46,24.9
1778056518.19,nutriclinic_minio,0.02,137.5,1.75,0.09,0.02
1778056521.26,nutriclinic_bot,0.02,1608.7,20.53,5.18,0.3
1778056521.26,nutriclinic_redis,0.64,6.6,0.08,0.05,0.07
1778056521.26,nutriclinic_postgres,2.97,55.2,0.7,1.49,24.9
1778056521.26,nutriclinic_minio,1.85,137.8,1.76,0.09,0.02
1778056524.34,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056524.34,nutriclinic_redis,0.2,6.4,0.08,0.05,0.07
1778056524.34,nutriclinic_postgres,0.0,55.0,0.7,1.49,24.9
1778056524.34,nutriclinic_minio,0.02,137.4,1.75,0.09,0.02
1778056527.42,nutriclinic_bot,0.05,1608.7,20.53,5.18,0.3
1778056527.42,nutriclinic_redis,0.76,6.6,0.08,0.05,0.07
1778056527.42,nutriclinic_postgres,0.0,55.0,0.7,1.49,24.9
1778056527.42,nutriclinic_minio,0.04,137.6,1.76,0.09,0.02
1778056530.52,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056530.52,nutriclinic_redis,0.3,6.6,0.08,0.05,0.07
1778056530.52,nutriclinic_postgres,0.01,55.0,0.7,1.49,24.9
1778056530.52,nutriclinic_minio,0.03,137.4,1.75,0.09,0.02
1778056533.6,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056533.6,nutriclinic_redis,0.93,6.8,0.09,0.05,0.07
1778056533.6,nutriclinic_postgres,0.0,55.0,0.7,1.52,24.9
1778056533.6,nutriclinic_minio,0.0,137.5,1.76,0.09,0.02
1778056536.69,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056536.69,nutriclinic_redis,0.45,6.6,0.08,0.05,0.07
1778056536.69,nutriclinic_postgres,0.44,55.2,0.7,1.52,24.9
1778056536.69,nutriclinic_minio,0.0,137.6,1.76,0.09,0.02
1778056539.75,nutriclinic_bot,0.08,1608.7,20.53,5.18,0.3
1778056539.75,nutriclinic_redis,0.23,6.6,0.08,0.05,0.07
1778056539.75,nutriclinic_postgres,0.0,55.0,0.7,1.52,24.9
1778056539.75,nutriclinic_minio,0.02,137.4,1.75,0.09,0.02
1778056542.83,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056542.83,nutriclinic_redis,0.57,6.6,0.08,0.05,0.07
1778056542.83,nutriclinic_postgres,0.0,55.0,0.7,1.52,24.9
1778056542.83,nutriclinic_minio,0.0,137.5,1.76,0.09,0.02
1778056545.91,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056545.91,nutriclinic_redis,0.24,6.6,0.08,0.05,0.07
1778056545.91,nutriclinic_postgres,2.0,55.1,0.7,1.52,24.9
1778056545.91,nutriclinic_minio,1.69,137.5,1.75,0.09,0.02
1778056548.97,nutriclinic_bot,0.09,1608.7,20.53,5.18,0.3
1778056548.97,nutriclinic_redis,0.24,6.6,0.08,0.05,0.07
1778056548.97,nutriclinic_postgres,0.0,55.0,0.7,1.52,24.9
1778056548.97,nutriclinic_minio,0.0,137.4,1.75,0.09,0.02
1778056552.07,nutriclinic_bot,0.02,1608.7,20.53,5.18,0.3
1778056552.07,nutriclinic_redis,0.56,6.6,0.08,0.05,0.07
1778056552.07,nutriclinic_postgres,0.0,55.0,0.7,1.52,24.9
1778056552.07,nutriclinic_minio,0.06,137.5,1.75,0.09,0.02
1778056555.17,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056555.17,nutriclinic_redis,0.78,6.6,0.08,0.05,0.07
1778056555.17,nutriclinic_postgres,0.02,55.2,0.7,1.55,24.9
1778056555.17,nutriclinic_minio,0.0,137.4,1.75,0.09,0.02
1778056558.27,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056558.27,nutriclinic_redis,1.07,6.4,0.08,0.05,0.07
1778056558.27,nutriclinic_postgres,0.0,55.2,0.7,1.55,24.9
1778056558.27,nutriclinic_minio,0.08,137.4,1.75,0.09,0.02
1778056561.36,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056561.36,nutriclinic_redis,0.38,6.4,0.08,0.05,0.07
1778056561.36,nutriclinic_postgres,1.84,55.5,0.71,1.55,24.9
1778056561.36,nutriclinic_minio,1.65,137.8,1.76,0.09,0.02
1778056564.45,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056564.45,nutriclinic_redis,0.22,6.6,0.08,0.05,0.07
1778056564.45,nutriclinic_postgres,0.0,55.2,0.7,1.58,24.9
1778056564.45,nutriclinic_minio,0.01,137.4,1.75,0.09,0.02
1778056567.51,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056567.51,nutriclinic_redis,0.2,6.9,0.09,0.05,0.07
1778056567.51,nutriclinic_postgres,0.0,55.2,0.71,1.58,24.9
1778056567.51,nutriclinic_minio,0.02,137.5,1.75,0.09,0.02
1778056570.6,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056570.6,nutriclinic_redis,0.49,6.4,0.08,0.05,0.07
1778056570.6,nutriclinic_postgres,0.56,55.5,0.71,1.61,24.9
1778056570.6,nutriclinic_minio,0.05,137.4,1.75,0.09,0.02
1778056573.66,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056573.66,nutriclinic_redis,0.85,6.7,0.09,0.05,0.07
1778056573.66,nutriclinic_postgres,0.0,55.5,0.71,1.61,24.9
1778056573.66,nutriclinic_minio,0.01,137.4,1.75,0.09,0.02
1778056576.74,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056576.74,nutriclinic_redis,0.43,6.4,0.08,0.05,0.07
1778056576.74,nutriclinic_postgres,1.91,55.5,0.71,1.61,24.9
1778056576.74,nutriclinic_minio,1.79,137.5,1.75,0.09,0.02
1778056579.83,nutriclinic_bot,0.2,1608.7,20.53,5.18,0.3
1778056579.83,nutriclinic_redis,0.41,6.4,0.08,0.05,0.07
1778056579.83,nutriclinic_postgres,0.12,55.5,0.71,1.64,24.9
1778056579.83,nutriclinic_minio,0.58,138.4,1.77,0.09,0.02
1778056582.94,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056582.94,nutriclinic_redis,0.74,6.4,0.08,0.05,0.07
1778056582.94,nutriclinic_postgres,0.0,55.6,0.71,1.64,24.9
1778056582.94,nutriclinic_minio,0.0,137.8,1.76,0.09,0.02
1778056586.04,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056586.04,nutriclinic_redis,0.75,6.6,0.08,0.05,0.07
1778056586.04,nutriclinic_postgres,0.25,55.5,0.71,1.64,24.9
1778056586.04,nutriclinic_minio,0.02,137.4,1.75,0.09,0.02
1778056589.12,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056589.12,nutriclinic_redis,1.05,6.6,0.08,0.05,0.07
1778056589.12,nutriclinic_postgres,0.0,55.8,0.71,1.67,24.9
1778056589.12,nutriclinic_minio,0.0,137.4,1.75,0.09,0.02
1778056592.24,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056592.24,nutriclinic_redis,0.77,6.6,0.08,0.05,0.07
1778056592.24,nutriclinic_postgres,2.06,55.9,0.71,1.67,24.9
1778056592.24,nutriclinic_minio,1.89,137.6,1.76,0.09,0.02
1778056595.35,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056595.35,nutriclinic_redis,0.71,6.6,0.08,0.05,0.07
1778056595.35,nutriclinic_postgres,0.0,55.8,0.71,1.67,24.9
1778056595.35,nutriclinic_minio,0.06,137.4,1.75,0.09,0.02
1778056598.43,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056598.43,nutriclinic_redis,0.92,6.5,0.08,0.05,0.07
1778056598.43,nutriclinic_postgres,0.05,55.8,0.71,1.7,24.9
1778056598.43,nutriclinic_minio,0.02,137.5,1.75,0.09,0.02
1778056601.5,nutriclinic_bot,0.01,1608.7,20.53,5.18,0.3
1778056601.5,nutriclinic_redis,0.19,6.6,0.08,0.05,0.07
1778056601.5,nutriclinic_postgres,2.01,55.8,0.71,1.7,24.9
1778056601.5,nutriclinic_minio,1.75,138.2,1.76,0.09,0.02
1778056604.57,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056604.57,nutriclinic_redis,0.22,6.4,0.08,0.05,0.07
1778056604.57,nutriclinic_postgres,0.0,55.8,0.71,1.7,24.9
1778056604.57,nutriclinic_minio,0.0,137.4,1.75,0.09,0.02
1778056607.64,nutriclinic_bot,0.04,1608.7,20.53,5.18,0.3
1778056607.64,nutriclinic_redis,0.63,6.6,0.08,0.05,0.07
1778056607.64,nutriclinic_postgres,0.07,56.0,0.71,1.74,24.9
1778056607.64,nutriclinic_minio,0.05,137.5,1.75,0.09,0.02
1778056610.72,nutriclinic_bot,0.02,1608.7,20.53,5.18,0.3
1778056610.72,nutriclinic_redis,0.35,6.6,0.08,0.05,0.07
1778056610.72,nutriclinic_postgres,0.0,55.8,0.71,1.74,24.9
1778056610.72,nutriclinic_minio,0.1,137.4,1.75,0.09,0.02
1778056613.83,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056613.83,nutriclinic_redis,1.88,7.4,0.09,0.05,0.07
1778056613.83,nutriclinic_postgres,0.0,55.8,0.71,1.74,24.9
1778056613.83,nutriclinic_minio,0.07,137.4,1.75,0.09,0.02
1778056616.9,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056616.9,nutriclinic_redis,0.21,6.6,0.08,0.05,0.07
1778056616.9,nutriclinic_postgres,1.93,56.0,0.71,1.77,24.9
1778056616.9,nutriclinic_minio,1.67,137.8,1.76,0.09,0.02
1778056619.99,nutriclinic_bot,0.39,1608.7,20.53,5.18,0.3
1778056619.99,nutriclinic_redis,0.75,6.6,0.08,0.05,0.07
1778056619.99,nutriclinic_postgres,0.0,55.8,0.71,1.77,24.9
1778056619.99,nutriclinic_minio,0.1,137.4,1.75,0.09,0.02
1778056623.08,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056623.08,nutriclinic_redis,0.24,6.4,0.08,0.05,0.07
1778056623.08,nutriclinic_postgres,0.0,55.8,0.71,1.77,24.9
1778056623.08,nutriclinic_minio,0.0,137.4,1.75,0.09,0.02
1778056626.13,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056626.13,nutriclinic_redis,0.22,6.4,0.08,0.05,0.07
1778056626.13,nutriclinic_postgres,0.0,55.8,0.71,1.77,24.9
1778056626.13,nutriclinic_minio,0.05,137.4,1.75,0.09,0.02
1778056629.23,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056629.23,nutriclinic_redis,1.78,6.9,0.09,0.05,0.07
1778056629.23,nutriclinic_postgres,0.01,55.8,0.71,1.77,24.9
1778056629.23,nutriclinic_minio,0.06,137.5,1.75,0.09,0.02
1778056632.3,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056632.3,nutriclinic_redis,0.22,6.4,0.08,0.05,0.07
1778056632.3,nutriclinic_postgres,1.92,55.8,0.71,1.77,24.9
1778056632.3,nutriclinic_minio,1.64,137.5,1.75,0.09,0.02
1778056635.38,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056635.38,nutriclinic_redis,0.74,6.8,0.09,0.05,0.07
1778056635.38,nutriclinic_postgres,0.0,55.8,0.71,1.77,24.9
1778056635.38,nutriclinic_minio,0.04,137.4,1.75,0.09,0.02
1778056638.47,nutriclinic_bot,0.0,1608.7,20.53,5.18,0.3
1778056638.47,nutriclinic_redis,0.22,6.4,0.08,0.05,0.07
1778056638.47,nutriclinic_postgres,0.0,55.8,0.71,1.77,24.9
1778056638.47,nutriclinic_minio,0.0,137.4,1.75,0.09,0.02
1778056641.54,nutriclinic_bot,0.25,1608.7,20.53,5.19,0.3
1778056641.54,nutriclinic_redis,0.22,6.6,0.08,0.05,0.07
1778056641.54,nutriclinic_postgres,0.29,55.8,0.71,1.8,24.9
1778056641.54,nutriclinic_minio,0.01,137.5,1.75,0.09,0.02
1778056644.66,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.3
1778056644.66,nutriclinic_redis,1.78,6.4,0.08,0.05,0.07
1778056644.66,nutriclinic_postgres,0.0,55.8,0.71,1.8,24.9
1778056644.66,nutriclinic_minio,0.0,137.5,1.75,0.09,0.02
1778056647.72,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.3
1778056647.72,nutriclinic_redis,0.27,6.4,0.08,0.05,0.07
1778056647.72,nutriclinic_postgres,1.83,55.8,0.71,1.8,24.9
1778056647.72,nutriclinic_minio,0.0,137.5,1.75,0.09,0.02
1778056650.79,nutriclinic_bot,0.04,1608.7,20.53,5.19,0.3
1778056650.79,nutriclinic_redis,0.55,6.4,0.08,0.05,0.07
1778056650.79,nutriclinic_postgres,0.0,48.0,0.61,1.8,24.9
1778056650.79,nutriclinic_minio,0.03,137.5,1.75,0.09,0.02
1778056653.87,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.3
1778056653.87,nutriclinic_redis,0.7,6.6,0.08,0.05,0.07
1778056653.87,nutriclinic_postgres,0.0,48.0,0.61,1.8,24.9
1778056653.87,nutriclinic_minio,0.01,137.5,1.75,0.09,0.02
1778056656.94,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.3
1778056656.94,nutriclinic_redis,0.22,6.4,0.08,0.05,0.07
1778056656.94,nutriclinic_postgres,1.82,48.0,0.61,1.8,24.9
1778056656.94,nutriclinic_minio,0.03,137.5,1.75,0.09,0.02
1778056660.04,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.3
1778056660.04,nutriclinic_redis,1.87,6.8,0.09,0.05,0.07
1778056660.04,nutriclinic_postgres,0.02,47.9,0.61,1.8,24.9
1778056660.04,nutriclinic_minio,0.07,137.5,1.75,0.09,0.02
1778056663.11,nutriclinic_bot,0.0,1608.7,20.53,5.19,0.31
1778056663.11,nutriclinic_redis,0.58,6.9,0.09,0.05,0.07
1778056663.11,nutriclinic_postgres,0.0,48.0,0.61,1.8,24.9
1778056663.11,nutriclinic_minio,0.0,137.5,1.75,0.09,0.02
