ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778068909.51,nutriclinic_minio,1.94,98.2,1.25,0.05,0.01
1778068912.59,nutriclinic_bot,911.88,2082.8,26.58,38.4,22.5
1778068912.59,nutriclinic_redis,0.28,10.4,0.13,0.5,0.23
1778068912.59,nutriclinic_postgres,0.64,72.6,0.93,60.3,92.6
1778068912.59,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068915.68,nutriclinic_bot,781.94,2082.8,26.58,38.5,22.5
1778068915.68,nutriclinic_redis,0.28,10.4,0.13,0.5,0.23
1778068915.68,nutriclinic_postgres,0.71,53.8,0.69,60.4,92.6
1778068915.68,nutriclinic_minio,0.01,98.2,1.25,0.05,0.01
1778068918.76,nutriclinic_bot,862.77,2082.8,26.57,38.6,22.8
1778068918.76,nutriclinic_redis,0.9,10.4,0.13,0.5,0.23
1778068918.76,nutriclinic_postgres,0.94,67.7,0.86,60.6,92.6
1778068918.76,nutriclinic_minio,0.05,98.3,1.25,0.05,0.01
1778068921.84,nutriclinic_bot,951.84,2082.8,26.58,38.7,23.1
1778068921.84,nutriclinic_redis,0.24,10.4,0.13,0.5,0.23
1778068921.84,nutriclinic_postgres,0.67,70.7,0.9,60.8,92.6
1778068921.84,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068924.92,nutriclinic_bot,869.37,2089.0,26.65,38.8,23.4
1778068924.92,nutriclinic_redis,0.88,10.4,0.13,0.5,0.23
1778068924.92,nutriclinic_postgres,2.42,63.1,0.81,61.1,92.6
1778068924.92,nutriclinic_minio,2.05,98.2,1.25,0.05,0.01
1778068928.01,nutriclinic_bot,887.42,2081.8,26.57,38.8,23.5
1778068928.01,nutriclinic_redis,0.24,10.4,0.13,0.5,0.23
1778068928.01,nutriclinic_postgres,1.08,66.6,0.85,61.2,92.7
1778068928.01,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068931.1,nutriclinic_bot,787.92,2082.8,26.58,38.9,23.7
1778068931.1,nutriclinic_redis,0.24,10.4,0.13,0.5,0.23
1778068931.1,nutriclinic_postgres,0.15,57.9,0.74,61.3,92.7
1778068931.1,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068934.17,nutriclinic_bot,867.7,2075.6,26.48,39.0,23.9
1778068934.17,nutriclinic_redis,0.23,10.4,0.13,0.5,0.23
1778068934.17,nutriclinic_postgres,1.16,68.9,0.88,61.6,92.7
1778068934.17,nutriclinic_minio,0.01,98.2,1.25,0.05,0.01
1778068937.25,nutriclinic_bot,831.79,2073.6,26.47,39.1,24.2
1778068937.25,nutriclinic_redis,0.27,10.4,0.13,0.51,0.23
1778068937.25,nutriclinic_postgres,0.41,76.5,0.98,61.8,92.7
1778068937.25,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068940.34,nutriclinic_bot,907.34,2081.8,26.56,39.1,24.4
1778068940.34,nutriclinic_redis,0.26,10.4,0.13,0.51,0.23
1778068940.34,nutriclinic_postgres,2.17,79.6,1.02,61.9,92.7
1778068940.34,nutriclinic_minio,2.0,98.2,1.25,0.05,0.01
1778068943.43,nutriclinic_bot,879.44,2089.0,26.66,39.2,24.5
1778068943.43,nutriclinic_redis,0.26,10.7,0.14,0.51,0.23
1778068943.43,nutriclinic_postgres,0.42,82.2,1.05,62.1,92.7
1778068943.43,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068946.53,nutriclinic_bot,950.77,2082.8,26.58,39.3,24.8
1778068946.53,nutriclinic_redis,0.3,10.7,0.14,0.51,0.24
1778068946.53,nutriclinic_postgres,0.37,61.6,0.79,62.3,92.7
1778068946.53,nutriclinic_minio,0.03,98.2,1.25,0.05,0.01
1778068949.61,nutriclinic_bot,825.37,2081.8,26.57,39.4,25.0
1778068949.61,nutriclinic_redis,0.92,10.4,0.13,0.51,0.24
1778068949.61,nutriclinic_postgres,0.98,60.7,0.77,62.4,92.7
1778068949.61,nutriclinic_minio,0.0,98.2,1.25,0.05,0.01
1778068952.71,nutriclinic_bot,803.96,2089.0,26.66,39.5,25.2
1778068952.71,nutriclinic_redis,0.24,10.4,0.13,0.51,0.24
1778068952.71,nutriclinic_postgres,0.02,43.9,0.56,62.6,92.7
1778068952.71,nutriclinic_minio,0.03,98.2,1.25,0.05,0.01
1778068955.79,nutriclinic_bot,958.81,2082.8,26.58,39.6,25.5
1778068955.79,nutriclinic_redis,0.23,10.4,0.13,0.51,0.24
1778068955.79,nutriclinic_postgres,2.51,75.0,0.96,62.9,92.8
1778068955.79,nutriclinic_minio,1.88,98.3,1.25,0.05,0.01
1778068959.05,nutriclinic_bot,847.34,2081.8,26.57,39.7,25.7
1778068959.05,nutriclinic_redis,0.87,10.4,0.13,0.51,0.24
1778068959.05,nutriclinic_postgres,0.0,82.2,1.05,63.1,92.8
1778068959.05,nutriclinic_minio,0.03,98.2,1.25,0.05,0.01
1778068962.13,nutriclinic_bot,982.97,2083.8,26.6,39.7,25.9
1778068962.13,nutriclinic_redis,0.25,10.7,0.14,0.51,0.24
1778068962.13,nutriclinic_postgres,0.29,86.5,1.1,63.3,92.8
1778068962.13,nutriclinic_minio,0.04,98.2,1.25,0.05,0.01
1778068965.22,nutriclinic_bot,791.45,2082.8,26.58,39.8,26.1
1778068965.22,nutriclinic_redis,0.25,10.4,0.13,0.51,0.24
1778068965.22,nutriclinic_postgres,3.05,56.4,0.72,63.5,92.8
1778068965.22,nutriclinic_minio,2.06,98.3,1.25,0.05,0.01
1778068968.31,nutriclinic_bot,880.6,2081.8,26.57,39.9,26.5
1778068968.31,nutriclinic_redis,0.24,10.4,0.13,0.51,0.24
1778068968.31,nutriclinic_postgres,0.54,59.1,0.75,63.7,92.8
1778068968.31,nutriclinic_minio,0.01,98.2,1.25,0.05,0.01
1778068971.4,nutriclinic_bot,960.95,2080.8,26.56,40.0,26.5
1778068971.4,nutriclinic_redis,0.27,10.4,0.13,0.52,0.24
1778068971.4,nutriclinic_postgres,0.44,63.4,0.81,63.8,92.8
1778068971.4,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068974.47,nutriclinic_bot,808.96,2079.7,26.55,40.1,26.8
1778068974.47,nutriclinic_redis,0.94,10.4,0.13,0.52,0.24
1778068974.47,nutriclinic_postgres,1.44,56.7,0.72,64.1,92.9
1778068974.47,nutriclinic_minio,0.02,98.2,1.25,0.05,0.01
1778068977.55,nutriclinic_bot,920.14,2079.7,26.54,40.2,27.1
1778068977.55,nutriclinic_redis,0.27,10.4,0.13,0.52,0.24
1778068977.55,nutriclinic_postgres,0.21,59.8,0.76,64.3,92.9
1778068977.55,nutriclinic_minio,1.08,98.3,1.25,0.05,0.01
1778068980.64,nutriclinic_bot,935.91,2084.9,26.61,40.2,27.2
1778068980.64,nutriclinic_redis,0.27,10.7,0.14,0.52,0.24
1778068980.64,nutriclinic_postgres,2.84,68.1,0.87,64.4,92.9
1778068980.64,nutriclinic_minio,2.18,98.3,1.25,0.05,0.01
1778068983.72,nutriclinic_bot,776.85,2089.0,26.66,40.3,27.5
1778068983.72,nutriclinic_redis,0.33,10.4,0.13,0.52,0.24
1778068983.72,nutriclinic_postgres,0.36,72.3,0.92,64.6,92.9
1778068983.72,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778068986.81,nutriclinic_bot,863.18,2074.6,26.48,40.4,27.6
1778068986.81,nutriclinic_redis,0.26,10.4,0.13,0.52,0.24
1778068986.81,nutriclinic_postgres,3.38,67.2,0.86,64.7,92.9
1778068986.81,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778068989.9,nutriclinic_bot,928.31,2089.0,26.66,40.5,27.9
1778068989.9,nutriclinic_redis,0.86,10.4,0.13,0.52,0.24
1778068989.9,nutriclinic_postgres,0.11,74.5,0.95,65.1,92.9
1778068989.9,nutriclinic_minio,0.01,98.3,1.25,0.05,0.01
1778068993.04,nutriclinic_bot,842.53,2082.8,26.58,40.5,28.1
1778068993.04,nutriclinic_redis,0.27,10.4,0.13,0.52,0.24
1778068993.04,nutriclinic_postgres,0.12,75.4,0.96,65.2,92.9
1778068993.04,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778068996.13,nutriclinic_bot,765.17,2082.8,26.58,40.6,28.2
1778068996.13,nutriclinic_redis,0.23,10.4,0.13,0.52,0.24
1778068996.13,nutriclinic_postgres,2.28,53.4,0.68,65.3,92.9
1778068996.13,nutriclinic_minio,1.94,98.3,1.25,0.05,0.01
1778068999.21,nutriclinic_bot,939.42,2084.9,26.61,40.8,28.6
1778068999.21,nutriclinic_redis,0.9,10.4,0.13,0.53,0.24
1778068999.21,nutriclinic_postgres,1.12,58.4,0.75,65.6,92.9
1778068999.21,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778069002.29,nutriclinic_bot,862.18,2074.6,26.48,40.8,28.7
1778069002.29,nutriclinic_redis,0.32,10.4,0.13,0.53,0.24
1778069002.29,nutriclinic_postgres,0.33,71.3,0.91,65.7,93.0
1778069002.29,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069005.38,nutriclinic_bot,972.19,2083.8,26.6,40.9,29.0
1778069005.38,nutriclinic_redis,0.23,10.4,0.13,0.53,0.24
1778069005.38,nutriclinic_postgres,2.08,77.3,0.99,66.0,93.0
1778069005.38,nutriclinic_minio,2.1,98.3,1.25,0.05,0.01
1778069008.47,nutriclinic_bot,838.33,2071.6,26.44,41.0,29.3
1778069008.47,nutriclinic_redis,0.28,10.4,0.13,0.53,0.24
1778069008.47,nutriclinic_postgres,0.1,63.1,0.81,66.2,93.0
1778069008.47,nutriclinic_minio,0.05,98.3,1.25,0.05,0.01
1778069011.56,nutriclinic_bot,827.63,2073.6,26.46,41.0,29.4
1778069011.56,nutriclinic_redis,0.25,10.4,0.13,0.53,0.24
1778069011.56,nutriclinic_postgres,0.06,67.2,0.86,66.3,93.0
1778069011.56,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069014.65,nutriclinic_bot,954.03,2054.1,26.22,41.1,29.6
1778069014.65,nutriclinic_redis,0.24,10.4,0.13,0.53,0.24
1778069014.65,nutriclinic_postgres,0.08,56.1,0.72,66.5,93.0
1778069014.65,nutriclinic_minio,0.02,98.3,1.25,0.05,0.01
1778069017.76,nutriclinic_bot,107.22,2061.3,26.31,41.1,29.6
1778069017.76,nutriclinic_redis,0.85,10.4,0.13,0.53,0.24
1778069017.76,nutriclinic_postgres,0.01,52.2,0.67,66.5,93.0
1778069017.76,nutriclinic_minio,0.0,98.3,1.25,0.05,0.01
1778069020.87,nutriclinic_bot,0.1,2061.3,26.31,41.1,29.6
1778069020.87,nutriclinic_redis,0.88,10.7,0.14,0.53,0.24
1778069020.87,nutriclinic_postgres,2.91,52.4,0.67,66.5,93.0
1778069020.87,nutriclinic_minio,2.78,98.4,1.26,0.05,0.01
